dates,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077,satname
2017-08-04 22:09:27+00:00,372.03,365.28,364.75,363.97,359.65,359.63,360.40,358.95,357.34,355.73,353.72,352.17,353.88,356.17,358.32,354.33,353.52,347.96,348.92,347.38,347.83,347.57,350.00,353.01,358.79,357.03,362.89,367.95,371.09,375.77,369.79,363.22,356.63,343.68,336.87,335.70,335.57,338.09,337.62,341.00,343.56,347.13,348.41,349.08,344.05,340.89,332.44,325.19,317.69,315.21,318.11,313.48,320.55,317.03,313.18,310.49,310.78,309.56,313.10,314.64,314.86,318.38,325.98,332.16,338.26,340.17,344.82,348.02,352.01,356.79,358.73,356.32,351.95,352.23,352.36,352.84,352.05,350.07,L7
2017-08-20 22:09:26+00:00,370.52,363.06,361.15,361.85,358.09,358.52,359.44,359.06,357.39,355.50,352.44,351.30,353.09,356.37,357.42,353.41,352.79,346.52,347.73,346.07,347.07,347.17,350.75,353.60,358.11,355.72,362.12,365.91,372.01,374.72,366.93,358.83,353.19,340.37,333.88,334.23,335.04,336.52,334.36,339.42,342.26,345.79,347.12,348.05,342.91,339.89,332.68,325.11,317.24,314.59,317.16,312.99,319.82,316.00,312.56,310.45,310.19,309.93,312.91,313.78,313.44,317.87,326.13,332.57,337.63,337.94,342.70,346.96,349.81,353.68,357.36,355.32,351.36,351.50,351.96,351.09,350.22,348.26,L7
2017-08-21 22:00:43+00:00,371.04,363.72,361.28,362.44,358.66,359.03,359.33,359.30,357.40,356.06,352.69,350.62,352.48,356.66,358.39,354.59,353.12,346.61,347.58,345.85,346.77,347.30,350.84,353.55,357.71,355.38,361.10,364.95,371.22,373.64,366.56,358.69,353.15,340.00,333.95,334.19,335.15,337.01,335.23,339.17,341.69,345.89,346.97,348.13,343.62,339.90,332.34,325.39,317.82,315.13,317.88,313.22,320.26,316.25,312.74,310.15,310.56,309.63,312.75,314.10,315.02,318.12,325.25,331.76,337.38,338.03,343.24,347.57,350.32,354.04,357.50,355.21,351.33,352.06,352.81,350.89,350.86,349.04,L8
2017-09-21 22:09:24+00:00,371.82,364.47,361.34,362.08,358.29,358.32,357.66,357.86,356.17,354.79,351.39,349.29,350.67,356.66,358.39,354.59,353.12,345.87,346.36,345.12,346.18,347.06,349.83,352.40,356.77,354.68,359.81,363.86,369.66,372.40,366.56,358.69,353.15,340.00,333.52,334.15,334.95,336.62,334.58,338.60,340.52,344.92,346.48,347.69,343.22,339.10,331.36,324.97,317.63,314.58,317.88,313.22,320.26,316.25,312.55,309.76,310.27,308.76,311.94,314.01,315.36,318.16,323.92,330.58,336.98,337.73,342.92,347.14,350.09,353.83,356.81,354.62,350.87,352.06,352.81,350.89,350.86,349.04,L7
2017-10-08 22:00:55+00:00,372.40,364.46,361.16,361.67,358.48,358.31,356.94,356.64,355.69,353.78,350.64,347.16,349.24,355.08,357.74,355.26,353.96,345.97,346.36,345.94,347.49,347.69,350.34,352.80,356.71,353.44,357.93,361.07,367.08,369.77,366.38,358.18,351.69,338.55,333.52,333.88,334.45,336.27,334.30,338.30,340.21,345.09,346.84,347.90,342.57,338.59,331.11,324.73,317.42,314.53,318.37,313.88,320.10,316.42,313.84,310.60,310.83,309.19,312.44,314.65,316.79,319.39,324.39,331.13,336.98,337.29,342.63,347.12,349.96,353.71,356.70,354.27,350.21,351.12,351.65,352.14,352.75,348.90,L8
2017-10-15 22:07:07+00:00,372.75,365.71,361.91,362.06,359.07,358.35,356.55,356.66,354.80,352.96,349.65,345.79,347.30,352.13,355.77,353.53,351.96,345.05,345.68,345.71,346.68,346.96,349.40,351.59,354.82,352.37,356.74,359.86,365.77,368.23,364.85,356.77,349.73,337.18,333.02,333.50,333.43,335.05,332.79,336.93,339.12,343.83,345.71,346.96,341.76,337.75,330.29,324.08,317.12,314.32,318.22,314.08,319.61,316.47,313.81,310.40,310.53,309.12,312.34,314.76,317.26,319.17,323.04,330.67,335.83,336.37,342.02,346.50,349.09,353.03,355.90,353.61,350.28,350.87,351.15,351.46,351.51,347.93,L8
2017-10-31 22:07:07+00:00,373.48,367.19,363.00,362.82,359.49,359.06,357.04,355.98,351.61,351.21,346.64,339.27,342.79,347.35,354.26,352.93,350.47,344.89,344.78,344.58,345.52,346.42,348.48,350.84,354.13,350.91,354.67,356.38,361.67,365.68,362.21,353.95,347.08,334.52,330.99,332.44,332.61,333.59,331.10,334.47,337.07,342.92,344.65,345.70,340.32,335.48,328.30,322.85,316.13,314.75,318.19,313.04,319.26,314.38,312.31,308.47,309.84,307.55,310.12,313.81,317.44,318.34,321.26,326.48,332.66,334.97,340.97,346.19,348.22,352.52,354.49,352.31,348.47,349.53,350.31,350.31,349.94,345.19,L8
2017-11-09 22:00:55+00:00,373.87,367.71,363.04,362.44,359.85,359.03,356.57,354.77,350.25,349.87,345.01,337.36,342.21,346.11,351.36,350.14,347.81,343.91,343.62,343.68,344.43,345.67,347.87,349.96,352.72,349.52,352.99,354.56,360.06,363.75,359.93,352.79,345.96,333.00,330.24,331.93,331.88,332.66,329.55,333.53,336.34,342.39,344.36,345.43,339.90,334.69,327.80,324.79,317.41,314.96,317.59,312.87,318.39,313.65,311.61,307.83,309.58,307.31,309.53,312.94,316.69,317.76,320.35,325.45,331.30,334.05,340.14,342.31,345.59,352.57,355.14,351.86,349.03,349.62,350.47,350.59,347.34,344.16,L8
2017-11-16 22:07:04+00:00,374.57,368.77,364.03,362.81,359.95,358.98,356.84,354.58,350.28,349.90,345.19,338.08,342.82,346.64,351.25,349.54,346.81,344.21,343.40,343.69,344.00,345.41,347.40,349.17,352.13,349.19,352.82,354.53,360.15,363.76,360.24,353.08,345.91,333.19,330.84,332.01,332.00,332.83,329.60,333.42,336.10,341.87,344.08,345.72,340.17,335.11,328.19,325.36,318.81,315.95,318.70,313.65,318.87,313.69,311.23,307.29,309.11,306.85,309.59,313.32,317.12,317.63,320.06,325.84,332.57,334.55,340.51,342.20,346.12,353.04,355.59,351.45,349.24,349.76,351.39,350.24,347.10,344.24,L8
2017-12-03 22:03:07+00:00,374.00,368.92,363.03,361.58,359.69,357.89,356.33,354.51,349.90,350.17,345.01,338.08,341.69,344.34,349.74,346.28,342.75,343.33,341.42,341.85,341.63,342.48,345.34,347.11,349.33,347.91,351.18,352.68,357.94,361.61,358.19,350.84,343.70,330.91,329.55,331.07,330.75,331.46,328.49,330.96,332.53,340.23,341.26,342.72,338.80,333.76,327.75,325.78,318.53,316.34,318.72,312.87,318.06,312.22,310.25,305.27,307.53,302.19,306.24,312.48,319.02,316.52,317.06,323.03,330.01,332.26,337.98,339.67,344.92,352.66,355.22,350.76,348.97,348.89,350.74,349.31,345.66,343.32,L7
2017-12-10 22:09:14+00:00,374.62,367.81,361.15,362.68,356.22,357.89,356.33,354.51,349.90,350.17,345.01,338.08,341.69,344.34,349.74,346.28,337.88,339.77,337.83,338.54,337.98,339.57,341.73,343.58,345.68,344.64,347.51,349.05,353.11,361.50,358.00,350.75,343.70,328.06,327.01,328.72,327.61,328.19,325.26,327.74,329.54,336.54,338.05,339.69,335.80,330.63,324.52,323.92,317.46,316.88,319.58,314.17,318.76,309.52,308.24,303.65,304.43,300.81,303.88,308.91,314.94,313.31,313.60,320.34,326.64,328.94,333.80,335.65,344.92,348.57,351.36,350.98,349.83,349.61,350.74,349.31,345.66,340.27,L7
2017-12-11 22:00:48+00:00,373.13,366.87,360.56,362.68,356.22,357.89,356.33,354.51,349.90,350.17,345.01,338.08,341.69,344.34,349.74,346.28,337.88,338.50,336.42,337.08,336.63,338.37,340.32,342.21,344.25,343.60,346.18,347.98,351.40,359.28,355.96,348.17,341.28,327.15,325.76,327.13,325.91,326.29,323.14,326.35,328.09,334.68,336.53,338.41,334.53,329.31,323.69,322.68,316.99,316.09,318.16,313.40,316.84,308.21,307.08,302.55,302.84,300.04,303.23,307.81,312.65,311.73,311.87,319.48,326.09,327.56,331.84,333.72,342.50,346.68,350.02,350.98,349.83,349.61,350.74,349.31,345.66,340.27,L8
2018-01-20 22:02:31+00:00,378.09,371.19,364.82,366.43,359.64,361.24,358.21,356.07,351.45,349.99,344.61,337.06,341.21,345.21,349.73,346.47,339.98,339.90,337.92,338.21,337.66,339.53,341.24,342.69,345.56,345.66,346.56,348.54,351.33,359.49,356.62,349.13,341.88,327.67,328.96,329.44,328.33,328.50,325.45,328.44,329.95,335.82,337.71,340.51,337.38,331.62,324.37,323.64,318.33,317.08,319.83,315.38,317.96,308.15,307.04,303.92,304.73,302.74,307.05,311.31,315.83,314.51,316.18,322.86,327.70,328.88,332.93,333.85,341.34,346.23,350.27,352.47,353.21,352.35,352.82,349.31,345.66,340.27,L7
2018-01-27 22:08:35+00:00,377.85,371.59,365.36,365.75,359.64,361.24,358.21,357.40,353.40,350.84,347.56,340.46,342.65,345.75,349.93,346.80,340.69,340.63,338.94,338.76,337.40,339.53,341.24,342.69,345.92,346.50,347.60,349.52,352.25,360.06,357.02,349.97,342.90,329.38,330.18,330.55,329.22,328.97,325.86,328.44,329.95,335.82,338.37,342.45,339.36,333.47,326.53,325.42,320.97,321.41,322.08,318.04,319.35,310.55,307.92,304.84,305.90,304.13,308.07,312.25,315.83,314.51,316.18,322.86,328.48,330.86,334.23,334.93,344.67,348.47,352.19,354.23,355.23,354.53,355.19,348.54,348.11,343.89,L7
2018-01-28 22:00:34+00:00,378.61,372.33,366.24,366.36,360.40,362.27,359.41,358.00,354.52,351.97,349.03,343.02,344.41,346.88,350.78,348.03,341.53,341.35,339.84,339.64,338.26,340.41,342.07,343.43,346.59,347.22,348.69,350.61,353.33,360.95,358.04,351.20,344.35,331.27,331.67,331.57,329.94,329.75,327.22,329.56,330.67,336.58,339.54,343.52,340.61,334.65,328.01,326.42,321.91,322.47,323.17,318.93,319.98,311.84,308.80,305.58,307.13,305.25,308.97,313.09,317.41,316.66,319.10,324.43,329.88,331.96,335.32,336.20,346.68,350.23,353.38,355.18,355.63,355.46,355.92,349.04,349.34,346.08,L8
2018-02-28 22:08:12+00:00,380.35,373.67,367.90,367.41,360.37,363.72,360.57,359.12,354.75,349.66,347.65,341.75,342.85,344.00,347.56,344.82,339.99,339.19,337.74,338.10,336.78,338.25,339.74,340.14,344.02,345.10,346.65,348.55,350.54,359.70,357.29,350.93,343.20,331.07,331.67,331.34,328.72,328.16,326.73,327.47,328.90,333.65,337.44,342.08,337.91,333.35,326.19,325.31,322.52,323.55,322.67,318.83,319.02,311.28,308.22,305.42,306.29,304.66,308.80,312.98,317.39,317.20,319.31,324.00,329.61,331.72,334.63,334.41,345.74,350.35,352.44,355.46,354.57,354.91,354.83,349.66,349.21,346.48,L7
2018-03-09 22:01:55+00:00,380.35,373.67,367.90,367.41,360.37,364.51,360.99,359.29,355.25,350.98,348.49,344.02,344.95,345.85,348.09,344.82,339.99,339.19,337.74,338.10,336.78,338.25,340.68,341.37,344.75,345.63,347.21,349.64,352.08,359.93,356.84,351.03,343.09,331.07,331.67,331.34,328.72,328.16,326.73,327.47,328.90,334.51,338.63,343.23,339.02,334.32,328.02,327.40,323.39,324.36,323.11,319.57,318.27,311.28,308.22,305.42,306.29,304.66,308.80,312.98,317.39,317.20,319.31,324.00,330.63,332.82,335.64,335.77,346.60,351.40,353.62,356.86,355.49,354.84,354.38,350.62,349.16,346.48,L7
2018-03-17 22:00:11+00:00,381.18,374.58,368.87,368.22,361.31,365.05,362.06,359.94,356.04,352.20,350.04,346.05,346.79,347.44,349.67,346.59,341.25,340.03,338.90,339.15,338.31,339.41,341.67,342.44,345.60,346.20,348.29,351.13,352.81,360.42,357.85,352.34,344.61,332.71,332.74,332.63,330.00,329.60,327.97,329.12,330.27,335.92,340.27,344.66,340.47,335.68,328.92,328.90,324.61,325.07,324.10,320.04,319.00,312.45,309.09,306.05,306.98,305.10,309.20,314.03,319.05,318.84,320.44,324.45,331.78,333.63,336.76,337.20,346.60,351.40,353.62,356.86,355.49,354.84,354.38,350.62,349.16,346.48,L8
2018-03-24 22:06:20+00:00,380.65,374.54,369.25,369.28,362.83,366.72,364.30,361.79,357.30,353.07,352.27,347.98,348.88,348.30,350.47,347.63,341.45,340.34,339.21,339.59,338.99,339.83,342.00,342.90,345.68,346.59,349.11,351.57,353.66,360.67,357.75,352.31,344.99,333.64,333.95,333.16,330.42,329.77,328.28,329.97,331.16,336.43,341.25,345.43,341.11,336.62,330.52,330.77,325.94,326.64,324.36,320.64,319.03,312.95,310.09,307.14,307.95,306.79,311.70,315.75,321.13,320.78,324.18,326.67,333.29,334.54,337.61,338.10,346.98,353.14,355.96,360.37,358.16,355.35,354.38,350.62,349.16,346.48,L8
2018-03-25 22:01:42+00:00,380.51,374.48,369.09,369.14,363.48,367.11,364.62,362.04,357.30,353.07,352.27,347.98,348.88,348.30,350.47,347.94,342.16,340.77,339.54,339.92,339.76,340.66,342.16,343.24,345.62,346.59,349.11,351.57,353.66,360.67,357.75,352.31,344.99,334.65,334.75,333.76,331.03,330.31,329.47,330.95,332.15,336.71,342.33,345.87,341.11,336.62,330.52,330.77,325.94,326.64,324.36,320.64,319.03,312.95,311.15,308.10,309.04,308.32,313.31,316.72,322.74,322.37,326.50,327.89,334.97,335.50,338.14,338.10,346.98,353.14,355.96,360.37,358.16,355.35,354.38,350.62,349.16,346.48,L7
2018-04-02 22:00:05+00:00,380.85,374.67,369.49,369.33,363.64,366.67,364.66,362.35,357.37,353.12,352.48,348.55,349.32,348.35,350.66,348.23,342.49,341.07,339.58,339.97,340.09,341.26,342.59,343.46,346.10,346.76,349.27,351.85,354.39,361.35,357.67,352.56,345.67,335.33,335.16,334.22,331.40,330.74,330.10,331.29,332.31,337.09,342.59,346.08,341.81,337.19,330.81,330.99,326.14,326.59,324.70,320.04,318.96,313.01,311.12,307.81,309.03,308.26,313.03,317.22,323.28,322.92,326.71,327.86,334.84,335.41,338.65,338.56,347.68,353.78,356.06,359.78,357.70,354.89,354.31,350.72,350.38,347.93,L8
2018-05-12 22:00:54+00:00,379.96,372.79,368.84,368.73,361.34,367.94,367.54,365.10,360.23,356.00,357.92,358.70,354.79,350.56,352.89,350.75,343.55,340.92,339.51,339.14,339.56,341.03,342.29,342.72,345.74,346.57,348.20,351.94,355.24,361.57,357.90,351.59,345.80,335.76,336.07,334.69,331.68,331.51,330.45,331.68,331.76,336.07,342.99,346.97,342.71,337.85,331.62,329.76,326.17,327.33,325.22,318.79,318.09,311.42,309.77,307.69,308.52,307.19,312.76,316.47,322.37,322.58,328.11,328.73,336.31,335.18,338.45,339.66,350.27,351.62,353.85,359.44,356.23,355.45,355.04,351.52,354.55,351.14,L7
2018-06-21 21:59:37+00:00,383.68,379.06,375.32,370.49,369.68,369.14,367.85,367.05,361.44,356.97,359.71,360.72,358.58,352.70,354.45,354.60,350.26,347.18,347.76,346.56,347.98,351.04,349.76,350.15,351.85,355.32,358.50,362.71,363.64,365.99,360.58,355.11,350.39,344.32,343.90,343.30,339.94,339.46,339.14,340.73,338.34,342.26,351.21,353.64,349.70,346.48,342.28,339.43,328.10,332.79,330.69,325.05,319.16,319.82,317.28,316.54,317.29,314.91,319.76,326.02,334.54,334.70,337.60,335.50,340.88,340.96,344.95,348.74,355.21,363.28,363.70,361.79,356.76,357.91,356.88,355.96,360.30,362.60,L8
2018-06-28 22:05:52+00:00,383.48,378.37,375.37,370.51,368.54,368.65,367.85,367.05,361.44,356.97,359.71,360.72,358.58,352.70,354.45,354.60,350.26,347.18,347.76,346.56,347.98,351.57,349.65,350.24,352.34,355.32,358.50,362.71,363.64,365.99,360.58,354.52,350.33,343.86,344.15,343.11,340.09,339.46,339.14,341.88,339.61,342.97,350.66,353.39,349.24,345.49,341.01,338.70,327.86,331.78,329.95,324.62,319.10,319.56,317.51,317.56,318.45,314.60,319.18,325.85,334.71,333.35,334.78,333.99,340.17,341.05,345.28,349.07,356.89,364.65,364.43,362.28,356.78,359.03,357.76,356.83,360.30,362.60,L8
2018-07-06 22:06:06+00:00,383.48,377.86,374.82,369.52,367.11,368.37,366.26,365.92,360.26,354.88,356.80,357.55,356.18,351.83,354.45,354.60,350.26,347.18,346.33,345.00,347.30,351.01,348.91,349.88,352.10,355.00,358.50,362.71,363.64,364.42,358.53,352.38,350.33,343.86,344.15,343.11,339.94,339.46,339.14,341.23,340.71,342.92,348.67,351.64,347.23,343.98,339.77,337.94,325.91,328.44,328.02,323.42,319.10,319.56,317.51,317.56,318.47,314.26,319.57,325.46,333.25,331.91,333.22,333.99,340.17,341.05,345.28,349.07,356.89,364.65,364.43,362.28,356.78,359.03,357.76,356.83,360.30,362.60,L7
2018-07-22 22:05:49+00:00,380.10,375.86,374.12,368.73,366.43,367.75,365.32,365.29,359.49,354.88,356.80,357.55,356.18,351.83,354.45,354.60,349.62,345.76,344.62,343.49,346.24,349.87,346.43,348.32,349.89,352.56,358.50,362.71,363.64,364.42,358.53,352.38,350.33,343.86,342.87,342.32,338.97,338.82,337.97,339.96,340.10,340.99,345.61,348.48,343.58,340.53,339.03,335.88,323.04,326.20,325.85,321.40,317.91,317.89,315.87,315.37,315.91,312.72,319.04,325.15,333.25,328.12,328.69,329.83,337.62,340.04,344.29,348.85,354.67,362.99,362.82,360.57,355.76,357.91,356.63,355.16,356.99,362.60,L7
2018-07-31 21:59:29+00:00,379.40,375.55,373.90,369.51,365.99,367.14,364.56,366.00,358.31,353.35,354.50,355.51,355.43,351.61,354.44,354.92,350.00,344.33,342.38,341.91,347.71,349.57,345.82,347.92,349.32,351.56,357.76,359.57,361.53,360.74,354.77,348.40,348.64,342.17,340.32,339.36,337.70,339.25,338.30,339.57,340.29,340.60,344.93,347.13,341.10,338.40,335.10,334.65,320.93,323.27,323.49,319.77,317.11,316.14,313.97,314.70,314.38,311.77,318.88,325.85,333.25,327.00,326.84,328.74,337.23,339.44,344.41,349.13,352.28,362.07,359.92,358.75,354.33,356.57,355.65,355.41,356.18,362.02,L7
2018-08-24 22:00:09+00:00,379.61,376.50,374.65,369.73,366.47,366.94,364.48,364.84,358.15,353.72,354.81,355.26,355.76,352.11,354.75,354.31,349.84,345.27,343.57,342.27,346.30,348.37,346.02,347.58,349.42,351.52,357.28,358.28,359.86,360.55,355.77,348.89,348.31,342.12,340.33,339.56,338.07,340.15,338.72,339.40,339.60,340.98,345.34,347.44,342.03,339.64,336.05,335.08,321.89,322.95,323.49,319.12,316.83,316.46,314.70,314.70,314.36,312.05,318.75,324.83,331.00,325.91,326.81,330.48,339.07,341.53,346.35,350.34,353.81,362.47,360.45,359.68,355.15,357.88,356.37,355.72,357.19,362.46,L8
2018-08-31 22:06:23+00:00,379.20,376.56,374.68,370.09,367.75,367.51,364.46,362.97,358.28,354.64,355.69,355.35,357.35,353.43,354.60,355.03,350.05,346.31,343.25,342.61,345.06,348.26,346.59,348.30,349.46,353.13,357.26,356.97,358.85,360.37,355.83,348.95,349.00,344.30,341.33,339.41,338.64,340.19,339.98,340.22,340.91,342.03,345.17,347.67,344.07,341.11,336.23,334.38,322.35,323.27,323.92,318.74,316.72,317.54,315.93,314.95,314.89,314.34,320.24,323.75,329.70,324.60,330.10,334.65,341.09,343.70,348.08,352.33,353.16,361.53,361.07,359.97,357.22,358.56,356.94,357.56,358.24,364.14,L8
2018-09-25 22:00:20+00:00,377.25,375.73,375.50,369.00,364.96,364.23,360.13,360.54,355.42,351.63,351.28,350.43,350.75,348.58,351.07,352.22,346.80,344.14,341.03,339.68,338.25,344.89,344.63,345.74,347.83,351.37,355.04,352.69,354.65,357.21,354.01,346.29,348.03,342.30,338.51,337.33,337.43,339.64,337.17,336.96,338.64,340.07,340.49,342.00,340.70,339.21,333.12,330.05,318.03,319.37,320.93,314.27,315.33,316.36,313.31,312.73,312.82,311.83,316.05,319.49,322.77,318.19,322.75,330.77,337.54,341.22,347.71,351.27,352.91,358.41,357.37,355.60,353.68,358.61,357.36,356.78,358.97,362.60,L8
2018-10-18 22:06:41+00:00,375.98,376.78,378.21,372.46,368.00,366.94,363.64,364.19,357.99,355.77,354.03,352.22,352.43,350.45,352.35,353.38,349.42,347.15,344.03,342.96,340.87,346.71,346.22,346.94,349.48,353.33,358.54,355.87,356.96,358.12,355.62,348.22,349.51,344.69,342.28,340.79,339.98,343.46,341.41,340.81,342.58,342.90,343.37,344.42,342.39,340.62,334.80,330.97,318.77,320.37,321.80,316.94,316.96,318.22,315.15,316.41,315.82,314.49,318.91,321.02,325.00,319.37,325.27,334.57,340.20,344.12,348.95,353.60,353.85,358.83,358.78,357.40,356.90,361.32,359.45,358.81,360.17,365.27,L8
2018-11-12 22:00:35+00:00,375.92,377.66,378.79,374.20,370.08,368.32,365.11,365.24,359.53,356.60,355.12,352.21,352.65,350.77,351.73,352.14,348.89,349.11,344.82,344.71,342.44,346.82,346.30,346.92,349.28,353.72,357.57,356.04,355.87,357.48,354.69,348.69,349.12,344.56,343.00,340.99,339.64,343.11,341.62,340.79,342.69,343.27,344.45,346.17,343.10,341.42,335.41,331.91,318.97,320.61,321.90,317.95,318.49,320.49,317.52,317.98,317.28,316.65,322.31,322.78,326.25,321.59,326.88,335.04,340.03,343.42,349.20,353.96,354.35,359.06,360.03,359.83,358.81,361.21,358.04,358.05,359.73,366.03,L8
2018-11-19 22:06:46+00:00,375.63,377.93,379.20,374.42,370.38,368.26,365.32,364.97,359.33,356.38,354.65,352.07,352.33,349.82,350.90,351.19,347.94,347.73,343.79,344.34,341.88,345.89,345.79,346.16,348.11,352.29,355.95,355.07,355.73,357.65,354.07,348.72,349.08,344.16,342.65,340.62,339.40,342.45,340.94,340.29,342.47,343.05,344.74,346.77,342.87,341.19,334.93,331.22,319.38,320.69,322.36,318.67,318.26,320.30,318.02,318.35,317.82,317.15,323.27,323.46,326.78,322.98,327.52,334.52,339.04,342.75,348.82,353.21,354.51,358.27,359.87,359.06,357.94,359.92,356.55,356.98,359.08,365.41,L8
2018-12-06 21:56:36+00:00,375.63,377.93,379.20,374.42,369.14,367.30,364.52,364.11,358.35,355.21,353.95,351.65,351.44,349.82,350.90,351.19,347.94,347.73,343.79,344.34,341.88,344.87,344.79,345.21,347.38,351.16,354.26,354.25,355.08,357.38,354.07,348.72,349.08,344.16,342.65,340.62,339.40,342.45,340.94,339.75,341.59,342.72,344.29,346.47,342.64,340.90,334.38,330.63,319.44,320.25,321.19,318.67,318.26,320.30,318.02,318.35,317.82,317.15,323.27,323.46,326.78,323.53,327.62,333.89,338.32,341.76,347.97,352.19,354.00,357.52,358.83,357.66,356.39,358.75,356.55,356.98,359.08,365.41,L7
2018-12-14 22:00:31+00:00,376.90,379.37,380.29,376.28,371.02,369.25,366.60,365.75,360.68,357.38,356.65,354.60,354.00,352.30,352.98,353.58,350.78,350.35,344.80,345.29,344.50,346.97,346.17,345.72,347.78,351.58,354.58,354.79,356.12,358.69,354.42,350.11,350.22,346.24,345.81,342.79,340.78,343.88,343.41,341.50,343.84,345.34,346.61,349.06,345.22,343.06,336.48,332.20,321.92,322.57,322.95,320.74,320.26,321.91,319.76,320.08,319.42,319.56,325.35,325.52,328.83,325.49,329.22,335.20,339.76,343.05,348.69,352.83,354.68,358.49,360.09,359.18,358.25,359.91,359.19,359.48,361.51,367.74,L8
2018-12-21 22:06:42+00:00,376.31,378.60,379.27,375.53,370.58,368.84,366.54,364.30,360.08,357.00,356.16,353.78,353.42,351.88,352.54,351.36,349.61,348.79,343.90,344.28,343.78,346.58,345.58,344.49,346.83,348.35,351.79,351.97,354.74,358.02,353.89,349.92,349.88,345.22,344.98,342.26,340.32,342.99,342.00,341.65,344.33,345.84,345.98,348.67,345.12,342.69,335.12,330.35,323.14,320.05,320.36,317.13,320.82,320.90,319.32,318.07,318.70,319.31,326.17,324.98,329.37,325.89,329.67,334.27,340.06,342.90,348.81,352.22,355.16,357.81,359.19,357.59,357.40,359.23,357.98,358.13,360.24,366.47,L8
2019-01-07 21:55:40+00:00,375.78,379.83,380.76,378.01,373.34,369.63,368.15,364.07,360.15,358.62,358.03,355.83,355.24,352.86,352.54,351.36,349.61,348.79,345.03,345.75,344.02,345.63,345.60,343.64,344.82,346.91,350.52,351.05,353.98,358.64,355.39,351.56,349.17,345.09,344.82,342.35,340.40,342.99,342.00,341.30,343.04,345.83,347.74,350.07,346.92,344.43,335.87,330.05,324.23,322.09,321.14,317.34,321.04,321.25,319.29,317.10,317.56,320.96,327.85,325.56,329.69,326.92,332.47,335.50,340.69,342.99,348.84,351.06,353.60,356.01,357.85,356.00,356.45,358.32,356.90,356.74,360.24,366.47,L7
2019-01-22 22:06:38+00:00,377.74,380.80,379.71,376.81,371.45,368.35,366.62,362.89,359.40,357.64,356.89,355.39,354.14,351.70,352.15,350.31,348.63,347.09,343.89,344.76,343.47,345.27,345.27,343.47,345.64,346.93,349.65,350.46,353.21,358.49,355.45,351.47,348.85,344.74,344.35,341.62,340.01,342.50,341.33,341.12,342.55,346.93,349.24,352.45,349.60,346.94,335.70,331.34,327.18,322.97,323.16,318.47,322.14,322.70,320.54,317.77,319.11,321.77,327.09,325.39,329.50,329.72,334.37,337.59,342.64,343.24,348.86,350.88,354.56,355.93,357.90,356.34,356.52,358.27,356.81,357.06,362.38,365.39,L8
2019-01-30 22:01:06+00:00,378.25,380.86,379.41,374.87,371.45,368.35,366.62,362.39,359.11,357.07,355.70,354.33,353.10,350.84,351.39,349.69,348.25,346.25,342.81,343.81,341.35,345.27,345.27,343.47,345.02,346.68,349.34,350.81,353.04,359.23,356.63,353.09,348.78,344.98,345.16,342.84,340.12,341.92,341.33,341.12,342.55,346.93,348.10,351.92,349.65,346.39,338.17,332.70,328.35,324.27,324.41,319.20,321.58,322.81,321.53,317.48,319.49,322.31,328.28,325.29,329.50,329.72,334.37,337.59,342.64,342.76,348.82,350.58,354.40,355.69,358.26,356.59,356.66,357.51,356.60,357.05,362.26,364.40,L7
2019-02-08 21:54:40+00:00,379.01,381.13,379.70,375.18,371.92,368.83,366.84,362.54,359.11,357.07,355.70,354.33,353.10,350.84,351.39,349.69,348.41,346.02,343.00,343.78,341.60,345.66,345.08,344.09,344.82,346.68,349.34,350.81,353.04,359.23,356.63,353.09,348.78,345.65,345.88,343.47,340.79,341.96,341.47,342.15,343.75,347.41,348.94,353.40,351.00,346.39,338.17,332.70,328.35,324.27,324.41,319.20,321.58,322.81,321.53,317.61,320.66,322.94,328.94,325.29,329.50,329.72,334.37,337.59,342.64,342.76,348.82,350.58,354.40,355.69,358.26,356.59,356.66,357.51,356.60,357.05,362.26,364.40,L7
