dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2017-04-07 22:02:56+00:00,L7,,,,,,,353.54,354.93,353.24,350.63,349.18,352.32,350.32,354.94,351.36,346.22,,,,,,,,,344.44,348.25,355.73,363.15,368.74,370.75,358.81,353.55,348.51,335.74,,,,,,,,,331.60,335.08,337.05,332.60,323.72,319.36,313.34,314.15,308.66,307.90,313.07,307.10,299.51,,,,,,,,157.55,188.17,197.62,332.25,333.38,334.69,337.38,342.65,347.77,346.95,347.64,346.32,348.87,335.60,338.31,338.73
2017-04-22 22:06:12+00:00,L8,373.62,371.82,370.04,367.11,369.16,362.26,356.76,364.20,368.32,358.11,362.16,355.33,346.76,365.55,358.15,351.83,353.11,343.29,350.70,352.77,353.98,352.37,355.92,360.66,364.77,367.64,374.40,379.50,382.01,383.12,374.50,367.31,358.12,349.15,342.84,339.84,347.90,348.16,345.99,357.97,359.08,352.70,353.58,355.23,357.63,356.02,344.43,339.17,331.06,325.68,326.92,329.08,330.98,332.44,322.41,322.06,318.93,323.98,330.70,328.88,326.30,329.11,340.92,345.00,347.64,352.07,353.72,356.92,361.11,364.16,370.07,366.98,368.72,362.66,361.49,362.80,359.23,356.71
2017-04-23 22:03:03+00:00,L7,370.20,,,,,,,,359.25,351.30,350.61,345.08,343.97,355.21,347.28,345.43,347.26,334.23,,,,,,,,,356.78,363.18,372.92,368.57,360.21,356.71,348.62,332.98,329.78,327.33,,,,,,,,,,333.85,327.89,317.34,312.43,309.99,310.33,313.32,312.28,313.53,308.72,305.55,303.35,302.03,,,,,,,,181.70,220.14,225.37,339.86,348.07,354.43,348.70,347.14,343.75,341.27,340.06,339.48,343.00
2017-05-01 21:59:55+00:00,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.14,323.48,325.23,320.76,317.39,313.88,320.76,326.61,328.09,322.18,328.80,334.98,344.70,355.23,352.79,351.12,351.22,352.07,358.42,364.68,367.58,360.39,357.25,359.55,360.74,360.41,357.48
2017-05-08 22:06:11+00:00,L8,367.04,363.15,361.64,360.73,353.60,350.37,351.43,350.79,348.93,346.19,344.52,343.61,340.93,342.54,345.72,342.13,343.13,338.00,334.68,334.97,332.04,332.14,332.45,335.88,339.27,343.62,349.80,351.58,354.21,359.75,352.03,345.87,337.53,330.69,321.94,321.21,323.93,323.55,324.50,327.51,329.37,331.37,330.77,331.58,327.93,327.54,319.90,313.56,309.23,304.00,302.25,303.02,309.63,305.83,304.73,303.34,297.95,300.37,304.40,306.73,305.64,308.34,317.91,323.29,327.49,328.30,329.94,335.89,338.11,345.86,347.45,346.72,342.91,336.48,336.94,336.76,338.72,336.08
2017-05-24 22:06:22+00:00,L8,365.87,356.15,358.32,355.41,350.33,352.99,,,,,,,,,,,,,,,,328.84,328.79,334.12,335.29,340.02,345.96,347.40,353.03,353.46,346.62,338.37,330.05,321.48,315.84,313.02,311.73,313.53,,317.58,319.54,323.32,324.81,325.61,323.91,315.78,311.77,304.35,301.03,297.82,295.97,299.56,300.65,298.80,295.77,294.88,290.39,294.72,296.68,296.59,293.89,294.82,301.99,310.52,317.74,317.82,322.38,325.74,329.61,336.53,341.51,337.89,332.66,328.17,325.87,324.93,209.87,215.25
2017-06-01 22:09:23+00:00,L7,372.97,366.19,366.62,368.97,355.45,368.29,370.16,364.29,363.58,356.69,356.65,,,,,366.95,373.56,349.98,357.17,354.85,360.62,362.28,377.82,375.96,385.14,361.10,366.11,369.28,378.53,,,,,,,345.39,344.33,,,351.21,376.53,363.86,381.39,385.75,358.51,356.29,388.17,329.51,,,215.18,221.30,228.33,325.91,318.83,319.09,319.72,338.77,333.53,316.96,324.08,335.93,358.07,354.36,354.88,360.03,366.98,369.56,358.34,358.92,361.51,,184.78,189.36,286.83,296.94,367.97,361.85
2017-06-02 22:00:16+00:00,L8,,,,,,,,,,,,,,,,,,,,,,356.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.61,312.70,321.37,200.04,,,,,,,,,,,,,,
2017-06-10 22:03:15+00:00,L7,354.13,333.28,338.90,336.41,,,,,,,,,,,,,,,,,,,,,,,,,342.26,346.15,341.69,333.32,,,307.13,301.97,306.32,303.65,300.82,,,,,,,183.09,222.01,296.11,293.54,294.70,291.91,288.97,293.54,287.27,283.65,284.49,292.03,283.01,292.64,289.23,,,,,,,,,,173.95,263.71,333.43,326.42,321.45,202.27,201.58,218.45,220.23
2017-06-25 22:06:35+00:00,L8,344.33,339.33,332.70,341.70,333.00,335.86,342.25,340.25,335.07,335.95,333.22,331.40,330.19,324.53,332.62,329.04,320.60,325.89,326.14,327.76,327.58,325.28,325.95,328.25,,,,,,,,,,,,307.39,309.23,,,313.46,315.43,320.41,326.65,321.72,310.92,310.53,308.24,302.75,295.12,299.89,298.78,297.59,296.99,296.02,298.66,299.62,291.87,287.08,281.16,282.59,285.81,291.67,298.50,302.85,306.29,311.01,321.12,326.52,329.66,334.69,335.03,330.61,324.60,318.70,195.82,196.55,210.76,209.16
2017-07-20 22:00:31+00:00,L8,343.71,339.50,336.12,337.56,337.17,341.43,,,,,,,,,,,,,,,,331.88,337.65,338.18,334.26,331.05,333.53,332.69,342.96,347.20,339.09,329.53,325.52,313.25,310.45,310.71,306.63,305.74,,308.84,309.69,317.57,318.84,320.07,316.27,310.62,305.27,303.31,297.84,295.12,290.88,292.24,296.14,292.19,289.54,288.88,290.06,289.67,288.22,290.32,293.22,299.22,302.05,307.45,314.56,314.99,313.89,319.04,326.20,328.01,333.81,333.10,323.66,323.49,321.87,206.30,218.16,224.46
2017-07-28 22:03:17+00:00,L7,,,,144.13,140.99,,,351.79,347.41,354.26,338.53,337.40,,198.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.25,339.04,339.32,338.74,335.63,328.49,323.22,310.07,296.03,315.14,307.16,318.04,308.98,,,,,,,,139.27,233.87,233.06,330.04,330.63,337.85,342.91,339.72,350.83,352.33,354.24,352.27,353.69,340.37,361.38,344.47,336.31
2017-08-04 22:09:27+00:00,L7,365.20,358.39,359.56,361.77,359.62,347.75,354.61,355.37,345.46,351.23,348.19,343.28,347.74,345.31,,,,351.16,347.65,348.20,351.84,352.71,349.38,354.68,360.99,360.99,362.84,368.77,362.92,361.41,352.65,,,,,335.59,330.50,332.05,,338.30,330.57,343.43,345.09,346.39,345.49,337.85,336.58,326.47,305.74,305.56,,,,,,,,,,,,,,,,,,,,,347.12,346.10,349.41,344.56,,,220.95,221.38
2017-08-20 22:09:26+00:00,L7,359.90,354.36,340.37,338.38,343.47,340.12,337.21,340.55,339.17,333.61,329.17,,,,336.55,336.01,331.05,322.57,322.84,317.79,315.22,318.69,324.94,327.51,322.01,318.38,327.22,320.62,,,,321.61,318.01,308.36,305.51,302.35,307.61,307.62,303.34,301.31,307.70,314.44,317.42,317.79,310.63,305.91,,,,,,,,,,,,,,,,,,,,305.09,305.76,316.21,315.84,315.73,,185.16,233.12,242.96,331.34,321.89,324.35,316.93
2017-08-21 22:00:43+00:00,L8,358.32,351.94,344.17,349.90,349.41,346.39,341.20,343.03,337.63,341.83,335.32,325.38,328.38,341.51,343.71,344.21,335.54,327.50,326.63,324.41,324.79,327.17,330.22,331.68,330.62,332.48,331.01,333.86,341.80,340.45,337.39,331.67,327.07,315.53,311.09,307.98,310.38,311.79,312.89,311.33,313.66,320.88,319.64,323.09,324.97,314.13,307.75,304.94,302.16,298.98,298.58,298.35,298.84,295.51,293.10,290.20,292.45,292.61,294.31,293.55,299.00,296.66,299.78,307.64,309.59,315.55,319.98,325.07,323.75,329.24,335.61,332.42,331.12,330.15,332.57,325.62,328.01,329.46
2017-09-21 22:09:24+00:00,L7,365.27,356.84,346.18,342.24,342.31,336.40,327.84,327.55,325.59,323.73,319.99,320.16,319.10,,,,,322.10,319.51,322.22,324.38,325.85,321.21,322.38,327.23,330.65,328.60,333.36,333.97,339.78,,,,,309.47,311.39,310.63,308.80,309.16,311.34,309.81,314.02,318.90,320.64,316.55,307.37,303.10,299.74,297.00,290.01,,,,,291.93,291.04,288.82,287.76,289.78,292.92,293.78,298.31,296.04,305.26,311.10,314.26,314.66,317.69,319.54,326.69,328.32,328.43,327.85,,,,,
2017-10-08 22:00:55+00:00,L8,,,,,362.10,354.33,350.04,348.05,344.44,340.94,341.02,333.39,340.83,342.50,343.65,346.94,347.87,340.69,338.53,337.12,343.57,334.96,337.88,339.95,342.77,342.96,344.48,345.37,351.24,353.42,356.62,349.40,337.00,327.32,324.81,326.09,328.19,321.35,322.01,324.61,327.49,336.23,336.72,338.36,330.14,326.70,321.61,317.01,311.53,314.24,314.31,315.63,312.13,309.87,315.65,312.83,308.17,308.04,310.38,314.71,319.30,322.03,321.50,328.55,,,,,,,,,,,,,,
2017-10-15 22:07:07+00:00,L8,375.02,377.61,368.26,364.49,364.11,357.14,351.35,354.94,343.09,341.94,336.77,331.53,329.81,329.73,339.82,337.72,333.99,333.80,337.54,341.58,337.37,336.03,336.94,336.18,333.55,339.69,341.72,344.35,349.27,350.49,348.50,341.52,331.43,324.03,325.61,325.91,318.67,319.99,319.63,319.31,324.78,327.39,329.61,333.16,329.33,324.30,319.14,313.28,311.26,309.60,314.18,314.57,311.63,314.66,311.28,306.18,304.75,306.72,309.57,313.65,319.55,314.38,306.36,324.19,321.77,323.89,332.40,336.82,335.38,342.07,343.97,343.56,349.07,345.16,343.75,343.71,338.70,337.55
2017-10-31 22:07:07+00:00,L8,389.78,389.30,382.89,376.03,374.02,370.52,361.41,356.42,,288.63,340.58,306.51,317.96,,171.87,,81.33,95.33,82.77,95.88,,344.95,344.54,351.24,356.89,351.25,362.31,356.05,355.55,370.50,359.90,355.68,349.64,335.17,331.85,333.73,336.79,331.67,332.02,328.10,334.14,341.31,339.41,338.41,338.57,336.39,331.57,328.96,325.99,338.06,332.53,328.41,327.57,318.55,310.71,305.47,310.50,313.37,313.47,322.10,321.43,320.03,325.69,309.55,324.70,343.42,339.52,346.40,349.74,362.96,365.15,364.76,358.55,352.56,357.35,355.92,349.16,345.75
2017-11-09 22:00:55+00:00,L8,392.68,390.40,383.13,377.10,374.18,369.56,366.29,358.51,357.94,355.42,349.24,349.02,358.92,354.65,352.83,345.15,347.13,351.77,346.91,349.49,344.79,346.97,349.62,349.86,350.40,350.93,353.85,356.12,360.93,367.22,360.87,,,,,,,,,,,,,,,,338.93,365.55,349.08,331.04,325.62,,,,,,,,,,,,,,,,,325.85,345.98,379.09,381.30,366.28,371.71,370.03,370.85,365.40,353.16,358.30
2017-11-16 22:07:04+00:00,L8,370.40,368.82,363.35,354.74,351.43,346.62,347.80,339.96,337.04,336.63,333.59,331.05,334.13,338.10,335.90,331.80,326.31,333.38,327.88,330.22,326.64,327.30,327.11,325.01,329.65,331.98,337.49,339.46,346.44,347.78,345.45,337.78,327.97,319.87,320.26,315.47,315.77,314.91,312.33,314.60,317.46,318.62,323.18,331.60,325.84,322.55,317.77,316.78,321.05,313.08,312.16,308.99,305.54,298.15,292.68,290.25,289.79,292.53,298.42,301.16,301.83,300.39,304.57,316.74,326.47,323.51,324.62,321.53,329.88,338.59,344.51,332.28,338.02,331.64,339.21,331.78,325.87,327.14
2017-12-03 22:03:07+00:00,L7,347.80,345.90,339.30,337.18,335.31,,,,,,,,311.26,310.70,317.14,311.02,311.22,311.31,307.43,306.63,307.07,302.67,,,,,,,,328.98,325.15,317.24,311.39,302.40,302.02,301.66,295.66,297.32,293.18,295.01,,,,,,,,,,302.14,295.23,291.02,291.60,284.11,282.49,277.52,274.05,272.58,278.21,279.67,280.40,277.61,,,,,,,,,,,,317.46,318.90,316.58,313.32,315.76
2017-12-10 22:09:14+00:00,L7,321.77,342.61,339.01,,322.02,307.63,317.89,317.89,307.05,298.62,310.77,311.44,,,,,309.36,314.64,312.48,315.88,311.90,315.94,313.26,315.99,321.57,322.41,321.24,324.02,320.49,,,,,316.62,310.68,305.60,300.40,303.01,303.55,305.88,312.01,313.26,316.33,319.88,316.40,309.84,300.27,302.61,307.20,,,,,289.20,289.97,289.47,287.51,286.89,290.22,282.45,293.25,296.78,295.61,308.50,313.20,311.39,311.27,310.59,314.13,322.79,325.13,,,,,,,329.40
2017-12-11 22:00:48+00:00,L8,363.72,362.62,360.57,,,,,,,,,,,,,,,332.13,328.37,328.61,329.38,330.99,331.58,334.00,337.38,339.69,339.10,344.43,342.47,345.99,347.43,337.34,331.73,327.10,322.20,317.88,315.33,316.30,313.88,319.46,321.13,323.94,328.06,332.86,329.06,323.26,321.86,316.79,319.53,314.80,313.73,312.95,309.30,303.96,303.69,298.10,295.10,297.78,303.28,305.71,300.68,304.90,303.34,318.76,331.03,322.73,323.17,323.31,330.51,336.76,344.18,,,,,,,
2018-01-20 22:02:31+00:00,L7,388.60,382.96,378.42,373.15,369.91,370.79,371.53,368.75,362.73,,,,,,,,351.67,354.81,356.36,353.42,352.09,356.12,356.72,352.30,355.67,360.53,,,,,,,,,351.24,345.43,345.84,339.24,343.76,347.83,341.83,342.73,349.87,355.38,353.66,346.27,,,,,,,,,,317.51,320.30,318.54,322.23,324.43,327.95,331.28,346.59,340.42,335.96,336.02,343.84,343.03,,,,,,,,,,
2018-01-27 22:08:35+00:00,L7,375.69,376.73,372.28,359.36,,,,360.71,360.77,355.76,361.91,361.83,356.08,349.86,351.85,349.51,347.57,349.85,351.67,345.85,334.65,,,,350.78,357.08,359.54,360.83,362.01,366.33,361.27,357.25,351.68,345.24,344.15,344.44,340.53,335.28,331.00,,,,,354.70,354.53,349.83,345.56,335.45,332.46,337.02,327.38,323.06,321.16,323.27,316.31,314.46,318.08,318.44,318.62,322.22,,,,,,343.16,341.93,345.89,359.69,364.32,364.22,361.65,362.26,362.26,350.39,347.98,355.22,360.96
2018-01-28 22:00:34+00:00,L8,380.11,374.41,370.17,365.53,363.64,365.51,364.41,357.06,357.56,353.99,355.51,357.86,353.88,348.93,348.76,349.74,341.72,342.58,343.28,342.87,341.33,343.08,343.12,343.54,345.62,348.31,353.52,354.83,356.37,361.05,357.56,351.74,346.74,341.32,339.93,334.20,328.69,328.10,332.97,332.43,328.94,334.36,341.88,345.71,344.95,338.24,335.46,327.83,323.44,325.30,322.37,319.02,314.47,313.81,308.82,306.60,311.90,311.65,311.84,312.73,321.45,328.54,337.77,330.94,330.51,333.27,334.46,338.50,351.47,356.06,355.73,353.94,350.65,351.12,349.98,343.41,347.37,355.20
2018-02-28 22:08:12+00:00,L7,370.79,361.53,356.93,353.26,351.12,346.47,348.34,359.50,342.63,,,,325.58,325.17,325.01,326.24,329.32,319.93,,,324.97,321.52,324.47,320.42,321.95,319.41,,,,,336.91,325.24,316.02,311.97,308.15,315.68,309.57,312.37,308.69,304.37,305.22,311.84,317.62,319.94,305.76,,,,,304.26,296.00,298.99,292.61,292.12,288.71,289.92,284.32,286.80,293.89,294.38,301.41,304.74,303.67,305.06,309.57,309.52,311.98,313.80,,,,,325.97,328.58,327.76,326.70,330.41,329.43
2018-03-09 22:01:55+00:00,L7,,,,,,377.19,370.32,367.06,366.27,366.64,361.66,368.64,372.47,366.20,359.39,,,,,,,,358.02,361.84,361.22,358.48,359.34,367.57,374.42,369.93,360.74,360.28,350.51,,,,,,,,,351.53,358.96,364.32,359.61,352.35,353.30,355.94,339.04,340.30,335.86,331.86,319.88,,,,,,,,,,,,348.22,351.55,355.04,360.06,363.95,370.17,371.93,373.62,369.33,363.63,360.15,365.92,358.15,
2018-03-17 22:00:11+00:00,L8,373.69,369.01,364.02,359.81,358.82,354.98,357.33,350.46,346.04,344.13,346.08,346.55,349.16,346.27,344.54,342.92,336.04,332.37,333.81,332.78,338.77,333.99,334.19,335.95,335.57,335.68,342.28,348.19,341.53,344.65,345.75,342.24,336.65,329.81,324.55,324.91,322.10,321.16,319.67,324.10,322.88,328.23,335.04,338.60,334.73,327.49,319.46,324.36,318.78,314.24,311.78,309.32,303.16,303.12,299.37,298.06,295.97,297.56,298.48,305.51,311.59,315.78,315.12,312.42,320.06,321.45,323.37,328.53,,,,,,,,,,
2018-03-24 22:06:20+00:00,L8,383.29,380.60,375.36,378.15,379.42,377.47,375.15,374.02,365.59,357.73,368.50,365.59,370.32,364.79,368.31,366.02,352.76,352.19,349.36,353.69,359.40,359.61,353.92,356.73,359.26,362.30,364.63,366.99,372.59,373.70,368.38,363.86,360.92,353.64,356.13,352.24,350.16,348.72,347.17,355.56,350.50,354.07,364.74,364.72,358.86,352.66,350.69,353.07,341.29,338.75,339.35,335.12,331.16,329.15,332.19,327.93,329.80,328.60,344.90,346.20,356.44,352.49,361.43,353.95,361.68,356.03,362.56,367.18,365.43,381.87,382.58,384.82,378.07,373.01,367.46,,,
2018-03-25 22:01:42+00:00,L7,385.10,379.99,373.24,373.91,376.20,377.24,373.99,371.34,,,,,,,,357.81,357.39,353.19,350.27,350.67,356.62,358.74,351.53,354.95,352.77,,,,,,,,,354.14,353.05,350.39,347.72,347.10,353.68,351.54,351.01,348.90,364.02,360.33,,,,,,,,,,,331.27,326.45,330.42,333.04,340.13,337.40,351.94,349.52,358.38,347.65,362.29,355.06,354.36,,,,,,,,,,,
2018-04-02 22:00:05+00:00,L8,374.04,366.16,364.01,360.49,356.97,351.06,354.82,355.31,346.23,341.58,342.63,342.21,342.60,338.45,339.77,339.46,334.88,333.26,328.08,328.59,332.62,336.74,335.64,333.57,339.13,337.17,339.15,342.13,350.14,355.36,341.10,339.89,338.19,331.10,326.79,325.13,320.95,319.40,323.32,320.06,320.13,326.44,330.36,333.42,335.36,328.39,321.23,319.41,315.47,312.90,313.51,302.34,302.47,299.56,297.71,293.36,295.94,298.80,298.68,310.01,312.88,315.83,318.02,316.28,317.61,320.09,327.93,327.16,334.48,342.85,342.90,342.08,341.57,333.03,336.29,337.41,343.94,345.36
2018-05-12 22:00:54+00:00,L7,371.68,370.04,373.35,,,,,,,,,349.73,347.97,343.96,346.71,348.81,346.96,332.43,333.27,328.60,,,,,,,,,355.45,352.34,347.11,334.60,,,327.27,327.09,328.37,325.80,321.84,,,,,,,200.51,217.98,312.11,312.93,314.48,310.00,307.38,307.63,303.03,302.32,309.79,301.94,299.81,306.39,309.76,,,,,,,,,176.15,257.89,238.89,337.02,337.68,342.14,349.03,352.91,352.79,352.69
2018-06-21 21:59:37+00:00,L8,,,,,,,369.13,379.33,,,,,,353.58,359.34,368.39,,,,,,,,360.01,362.20,383.05,376.92,383.10,369.78,,,,,,,,345.42,,,343.13,343.68,343.81,360.02,361.48,353.27,353.40,354.91,357.97,314.59,361.57,364.32,361.26,324.30,336.32,332.78,341.33,334.19,322.48,322.42,343.03,340.68,336.86,326.44,343.86,343.59,349.06,352.07,362.75,362.23,369.75,369.24,371.93,363.65,373.53,377.94,377.21,385.10,379.34
2018-06-28 22:05:52+00:00,L8,367.20,357.72,361.38,356.25,349.38,351.29,,,,,,,,,,,,,,,,338.44,331.93,334.26,338.83,,,,,,,329.56,329.74,323.80,328.02,321.22,321.44,,,330.87,331.37,329.20,325.51,330.73,324.82,317.37,315.33,314.53,309.11,305.80,303.10,307.34,298.40,299.08,302.82,314.32,313.25,300.32,299.95,305.75,313.64,304.18,297.80,307.51,313.56,323.66,326.08,329.62,341.75,350.45,350.39,348.84,341.34,345.51,342.38,344.59,207.85,210.05
2018-07-06 22:06:06+00:00,L7,,382.14,378.75,370.00,363.01,374.63,360.83,364.02,360.94,352.50,349.48,345.55,347.13,352.83,,,,,345.04,342.68,352.02,357.48,353.18,357.32,361.47,362.27,,,,365.48,355.38,346.33,139.91,,187.44,,351.51,,,348.56,362.60,355.59,341.91,345.60,340.37,343.60,340.84,343.13,319.37,306.01,321.98,320.17,,172.58,234.06,227.61,329.65,317.91,332.64,333.17,334.76,331.00,328.52,,,,,,,,,,,,,,,212.93
2018-07-22 22:05:49+00:00,L7,360.26,366.48,,,,,,,,,,,,,,,,,,,,,338.33,341.46,336.11,341.98,,75.99,,,,,,,,,,,,,209.71,329.17,323.88,324.96,321.14,319.37,334.65,317.79,296.63,303.97,304.70,301.04,308.72,305.47,301.82,298.49,295.93,304.23,,215.69,225.13,300.27,306.75,308.37,318.12,331.80,341.38,349.24,342.57,354.44,354.17,349.20,348.81,350.94,349.60,344.30,336.90,212.03
2018-07-31 21:59:29+00:00,L7,373.03,375.67,369.95,,,,,,,,,,,,,,,,,,,,,,,,,338.28,344.15,341.73,335.21,325.83,341.28,335.04,325.32,317.62,322.57,333.11,,,,,,,206.22,212.37,310.78,319.69,315.96,307.98,302.94,306.10,314.75,307.92,294.41,302.29,301.40,309.66,313.20,,,,,,,,,183.81,230.64,257.34,341.34,344.68,348.10,348.96,340.43,342.79,345.55,355.69
2018-08-24 22:00:09+00:00,L8,368.59,373.17,368.56,358.39,359.83,353.29,351.85,342.71,343.37,341.71,342.50,339.93,344.21,344.10,341.95,336.20,335.03,337.03,336.81,330.58,324.00,324.96,332.86,329.24,333.99,337.37,341.07,335.56,333.14,342.81,345.72,335.24,328.00,326.81,324.08,323.19,323.75,326.40,323.25,320.04,317.74,326.82,331.52,332.51,332.36,331.52,329.66,322.99,316.47,304.52,305.51,299.95,296.09,303.05,306.98,302.65,299.17,305.16,305.48,299.25,292.96,299.75,313.67,331.50,337.63,344.04,343.88,340.08,340.49,344.85,347.76,352.07,348.64,349.67,342.84,341.84,344.23,346.64
2018-08-31 22:06:23+00:00,L8,384.81,380.35,375.33,374.30,375.45,368.55,365.12,360.78,363.06,361.75,362.53,357.54,357.83,353.98,344.96,351.55,350.34,346.77,342.62,346.51,335.84,341.80,351.27,349.46,345.49,353.44,358.63,349.44,352.45,360.80,362.88,351.29,346.89,350.58,340.18,339.74,341.21,340.92,342.95,337.15,340.15,348.78,341.09,347.85,351.59,356.32,339.69,328.52,329.07,329.17,326.57,311.43,316.75,326.02,323.39,309.69,311.80,328.41,327.19,306.67,318.01,314.68,354.74,360.76,355.10,354.26,357.51,359.94,351.12,357.20,367.88,364.29,366.27,363.57,361.73,366.39,367.02,364.92
2018-09-25 22:00:20+00:00,L8,353.86,354.74,355.56,350.89,351.09,345.75,338.48,339.10,331.97,329.09,327.74,325.45,322.58,323.39,325.52,324.47,314.50,318.92,318.22,318.95,315.25,318.93,320.53,320.46,321.58,322.79,325.59,326.83,325.11,327.57,330.88,327.59,324.66,320.31,313.16,314.11,311.84,311.12,306.47,307.89,308.43,312.58,321.44,311.29,318.52,315.54,306.62,303.45,294.91,291.42,289.68,281.03,288.64,293.86,290.73,289.14,289.06,294.31,291.98,289.34,289.82,299.11,301.65,303.24,315.79,309.79,316.91,321.91,321.01,321.08,324.90,323.46,325.35,331.07,326.88,330.71,329.55,330.73
2018-10-18 22:06:41+00:00,L8,378.52,390.28,400.40,395.96,386.71,381.05,389.62,391.94,374.92,378.12,372.21,368.84,368.57,365.32,364.63,362.27,363.83,364.16,361.93,364.15,361.55,364.86,363.93,360.32,371.06,366.70,372.51,378.34,383.46,380.47,372.98,375.95,367.67,362.62,371.91,369.96,364.53,365.22,365.16,367.61,366.47,369.65,373.96,373.38,369.42,360.26,353.59,347.36,340.05,340.12,342.78,342.78,337.77,335.08,331.48,340.26,343.19,336.85,338.12,340.99,351.39,344.06,352.86,357.58,356.80,359.14,359.50,366.31,366.81,368.70,372.90,375.47,386.42,380.27,378.02,374.33,376.47,384.65
2018-11-12 22:00:35+00:00,L8,382.82,389.52,389.54,386.34,383.86,378.17,375.50,373.26,369.05,362.57,362.43,362.09,361.74,357.00,356.50,353.83,356.77,354.68,350.49,351.58,352.13,349.47,348.87,348.75,349.85,358.33,354.54,359.09,361.37,362.60,356.78,354.52,349.20,345.78,347.06,344.72,341.46,341.66,339.09,343.07,345.65,348.61,355.55,362.49,351.24,350.23,342.89,336.19,328.38,330.38,327.24,328.23,337.56,338.15,337.09,334.73,329.97,330.41,347.84,338.56,337.64,341.51,341.52,340.09,341.28,340.72,353.58,359.17,360.81,363.37,372.24,372.37,367.34,359.19,354.29,360.86,367.25,374.22
2018-11-19 22:06:46+00:00,L8,369.39,376.51,378.58,372.10,369.47,364.29,363.20,359.19,354.01,350.94,347.68,347.08,346.24,339.52,341.41,341.31,339.01,336.70,333.46,337.91,334.40,334.83,337.26,334.80,332.68,336.71,342.12,343.77,350.22,353.91,344.31,343.55,343.37,336.87,335.26,332.63,331.87,332.53,332.09,330.90,335.75,335.67,341.96,346.77,335.36,333.74,325.65,319.41,319.00,317.02,321.54,322.34,310.85,313.72,318.08,318.02,318.71,319.14,328.32,324.02,325.02,330.52,329.35,326.51,325.67,332.49,339.83,341.21,349.06,345.90,353.48,347.66,345.92,342.28,337.17,342.45,347.83,355.72
2018-12-06 21:56:36+00:00,L7,,,,,347.41,345.51,344.04,342.06,335.14,330.67,332.73,332.44,328.96,,,,,,,,,319.10,318.06,318.11,320.87,324.64,326.11,329.99,332.25,335.98,,,,,,,,,,313.68,314.42,318.23,318.56,322.34,319.17,316.71,310.58,304.91,302.41,297.70,287.11,,,,,,,,,,,309.79,313.50,313.09,310.66,313.53,316.72,319.50,322.95,327.26,329.20,325.99,324.59,323.53,,,,
2018-12-14 22:00:31+00:00,L8,395.84,401.21,397.61,398.55,393.76,393.67,392.26,388.02,387.40,382.74,386.23,386.19,382.46,379.12,376.19,378.36,375.84,374.04,359.82,359.95,370.86,374.50,368.65,359.91,361.56,363.79,365.11,368.32,374.15,379.93,367.67,373.09,369.78,371.53,380.57,370.51,364.96,365.44,368.63,369.43,375.80,384.56,382.48,387.87,384.03,377.20,370.33,360.47,360.29,359.15,354.54,350.34,350.63,347.43,345.75,344.34,345.75,351.80,353.07,353.47,358.82,356.54,354.25,355.64,364.52,365.39,367.46,370.70,374.48,379.77,383.40,384.58,386.73,384.16,397.14,393.86,394.97,396.76
2018-12-21 22:06:42+00:00,L8,354.97,354.69,353.63,353.42,354.16,350.34,347.29,342.07,338.05,336.95,335.17,329.80,331.54,328.60,329.35,326.12,324.80,321.27,320.09,319.62,321.37,324.74,321.06,318.78,321.93,323.07,327.37,328.41,329.46,331.69,327.46,326.36,325.18,318.02,317.84,315.91,308.59,311.81,310.57,312.92,320.19,318.07,320.71,325.05,320.21,317.17,310.81,305.03,304.05,302.23,298.75,296.83,298.62,296.34,301.48,298.01,298.98,301.80,310.25,308.75,310.78,312.74,309.15,310.97,315.12,318.52,318.10,320.73,327.76,326.94,329.57,326.32,329.00,330.02,329.27,333.46,337.03,336.14
