dates,satname,sar1391-0000,sar1391-0001
2021-04-02 09:17:43+00:00,L7,,179.06
2021-04-18 09:16:22+00:00,L7,211.35,197.38
2021-04-26 10:05:43+00:00,L8,,
2021-05-12 10:05:41+00:00,L8,,
2021-05-20 09:13:41+00:00,L7,201.89,192.29
2021-06-13 10:05:57+00:00,L8,,
2021-06-21 09:11:01+00:00,L7,,
2021-06-29 10:06:01+00:00,L8,,
2021-07-07 09:09:41+00:00,L7,198.99,191.44
2021-07-23 09:08:18+00:00,L7,,
2021-08-08 09:06:54+00:00,L7,198.47,190.99
2021-09-01 10:06:22+00:00,L8,,
2021-09-25 09:02:41+00:00,L7,191.35,183.70
2021-10-03 10:06:30+00:00,L8,,
2021-10-11 09:01:16+00:00,L7,193.63,185.41
2021-10-19 10:06:34+00:00,L8,,
2021-10-27 08:59:49+00:00,L7,252.19,183.33
2021-11-13 10:04:47+00:00,L9,,
2021-11-18 10:07:15+00:00,L9,,
2021-11-20 10:06:28+00:00,L8,,
2021-12-06 10:06:30+00:00,L8,,
2021-12-30 08:53:40+00:00,L7,205.78,189.85
2022-01-07 10:06:22+00:00,L8,,
2022-01-15 08:52:08+00:00,L7,208.48,180.11
2022-01-15 10:06:22+00:00,L9,,
2022-01-23 10:06:18+00:00,L8,199.44,184.68
2022-02-08 10:06:15+00:00,L8,199.10,186.50
2022-02-16 08:48:55+00:00,L7,,181.64
2022-03-04 08:47:24+00:00,L7,191.34,182.79
2022-03-28 10:05:53+00:00,L8,,
2022-04-29 10:05:53+00:00,L8,,
2022-05-13 08:40:44+00:00,L7,,
2022-05-15 10:06:04+00:00,L8,198.77,188.88
2022-05-23 10:05:38+00:00,L9,,
2022-05-30 08:39:59+00:00,L7,199.20,186.74
2022-05-31 10:06:07+00:00,L8,,
2022-06-08 10:05:40+00:00,L9,,
2022-06-11 08:33:32+00:00,L7,,185.13
2022-06-16 08:39:03+00:00,L7,195.92,182.37
2022-06-16 10:06:19+00:00,L8,,
2022-07-02 10:06:23+00:00,L8,,
2022-07-10 10:05:57+00:00,L9,,
2022-07-15 08:31:18+00:00,L7,195.22,186.50
2022-07-18 10:06:23+00:00,L8,,
2022-07-20 08:36:43+00:00,L7,203.15,184.98
2022-07-26 10:06:07+00:00,L9,,
2022-08-01 08:29:56+00:00,L7,195.38,182.28
2022-08-03 10:06:35+00:00,L8,,
2022-08-06 08:35:20+00:00,L7,,
2022-08-11 10:06:18+00:00,L9,,
2022-08-18 08:28:28+00:00,L7,,
2022-08-19 10:06:40+00:00,L8,,
2022-08-23 08:33:49+00:00,L7,205.70,187.03
2022-08-27 10:06:22+00:00,L9,,
2022-09-04 08:26:53+00:00,L7,192.44,185.69
2022-09-04 10:06:40+00:00,L8,,
2022-09-09 08:32:12+00:00,L7,199.29,199.06
2022-09-12 10:06:23+00:00,L9,,
2022-09-20 10:06:47+00:00,L8,,
2022-09-21 08:25:09+00:00,L7,194.16,187.74
2022-10-06 10:06:44+00:00,L8,,
2022-10-13 08:28:24+00:00,L7,,354.75
2022-10-14 10:06:34+00:00,L9,,
2022-10-25 08:21:05+00:00,L7,170.58,171.68
2022-10-30 08:26:15+00:00,L7,,
2022-10-30 10:06:34+00:00,L9,,
2022-11-07 10:06:46+00:00,L8,,
2022-11-11 08:18:47+00:00,L7,396.33,320.75
2022-12-03 08:21:22+00:00,L7,294.05,368.46
2023-01-02 10:06:35+00:00,L9,,
2023-01-10 10:06:31+00:00,L8,,
2023-02-03 10:06:37+00:00,L9,,
2023-02-09 08:09:06+00:00,L7,,
2023-02-11 10:06:27+00:00,L8,196.02,182.65
2023-02-14 08:13:48+00:00,L7,207.50,321.69
2023-02-19 10:06:30+00:00,L9,,
2023-02-27 10:06:11+00:00,L8,,
2023-03-07 10:06:19+00:00,L9,,
2023-03-20 08:04:56+00:00,L7,,263.18
2023-03-23 10:06:13+00:00,L9,,
2023-03-25 08:09:15+00:00,L7,203.47,311.86
2023-04-11 08:03:49+00:00,L7,189.30,182.07
2023-04-16 10:05:40+00:00,L8,,
2023-05-03 08:01:55+00:00,L7,194.73,184.54
2023-06-21 07:59:55+00:00,L7,223.35,182.09
2023-07-05 10:05:47+00:00,L8,,
2023-07-08 07:52:33+00:00,L7,196.27,194.67
2023-07-13 10:05:44+00:00,L9,,
2023-07-21 10:05:50+00:00,L8,,
2023-07-29 10:05:47+00:00,L9,,
2023-08-06 10:05:59+00:00,L8,,
2023-08-09 07:55:15+00:00,L7,198.09,185.49
2023-08-14 10:05:54+00:00,L9,,
2023-08-22 10:06:07+00:00,L8,,
2023-08-26 07:46:57+00:00,L7,,
2023-08-30 10:06:04+00:00,L9,,
2023-08-31 07:50:16+00:00,L7,,
2023-09-07 10:06:06+00:00,L8,,
2023-09-15 10:06:13+00:00,L9,,
2023-09-23 10:06:12+00:00,L8,,
2023-09-27 07:47:51+00:00,L7,240.02,183.85
2023-10-01 10:06:11+00:00,L9,,
2023-10-09 10:06:17+00:00,L8,,
2023-10-17 10:06:22+00:00,L9,319.08,186.17
2023-10-19 07:41:21+00:00,L7,193.04,256.78
2023-11-18 10:06:21+00:00,L9,,
2023-12-20 10:06:28+00:00,L9,,
2024-01-13 10:06:16+00:00,L8,,
2024-01-21 10:06:22+00:00,L9,,
2024-01-29 10:06:10+00:00,L8,,
2024-02-14 10:06:12+00:00,L8,,
2024-02-22 10:06:13+00:00,L9,,
2024-03-09 10:06:19+00:00,L9,,
2024-03-17 10:05:56+00:00,L8,192.06,181.47
2024-04-02 10:05:45+00:00,L8,,
2024-04-18 10:05:36+00:00,L8,,
2024-05-12 10:05:42+00:00,L9,,
2024-05-28 10:05:29+00:00,L9,,
2024-06-05 10:05:13+00:00,L8,,
2024-06-13 10:05:24+00:00,L9,,
2024-07-15 10:05:34+00:00,L9,,
2024-07-23 10:05:44+00:00,L8,,
2024-07-31 10:05:37+00:00,L9,,
2024-08-08 10:05:40+00:00,L8,,
2024-08-24 10:05:53+00:00,L8,,
2024-09-01 10:05:53+00:00,L9,,
2024-09-09 10:06:02+00:00,L8,,
2024-09-17 10:05:57+00:00,L9,,
2024-09-25 10:06:00+00:00,L8,,
2024-10-27 10:06:09+00:00,L8,,
2024-11-04 10:06:14+00:00,L9,,
2024-11-28 10:06:20+00:00,L8,,
2024-12-14 10:06:08+00:00,L8,,
2024-12-30 10:06:11+00:00,L8,,
2025-01-15 10:06:13+00:00,L8,,
2025-02-16 10:06:07+00:00,L8,,
2025-02-24 10:06:15+00:00,L9,,
2025-03-04 10:05:59+00:00,L8,,
2025-03-20 10:05:49+00:00,L8,,
2025-04-29 10:05:52+00:00,L9,,
2025-05-31 10:05:34+00:00,L9,,
2025-06-08 10:05:39+00:00,L8,,
2025-06-24 10:05:51+00:00,L8,,
2025-07-02 10:05:51+00:00,L9,,
2025-07-10 10:05:54+00:00,L8,,
2025-07-18 10:05:57+00:00,L9,,
