dates,satname,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072
2004-08-26 21:36:59+00:00,L5,453.69,413.96,402.88,385.57,369.03,340.12,337.16,360.25,378.07,391.21,382.53,359.93,376.05,384.03,387.60,377.79,375.77,368.32,383.09,389.10,418.90,439.18,314.73,,389.76,402.62,385.48,375.08,373.63,355.23,371.51,358.34,370.72,346.11,332.48,337.96,333.53,349.81,357.40,362.00,,397.20,380.14,370.03,373.70,,,447.42,,413.13,420.58,394.82,390.63,401.62,355.68,349.00,360.08,371.89,368.83,384.08,405.80,433.42,416.70,409.67,399.23,402.21,391.95,397.15,390.82,393.05,405.40,434.58,477.63
2004-09-03 21:42:23+00:00,L7,363.19,343.83,339.02,326.81,314.82,311.29,319.04,331.29,337.30,340.42,338.59,334.07,337.16,342.61,348.67,347.00,,,,,371.55,350.04,295.81,345.33,368.07,364.40,362.99,355.47,355.80,341.60,336.08,329.79,327.86,323.84,320.79,329.71,325.72,333.32,332.79,344.91,350.80,,,,,372.79,379.82,381.71,382.81,377.65,364.89,350.98,340.94,335.54,331.24,333.24,341.81,343.97,350.19,359.37,374.32,400.33,392.08,388.49,380.49,372.16,368.18,372.99,367.33,374.61,381.99,394.19,405.03
2004-09-19 21:42:17+00:00,L7,365.78,346.60,344.92,,,318.63,325.76,330.27,336.23,339.72,340.79,333.83,335.56,345.53,352.75,348.12,349.18,352.79,359.44,367.57,363.60,348.16,304.36,352.04,364.16,,,,367.27,352.96,346.07,333.90,331.93,325.16,322.71,332.45,329.89,339.15,343.28,347.80,363.70,347.90,355.61,357.12,362.73,372.93,382.89,385.44,379.63,379.20,,,,343.99,339.47,341.66,343.35,350.41,352.33,360.24,376.85,401.54,398.78,390.35,381.31,372.79,368.89,374.01,372.05,379.09,383.35,397.63,416.18
2004-11-22 21:42:42+00:00,L7,,424.82,412.37,396.29,386.18,379.63,397.63,414.93,415.98,397.57,394.02,404.47,419.75,438.76,431.12,412.02,401.33,,,,,,473.47,460.60,455.05,440.98,426.27,415.84,408.32,398.15,389.82,378.83,383.60,372.80,374.50,381.44,391.93,400.13,408.81,406.14,408.61,410.20,,,,,,463.86,462.60,444.54,430.55,418.29,402.47,406.06,406.83,406.93,391.07,391.33,409.72,433.23,430.73,428.41,428.33,440.70,438.52,429.46,413.75,420.53,399.30,399.37,412.84,449.20,477.56
2004-12-08 21:42:50+00:00,L7,456.35,,,389.92,372.32,377.67,391.32,402.33,394.58,387.02,385.81,389.54,397.07,409.76,421.93,410.52,389.93,392.30,404.38,410.95,431.24,440.09,,,,432.36,414.44,404.67,400.55,393.88,380.76,371.55,377.63,372.46,365.11,370.07,378.37,390.36,400.91,386.66,403.88,416.08,399.40,408.78,423.00,435.29,443.24,,,,417.45,405.93,400.23,385.20,401.79,401.11,393.06,391.13,407.30,420.56,428.08,434.22,447.41,444.16,433.14,424.02,441.57,414.45,401.98,401.79,411.95,439.81,475.33
2004-12-16 21:39:23+00:00,L5,375.00,351.23,344.16,338.87,318.80,323.71,323.87,332.91,333.76,323.47,326.73,325.69,333.07,352.81,359.57,357.51,352.93,354.13,357.89,365.52,366.53,350.78,290.95,340.90,367.25,369.81,356.91,354.94,354.42,345.06,336.04,327.44,324.21,323.71,319.16,323.77,328.76,339.31,354.73,351.59,355.97,369.89,361.12,361.14,365.95,378.37,383.07,391.18,390.25,382.41,362.34,347.78,343.19,323.52,332.36,332.88,343.56,342.59,357.22,363.74,370.89,395.97,391.03,382.85,377.46,368.57,370.59,372.49,371.96,375.88,390.88,395.33,409.20
2005-02-10 21:43:14+00:00,L7,367.71,342.36,336.51,325.38,322.70,321.55,327.21,338.31,342.79,,,,,371.90,361.65,358.10,355.93,354.42,359.93,372.79,371.10,379.85,361.58,351.06,369.48,366.83,360.48,353.84,359.62,347.53,339.31,337.91,335.70,,,,,335.85,348.25,352.82,357.05,357.50,363.07,360.98,370.82,374.84,382.24,386.05,381.18,370.34,357.41,354.80,348.30,346.52,346.72,349.61,355.15,370.46,385.35,386.29,388.68,,,,,,,,,,,,414.50
2005-02-18 21:40:18+00:00,L5,427.10,395.44,386.70,363.47,341.73,341.96,352.52,362.84,374.63,374.82,375.84,376.68,384.80,396.44,390.87,388.92,387.74,386.38,390.20,391.78,401.18,408.59,384.83,379.92,395.57,386.52,376.57,368.48,376.56,382.35,372.55,366.59,364.09,364.99,362.13,358.76,362.47,374.68,379.87,384.43,386.33,389.07,387.06,390.06,397.49,409.56,414.72,422.77,408.68,387.91,387.70,376.37,379.34,378.03,380.21,385.92,390.17,402.29,403.91,417.78,434.18,452.00,428.10,409.73,404.61,402.78,404.77,409.02,404.68,407.09,420.96,429.59,454.02
2005-02-26 21:43:20+00:00,L7,369.70,352.23,,,,323.01,330.79,342.90,351.81,363.09,353.42,362.28,369.39,381.23,378.03,365.25,363.58,364.11,370.00,379.07,387.21,401.05,380.91,370.77,,,,362.59,363.63,353.90,345.61,344.93,337.44,343.92,329.84,334.91,333.83,344.90,356.48,357.49,358.76,362.72,363.97,371.10,377.83,380.21,393.07,397.00,386.91,,,,364.57,346.63,351.22,357.98,361.03,372.62,382.35,399.02,397.39,423.23,401.22,389.35,381.09,369.97,370.76,381.06,381.22,385.56,397.56,407.71,424.78
2005-03-22 21:40:41+00:00,L5,463.45,403.28,389.55,370.53,365.57,378.59,382.89,388.55,398.51,397.49,395.36,400.20,398.88,401.61,402.06,392.01,391.54,397.63,405.32,417.60,428.29,434.57,438.01,424.36,408.63,397.80,406.94,409.99,406.55,392.90,385.99,379.36,379.46,375.33,360.36,364.31,376.34,383.91,393.41,384.28,390.07,392.94,395.71,402.69,410.20,420.16,428.31,437.27,429.48,404.19,398.39,393.45,395.05,400.07,392.41,390.23,399.59,409.01,431.37,441.04,455.90,464.45,443.42,415.07,405.50,408.26,406.39,407.90,405.42,414.08,423.03,443.52,449.81
2005-04-15 21:43:13+00:00,L7,396.38,352.76,339.77,325.82,309.23,316.43,328.34,342.76,345.47,340.27,350.33,347.96,350.76,354.84,363.28,359.82,358.54,,,,,387.34,341.74,361.19,363.90,365.75,372.00,369.34,364.72,355.05,345.53,345.28,338.67,326.27,325.64,337.64,338.06,349.16,348.34,352.02,346.19,,,,,,392.65,396.67,383.61,370.15,356.15,344.94,354.08,347.08,354.69,354.89,362.81,371.95,395.11,421.49,425.86,436.88,431.30,436.81,399.80,378.70,383.45,381.82,382.11,383.14,398.63,412.79,424.69
2005-05-09 21:40:56+00:00,L5,381.79,359.56,347.68,343.87,340.19,343.65,348.28,354.40,352.02,353.40,360.56,363.09,364.74,370.40,381.73,385.10,381.91,386.93,385.94,391.71,393.58,397.91,382.10,375.86,378.55,376.19,386.87,389.68,388.49,367.38,353.66,355.02,347.69,341.18,,,,,,,,,,,,,,,,380.72,366.00,359.85,367.63,368.14,366.80,364.13,376.59,383.44,394.92,401.57,411.61,423.33,407.01,395.70,392.30,386.59,384.86,385.63,385.23,392.23,404.43,418.74,421.90
2005-06-02 21:43:12+00:00,L7,467.49,421.41,,,377.55,382.17,393.44,368.46,375.76,378.44,375.99,372.18,377.58,384.20,,,,,,,,,,,,,,,414.90,386.93,381.23,372.51,381.27,371.33,367.09,376.97,353.87,372.51,381.65,387.03,390.94,388.01,379.26,379.83,387.07,,413.66,449.66,,,,,402.49,384.38,386.19,381.00,384.86,387.48,405.37,425.85,429.27,427.45,412.00,400.68,393.62,389.20,386.50,395.01,389.45,394.36,404.29,422.29,446.88
2005-06-10 21:41:12+00:00,L5,408.09,358.77,355.48,346.69,350.86,343.73,348.49,350.25,360.87,361.89,366.70,361.61,368.19,379.51,385.12,,,,,,,,,,,,,,,,,,,,,,,,,,,364.87,373.87,370.13,382.35,387.86,397.66,403.86,393.71,381.94,374.31,372.63,372.29,366.76,369.73,367.86,373.97,377.95,389.37,411.04,410.94,422.69,412.07,399.86,390.03,380.06,384.52,390.70,389.33,391.02,396.34,406.39,431.62
2005-06-26 21:41:16+00:00,L5,359.43,347.04,336.36,331.71,330.78,329.49,330.21,338.77,343.74,331.87,344.01,332.33,342.18,353.16,362.88,362.23,363.64,361.78,354.45,370.64,374.54,372.11,347.14,362.87,369.69,370.26,376.36,368.57,363.67,352.83,339.67,337.15,325.63,322.91,322.88,328.94,329.71,332.43,337.15,340.47,340.02,341.18,351.94,349.40,370.70,375.36,383.55,387.95,383.49,377.73,364.45,356.50,356.69,346.67,350.36,346.50,362.79,359.60,374.27,380.24,386.83,406.21,396.39,384.87,380.86,368.53,369.42,374.10,378.38,380.93,396.57,401.81,417.39
2005-07-12 21:41:23+00:00,L5,371.45,350.17,341.71,337.13,330.70,339.35,347.53,355.44,360.58,354.47,358.38,344.22,352.44,359.71,373.50,365.94,,,,,,,,,,,,,375.37,369.10,355.43,349.30,340.89,331.35,331.49,339.75,336.75,344.15,348.34,356.17,352.31,352.05,354.04,352.52,366.02,374.54,384.84,384.73,380.94,372.94,363.09,354.91,356.97,356.69,363.71,358.76,367.86,370.27,383.95,391.26,393.10,411.96,400.57,391.54,386.42,371.54,368.42,378.49,379.79,386.53,392.11,398.91,408.81
2005-07-20 21:43:05+00:00,L7,458.67,401.54,388.66,364.98,350.32,351.95,359.29,374.11,385.11,379.74,365.74,371.06,374.94,382.55,,,,,,,,,,,,,,383.34,386.06,373.54,367.43,367.64,350.76,342.49,352.17,355.67,348.91,364.15,,,,,374.88,361.98,373.00,,399.38,430.03,398.64,394.14,390.92,380.86,379.39,385.58,384.60,374.44,382.36,388.40,397.55,406.84,417.95,428.40,409.14,398.96,390.69,379.94,383.83,384.13,386.13,395.46,405.62,411.60,437.90
2005-07-28 21:41:34+00:00,L5,442.95,392.88,378.06,366.49,354.13,362.07,371.57,377.78,383.71,381.11,369.76,367.29,371.42,384.55,389.34,384.91,381.85,370.25,373.19,388.33,396.79,391.17,359.53,389.63,386.15,384.11,393.78,393.71,400.69,385.67,372.76,365.56,355.88,348.64,352.64,358.17,356.42,360.69,363.74,369.56,379.92,371.45,361.56,363.83,373.96,384.23,406.71,410.98,393.61,386.83,377.16,378.18,382.00,379.80,386.94,378.40,391.75,389.42,396.42,400.95,404.42,430.56,417.14,406.65,391.34,384.22,379.93,385.85,386.99,389.28,402.05,412.89,422.21
2005-08-29 21:41:46+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.06,424.06,433.31,393.52,381.44,381.55,369.22,379.02,382.00,380.62,361.58,,371.50,376.15,378.87,364.62,371.24,380.77,,438.75,458.26,464.78,414.21,410.17,407.61,404.61,399.95,394.20,380.45,397.05,403.97,406.01,409.25,405.78,439.33,437.00,429.08,397.04,389.22,399.99,395.55,392.89,394.32,408.90,437.56,486.36
2005-10-08 21:42:41+00:00,L7,363.52,341.60,337.18,327.68,321.95,321.34,325.91,335.61,338.00,335.80,341.69,334.59,341.03,346.55,350.47,346.13,,,,,353.72,346.70,320.55,350.40,356.61,349.71,352.37,356.33,357.32,348.95,336.66,330.70,318.68,313.67,310.15,321.84,316.98,321.84,323.59,334.24,330.92,,,,,374.89,371.80,372.90,374.36,366.34,347.55,339.52,338.21,328.79,335.05,336.17,337.77,345.71,356.21,365.89,373.83,396.96,387.85,382.12,373.23,361.67,358.07,361.96,357.14,362.23,371.15,384.86,398.16
2005-11-01 21:41:44+00:00,L5,436.37,398.83,384.64,370.89,357.72,362.79,361.78,374.96,380.50,379.56,362.95,361.48,368.85,382.79,380.77,381.10,368.60,380.36,378.42,389.48,395.56,403.72,386.61,384.94,400.85,399.33,396.33,397.30,394.66,383.95,376.39,369.83,371.82,344.41,345.21,347.01,357.88,359.04,375.84,369.28,376.34,370.72,361.77,364.34,375.72,387.80,406.75,427.16,427.45,405.76,399.37,384.54,377.55,373.27,366.85,366.69,370.21,382.08,399.35,408.79,425.20,429.55,413.95,402.66,404.76,403.61,404.72,395.02,383.19,388.58,406.97,415.75,424.74
2005-11-09 21:43:06+00:00,L7,,,,,,,353.82,367.81,371.12,373.45,372.16,363.70,371.21,,,,,409.68,394.51,399.96,401.78,417.53,400.63,377.52,389.66,392.19,397.02,396.18,393.78,381.34,382.09,373.68,377.64,357.10,352.18,350.38,363.03,,,,,380.14,369.41,369.82,377.16,392.97,403.66,419.57,410.65,393.47,385.75,373.14,381.92,376.79,371.96,379.21,390.37,386.58,396.48,407.54,431.58,435.93,413.50,407.86,398.83,413.70,414.54,401.56,392.39,383.41,399.48,,
2006-01-20 21:43:37+00:00,L5,376.96,366.19,354.67,352.86,334.67,346.16,360.14,386.50,395.02,388.22,384.61,386.14,384.18,391.10,394.79,385.50,380.86,378.33,383.24,392.67,401.56,392.07,384.28,388.35,379.12,384.46,387.94,390.60,388.96,380.44,373.54,367.53,372.26,369.56,355.85,356.14,358.48,357.85,367.63,381.13,382.47,387.29,380.35,372.21,380.96,394.45,400.71,410.17,406.20,380.51,374.15,364.40,,,,,,,,,,433.81,421.25,409.15,392.55,382.99,386.20,394.91,389.69,392.16,399.37,400.07,423.48
2006-03-01 21:43:46+00:00,L7,,349.94,345.14,336.32,325.24,332.06,341.54,358.36,363.85,367.72,367.06,379.93,367.23,375.87,377.99,369.09,364.71,,,,,295.85,361.45,370.63,371.42,366.53,378.46,376.77,375.52,356.80,342.72,339.81,340.48,336.88,328.40,333.18,336.31,343.01,360.83,365.15,371.46,369.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.34,397.24,403.35,411.56
2006-04-10 21:45:17+00:00,L5,461.57,399.04,387.73,369.55,361.30,375.19,378.78,387.26,386.23,387.93,386.56,397.95,398.12,395.04,390.00,380.93,378.85,386.07,388.63,396.98,407.62,410.96,422.04,412.08,403.86,397.55,404.35,410.27,404.67,387.95,374.68,361.81,354.90,355.82,357.12,362.46,357.81,354.49,365.34,387.86,385.40,374.31,367.70,381.22,385.20,400.58,413.15,420.97,417.96,405.64,397.27,384.47,381.66,374.03,372.12,369.79,367.54,377.81,390.60,400.14,414.23,435.01,421.35,405.86,395.58,393.17,390.72,400.05,395.32,400.91,407.97,419.65,427.76
2006-04-18 21:43:39+00:00,L7,382.65,362.17,356.38,348.15,,,356.86,364.61,367.95,371.30,365.39,369.93,375.52,375.43,373.08,364.60,364.08,366.68,373.99,382.72,393.36,397.78,382.36,378.41,376.19,377.87,389.25,,,,354.86,341.82,334.02,329.62,329.37,346.03,347.51,345.79,357.74,369.31,369.39,366.76,364.60,361.95,370.29,380.09,388.15,392.68,391.89,381.63,368.05,,,,,362.53,362.99,364.17,372.00,384.38,395.40,415.50,401.89,390.30,383.28,378.03,373.86,382.17,382.95,385.17,397.86,406.15,418.25
2006-06-05 21:43:42+00:00,L7,446.22,402.56,390.56,363.05,356.84,357.78,358.62,370.22,370.69,377.06,378.23,370.79,376.33,,,,,,,,,,,,,,,,,375.83,357.57,361.13,348.58,340.60,348.32,357.21,350.69,359.14,,,,,367.93,364.76,383.04,394.56,397.32,426.37,401.98,394.67,390.74,378.60,367.70,370.10,370.57,365.28,368.99,378.44,383.35,407.90,413.65,421.46,406.00,394.78,390.02,381.41,379.72,383.23,386.42,392.62,403.99,417.61,430.03
2006-06-13 21:46:13+00:00,L5,368.11,348.79,344.60,330.65,318.67,322.05,330.14,342.03,344.36,343.29,347.67,341.02,354.10,359.04,372.73,362.62,362.94,363.41,362.72,375.16,372.92,362.32,325.90,363.48,370.09,365.45,369.99,367.47,366.24,350.53,339.92,335.99,329.08,327.29,324.72,339.90,329.12,334.88,337.43,348.86,348.07,340.57,349.97,349.20,364.29,369.86,382.88,380.54,377.25,372.54,353.48,350.36,343.24,335.96,338.95,342.74,346.94,355.35,368.28,379.77,386.87,406.01,393.31,383.28,378.46,368.14,365.72,369.56,367.38,374.71,387.14,393.93,413.15
2006-06-29 21:46:28+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.87,362.78,348.06,336.08,334.72,328.16,326.67,324.29,340.42,329.54,337.15,338.93,346.46,343.85,340.41,348.92,352.39,368.15,367.98,381.45,387.80,386.88,380.08,362.22,345.96,345.91,340.96,338.41,347.69,344.79,348.36,360.29,374.46,390.36,411.11,400.24,388.99,383.45,373.86,368.08,371.15,369.21,381.51,388.35,395.64,409.39
2006-07-07 21:43:31+00:00,L7,467.47,419.98,409.62,382.40,384.48,380.40,381.59,378.53,371.52,379.54,366.13,,,,408.28,395.37,,,,,,,,,,,,,393.54,372.21,359.53,364.97,365.20,348.34,345.84,,,,,367.93,372.59,362.75,358.31,372.21,383.37,,404.30,442.98,410.59,396.82,396.20,380.63,375.20,370.09,355.64,351.85,366.43,384.59,393.53,407.66,406.15,425.32,422.23,413.22,410.05,393.56,389.76,384.97,383.89,391.89,403.69,423.14,449.41
2006-07-23 21:43:23+00:00,L7,463.23,414.73,406.27,392.87,381.37,381.62,371.94,,,,368.84,373.10,376.52,383.24,388.78,,,,,,,,,,,,,,393.53,380.17,,,,340.29,344.80,361.67,364.71,355.88,364.62,362.56,368.94,358.40,351.34,355.28,373.33,,408.07,439.38,,396.29,390.31,367.42,368.11,364.64,350.63,354.06,,,,,,,404.40,400.56,394.12,383.47,380.31,383.74,386.50,392.96,401.23,,
2006-09-01 21:47:19+00:00,L5,451.38,390.20,378.38,373.18,374.17,369.01,361.78,366.11,364.92,369.35,382.04,382.26,379.84,379.93,384.75,374.67,372.87,371.51,378.80,386.90,389.30,405.75,424.55,405.42,392.46,391.28,408.66,404.94,404.19,385.79,368.62,354.29,354.04,348.44,352.80,340.42,349.37,356.05,359.02,368.10,358.15,358.23,355.07,352.40,369.61,382.45,407.09,425.03,402.63,387.68,367.71,357.85,357.48,356.88,356.29,354.43,358.91,376.59,377.18,385.51,400.29,416.24,404.53,394.86,385.30,378.44,377.02,375.51,377.13,381.39,392.27,406.79,428.65
2006-09-17 21:47:31+00:00,L5,485.76,432.12,427.95,420.90,413.20,390.48,390.14,378.61,399.94,401.71,410.02,410.06,400.17,388.93,380.08,389.88,378.44,407.91,421.92,427.82,439.26,458.15,460.62,465.14,,436.00,413.05,418.68,417.36,403.38,399.53,395.81,383.24,367.53,375.78,386.77,395.89,368.90,375.79,392.84,386.44,389.94,396.14,370.65,383.49,,444.85,468.46,478.39,397.53,407.48,395.75,386.76,393.43,404.68,363.72,385.50,387.01,390.75,402.73,416.74,431.70,411.22,413.07,392.15,422.33,426.52,383.53,390.72,383.94,401.10,436.05,476.77
2006-09-25 21:43:08+00:00,L7,382.93,358.67,360.09,355.13,355.63,352.74,344.98,,,,,373.81,372.58,357.20,356.94,355.82,355.16,352.72,350.45,365.00,367.69,362.66,338.94,365.10,374.54,378.96,382.82,376.86,376.82,363.88,353.05,,,,320.25,324.94,330.39,336.67,334.38,340.82,335.47,330.30,342.28,337.70,349.11,369.71,382.96,388.86,377.61,365.72,352.16,338.82,335.83,333.42,338.76,329.05,,,,,,,,,,366.84,360.46,364.60,365.59,369.92,,,
2006-10-27 21:43:21+00:00,L7,372.51,362.11,362.17,350.75,347.20,340.75,343.65,347.15,,,,367.98,370.87,370.77,356.63,359.31,354.18,355.79,353.90,365.83,368.99,366.70,333.64,373.38,380.05,387.18,385.72,375.74,374.65,362.61,353.67,344.21,,,,,342.50,338.33,338.21,341.87,336.08,339.80,343.26,342.64,352.62,366.50,385.72,386.71,377.80,361.71,341.76,336.67,336.55,334.38,333.43,338.54,344.99,353.84,,,,,,,,,,,,,,,
2006-11-28 21:43:44+00:00,L7,404.83,380.53,364.53,352.17,353.04,341.84,357.34,352.32,355.49,360.09,362.37,369.14,380.41,385.19,382.16,,,,,,,403.64,360.37,392.73,384.62,388.46,381.12,383.61,375.88,369.79,361.67,357.90,354.62,343.56,337.29,340.24,343.32,338.87,343.37,350.31,,,,,,379.48,392.82,400.18,382.12,366.74,342.60,341.55,342.98,348.07,341.22,344.73,353.12,355.37,371.01,386.05,405.08,418.42,398.55,380.45,374.92,371.17,364.03,372.73,364.86,369.90,380.53,394.17,417.06
2006-12-06 21:48:41+00:00,L5,311.72,308.50,296.54,293.13,285.25,281.72,288.46,284.96,284.63,295.74,299.75,312.18,319.00,324.39,323.86,317.65,317.77,334.80,342.82,348.66,347.10,334.90,342.26,348.20,340.78,328.39,324.91,320.35,321.04,308.32,311.77,311.40,294.59,292.23,295.14,296.33,295.00,296.36,304.28,308.10,302.55,316.35,334.12,339.05,345.52,362.64,367.77,356.66,336.60,317.72,308.94,309.70,309.18,310.98,309.12,322.29,324.07,336.47,329.73,347.28,377.56,406.15,392.80,391.11,382.52,383.05,384.79,391.46,392.92,415.02,414.61,418.98,445.24
2006-12-14 21:43:50+00:00,L7,,,,,,,,,,368.36,384.45,397.37,409.19,420.20,413.71,408.82,397.94,400.00,400.27,404.59,413.43,269.75,,,,431.38,397.89,395.39,389.89,377.39,383.00,385.80,387.21,375.37,376.12,378.98,373.60,372.31,372.21,376.10,370.88,370.65,382.07,395.55,408.15,420.55,,,,380.82,363.05,364.32,372.42,372.48,354.13,,389.19,390.65,391.74,393.44,428.25,446.16,438.69,417.37,420.48,398.68,404.41,387.53,383.13,376.85,395.71,422.25,448.05
2007-04-21 21:44:09+00:00,L7,374.63,357.23,346.39,342.42,362.02,362.54,369.13,374.76,371.15,380.88,387.09,387.11,,,,399.41,395.90,397.85,399.35,395.42,410.81,425.37,422.53,405.31,395.13,379.38,390.03,394.34,386.06,377.42,367.97,368.03,361.59,357.03,360.88,,,,,376.04,368.38,370.57,375.67,377.42,391.25,398.90,405.93,401.42,400.84,383.48,379.36,373.42,364.75,358.65,363.00,353.17,367.04,374.01,388.74,398.12,406.71,415.77,404.91,400.78,391.70,385.42,387.36,393.83,388.98,394.96,405.31,412.88,420.10
2007-06-08 21:43:56+00:00,L7,417.99,379.70,368.28,374.82,369.72,377.70,387.58,,,390.21,391.29,401.77,407.46,408.03,403.78,404.71,406.43,404.88,397.87,407.32,421.10,433.43,441.88,428.00,411.57,407.17,405.08,396.04,392.44,,,,376.13,370.11,368.55,369.22,374.09,379.22,376.33,373.75,370.77,373.03,375.27,382.95,402.37,407.31,414.34,412.25,408.09,398.47,392.27,385.92,382.53,383.87,378.81,,,,,,424.18,433.35,422.96,405.01,402.34,394.47,389.10,395.59,389.10,397.61,410.83,421.68,
2007-06-24 21:43:55+00:00,L7,466.02,417.34,397.78,383.87,381.44,382.46,382.99,,,393.94,388.36,388.59,390.44,395.76,403.02,408.32,401.78,,,,,,,,,,,,,,,,,371.61,366.05,368.33,368.76,380.85,382.58,385.56,382.02,374.98,373.47,375.77,399.53,417.86,425.10,443.58,424.69,419.74,412.20,379.85,365.92,375.29,371.43,,,,,,417.97,424.86,413.78,409.25,398.02,392.82,391.43,395.95,395.71,404.57,416.40,,
2007-07-26 21:43:49+00:00,L7,,,,,,,,,,,,398.81,,,,,,,,,,,,,,,,,,,,382.52,397.37,393.01,394.26,384.86,395.74,409.92,424.93,417.38,400.04,412.66,409.33,,404.51,,441.97,461.85,,430.25,416.15,403.73,379.18,,,,,,386.57,,425.54,430.47,415.86,405.29,,402.44,429.18,400.51,400.24,408.40,434.91,454.02,460.90
2007-09-12 21:43:29+00:00,L7,,390.86,363.75,358.30,351.78,360.87,359.94,366.04,366.19,376.85,376.13,366.15,365.98,375.30,392.39,391.58,380.22,379.73,,,,,367.29,393.00,384.98,387.54,379.53,370.78,364.61,354.45,343.61,339.00,335.90,336.19,350.84,347.44,344.61,359.38,375.08,365.03,358.13,355.31,,,,,399.23,402.69,397.92,387.77,372.87,359.98,349.37,350.13,352.19,347.83,353.85,354.90,366.50,376.47,394.38,430.40,426.48,391.21,389.97,382.98,382.01,384.65,392.24,392.61,399.44,413.72,429.67
2007-10-30 21:43:38+00:00,L7,371.26,349.67,343.20,336.16,,,,343.43,348.17,351.11,346.17,341.13,343.34,350.82,360.97,361.93,366.78,367.21,364.17,373.65,371.20,371.17,337.64,364.47,371.51,368.47,360.40,,,353.35,328.77,325.46,323.03,319.87,322.84,332.05,329.95,336.33,339.87,341.13,338.47,340.46,343.85,348.99,357.25,366.87,376.49,379.73,375.69,365.60,352.04,,,,331.85,334.29,337.61,342.78,352.09,360.62,371.67,398.47,385.32,375.48,373.64,367.82,361.14,371.92,367.39,374.62,381.30,391.66,402.82
2008-03-22 21:43:49+00:00,L7,382.63,357.00,,342.31,333.33,338.51,346.64,357.13,359.12,361.48,362.39,360.06,365.74,376.14,386.99,389.28,386.18,383.19,383.10,388.46,392.64,393.37,,,,,375.67,372.35,369.99,357.41,345.38,340.02,336.27,328.19,327.41,335.03,336.30,342.49,348.95,354.14,345.91,346.41,348.56,362.46,372.68,380.58,386.88,,,,362.15,356.82,353.11,356.28,351.83,355.58,360.88,369.91,381.77,388.09,398.89,415.50,405.38,388.88,382.99,372.11,374.36,376.79,381.76,386.73,399.04,405.68,415.58
2008-06-10 21:43:27+00:00,L7,433.03,390.31,369.42,364.22,360.83,366.01,,,383.39,386.56,388.89,390.17,397.61,393.95,396.91,394.76,392.69,389.71,377.60,373.53,384.76,392.72,374.49,383.94,383.93,384.78,396.60,395.73,,,,373.03,352.31,345.12,350.19,352.51,351.31,365.63,372.79,372.73,363.30,369.25,366.78,371.50,374.07,392.28,394.96,398.12,393.57,387.86,398.08,394.39,386.61,,,,,385.62,386.68,388.08,403.63,415.01,406.44,398.88,389.53,380.79,378.57,380.08,384.44,387.27,401.55,407.60,421.96
2008-11-17 21:42:51+00:00,L7,,338.65,330.35,322.36,312.17,309.23,321.62,326.81,328.71,327.58,337.63,335.86,343.77,352.95,361.08,356.00,353.67,355.85,,,,,307.77,353.87,362.68,359.68,356.83,350.75,345.54,338.52,331.32,324.62,322.71,310.05,312.76,317.85,319.34,314.20,320.39,333.75,325.41,326.84,336.89,,,,,373.05,366.81,355.09,338.17,331.68,329.64,318.76,321.75,326.38,332.01,335.20,344.58,357.55,371.21,390.32,378.85,373.18,365.86,361.79,356.55,360.85,355.24,362.66,373.44,386.42,395.52
2009-01-20 21:43:24+00:00,L7,460.08,407.31,395.67,380.67,371.69,368.56,365.04,368.34,380.96,398.53,394.47,386.87,,,,406.44,401.13,407.51,420.97,426.68,437.58,444.21,421.49,441.17,427.82,407.52,397.95,413.29,412.24,375.57,,,,,,,,,,,377.46,386.11,383.70,394.54,397.30,425.50,423.33,443.97,430.36,390.04,386.20,372.77,380.36,385.60,379.15,379.97,387.67,410.03,427.02,419.11,430.61,449.20,438.59,424.90,417.56,409.47,406.11,406.76,400.86,404.50,419.62,433.83,450.46
