dates,nzd0215-0000,nzd0215-0001,nzd0215-0002,nzd0215-0003,nzd0215-0004,nzd0215-0005,nzd0215-0006,nzd0215-0007,nzd0215-0008,nzd0215-0009,nzd0215-0010,nzd0215-0011,nzd0215-0012,nzd0215-0013,nzd0215-0014,nzd0215-0015,nzd0215-0016,nzd0215-0017,nzd0215-0018,nzd0215-0019,nzd0215-0020,nzd0215-0021,nzd0215-0022,nzd0215-0023,nzd0215-0024,nzd0215-0025,nzd0215-0026,nzd0215-0027,nzd0215-0028,nzd0215-0029,nzd0215-0030,nzd0215-0031,nzd0215-0032,nzd0215-0033,nzd0215-0034,nzd0215-0035,nzd0215-0036,nzd0215-0037,nzd0215-0038,nzd0215-0039,nzd0215-0040,nzd0215-0041,nzd0215-0042,nzd0215-0043,nzd0215-0044,nzd0215-0045,nzd0215-0046,nzd0215-0047,nzd0215-0048,nzd0215-0049,nzd0215-0050,nzd0215-0051,nzd0215-0052,nzd0215-0053,nzd0215-0054,nzd0215-0055,nzd0215-0056,nzd0215-0057,nzd0215-0058,nzd0215-0059,nzd0215-0060,nzd0215-0061,nzd0215-0062,nzd0215-0063,nzd0215-0064,nzd0215-0065,nzd0215-0066,nzd0215-0067,nzd0215-0068,nzd0215-0069,nzd0215-0070,nzd0215-0071,nzd0215-0072,satname
2004-06-23 21:35:22+00:00,413.90,387.34,377.24,365.77,356.58,358.36,362.72,378.20,383.15,379.47,372.85,375.78,386.99,389.38,394.36,389.97,391.09,387.92,389.79,398.37,409.71,419.89,408.43,404.28,403.31,394.98,389.18,383.52,385.90,376.09,368.09,363.64,361.21,358.76,349.06,354.50,355.36,364.02,367.26,369.17,372.30,376.68,379.23,374.67,383.63,397.67,404.97,417.67,414.00,400.05,386.07,371.13,364.57,364.46,361.50,360.17,367.80,374.93,389.88,400.57,409.65,427.02,418.33,408.04,402.40,391.24,392.26,402.15,402.20,404.21,410.66,417.36,435.89,L5
2004-08-02 21:42:28+00:00,409.13,385.14,375.47,363.12,353.10,355.69,358.64,374.23,376.48,375.04,370.48,370.11,382.10,387.04,391.48,386.58,387.50,388.10,388.91,395.37,400.15,406.70,404.46,397.61,402.51,396.41,390.92,383.58,386.64,375.90,367.64,359.99,358.52,355.30,347.07,354.48,353.16,362.51,365.00,369.39,373.21,378.03,378.29,373.72,383.78,397.14,406.09,418.94,415.72,399.49,384.92,374.69,363.23,365.48,362.70,361.03,369.94,374.76,387.86,399.42,408.41,425.90,416.88,405.49,400.06,391.08,390.67,399.28,399.70,403.67,411.17,418.16,436.31,L7
2004-08-26 21:36:59+00:00,408.36,380.75,370.03,358.68,348.42,345.59,353.71,363.59,368.54,369.73,367.82,362.91,374.96,380.56,384.75,378.82,378.43,378.18,381.75,389.83,397.90,406.36,414.25,395.21,398.31,385.06,381.47,374.77,378.98,368.29,364.71,354.94,353.81,346.19,339.47,353.40,351.31,360.61,358.55,363.03,372.01,373.90,372.49,369.24,378.02,397.14,406.09,417.14,413.40,390.89,382.13,373.04,362.55,367.11,356.10,354.75,364.70,371.64,382.36,393.21,404.24,423.55,413.24,402.40,397.24,390.88,388.94,395.74,395.36,400.47,407.67,417.35,437.35,L5
2004-09-03 21:42:23+00:00,408.71,380.63,370.86,358.17,347.74,344.90,352.87,363.09,368.19,369.66,367.77,362.90,373.83,378.82,383.24,377.84,378.43,378.18,381.75,389.83,398.31,404.70,398.77,394.74,399.75,387.09,382.57,375.71,379.11,367.91,364.13,354.78,354.22,347.11,340.13,353.45,351.08,360.82,358.33,363.76,372.47,373.90,372.49,369.24,378.02,397.07,405.64,417.23,414.49,394.78,385.02,373.43,363.03,366.65,355.95,354.17,364.31,370.26,380.34,391.32,402.90,422.80,412.50,402.70,396.90,390.27,388.26,395.06,393.64,398.83,405.87,416.98,436.85,L7
2004-09-19 21:42:17+00:00,409.50,381.02,372.51,358.17,347.74,345.32,353.23,362.74,367.94,369.67,368.10,363.00,372.91,377.90,382.63,377.32,377.13,377.52,381.60,389.69,397.64,403.61,393.92,396.20,400.13,387.09,382.57,375.71,380.99,369.17,364.90,355.29,355.18,348.12,340.98,353.95,351.56,361.86,359.43,364.77,374.79,374.57,373.84,370.34,378.60,397.22,406.01,418.05,414.93,397.66,385.02,373.43,363.03,367.70,357.17,355.06,364.38,370.12,379.18,390.11,402.32,422.49,412.87,403.24,396.83,389.96,387.93,394.77,393.02,398.24,404.76,417.24,438.01,L7
2004-11-22 21:42:42+00:00,407.83,383.87,375.80,362.71,351.60,345.37,354.04,364.25,369.43,369.95,369.37,364.83,372.70,380.50,383.97,376.75,373.90,371.38,377.15,385.47,396.80,400.24,394.38,402.79,407.64,394.51,388.12,379.92,380.52,368.38,365.65,356.14,356.63,347.82,342.79,356.06,355.42,364.73,362.60,366.61,379.65,377.47,372.00,368.02,375.77,396.48,405.83,421.10,419.40,403.69,392.92,381.01,368.91,370.76,360.35,358.64,363.65,368.88,377.95,389.66,401.71,419.34,411.92,405.10,400.20,393.11,388.05,393.56,389.09,392.79,402.18,419.11,442.33,L7
2004-12-08 21:42:50+00:00,409.92,383.94,376.13,363.14,350.25,345.48,360.07,365.84,370.26,369.51,368.12,365.25,373.87,382.84,387.55,379.58,372.79,370.25,379.40,386.79,398.30,396.40,387.55,405.77,410.59,398.49,389.02,379.98,379.61,368.18,362.59,354.27,356.45,347.56,343.09,356.80,358.12,367.94,366.29,369.04,382.61,382.76,374.14,373.97,382.07,402.06,411.03,421.22,422.04,405.03,396.77,384.16,372.75,370.31,363.94,363.29,364.66,369.98,378.68,390.84,402.39,419.14,415.28,409.90,403.89,396.62,393.24,394.43,388.14,391.19,401.25,420.28,445.01,L7
2004-12-16 21:39:23+00:00,413.69,385.84,378.47,365.23,351.01,347.36,360.16,366.32,370.30,368.36,367.55,364.91,373.37,382.92,387.89,380.66,373.86,372.28,380.36,387.79,399.13,399.02,386.40,404.88,411.26,400.11,388.78,380.92,380.39,369.12,363.11,354.75,357.02,349.18,343.93,356.46,358.31,369.10,368.68,370.69,383.18,386.75,377.67,376.00,383.45,403.45,411.58,423.88,424.88,407.87,397.24,383.20,372.93,368.88,363.81,362.23,365.40,369.44,378.88,390.74,401.74,419.12,414.81,409.08,402.89,395.42,392.96,394.56,388.67,391.58,402.05,420.45,445.13,L5
2005-02-10 21:43:14+00:00,417.73,385.80,378.64,364.07,350.91,346.31,361.07,365.98,370.04,366.63,364.81,361.32,369.84,384.06,386.61,379.15,373.56,370.97,379.52,387.76,399.62,405.46,386.40,404.52,410.70,399.77,387.43,379.64,380.37,368.20,363.23,354.40,357.61,347.41,341.96,355.89,359.34,369.95,369.88,370.70,384.67,386.93,379.54,377.36,384.99,404.31,411.72,424.61,425.19,406.81,395.80,381.77,373.96,370.58,365.30,363.81,366.42,370.58,380.46,392.05,401.75,417.77,414.28,411.26,403.39,396.57,394.38,394.06,385.80,389.00,399.28,420.89,446.72,L7
2005-02-18 21:40:18+00:00,415.54,384.53,377.15,361.87,347.48,343.92,357.74,363.74,368.77,365.69,364.27,361.40,369.87,384.06,385.61,378.83,374.08,371.77,379.54,386.67,397.73,405.46,378.68,404.52,405.10,395.76,384.12,376.29,378.36,368.43,362.85,354.38,356.57,347.81,343.08,354.31,357.80,368.51,369.59,370.88,383.15,385.12,378.73,377.94,385.53,403.13,410.16,421.70,419.36,402.00,392.53,379.24,372.97,369.66,365.62,365.42,368.07,373.38,382.23,393.95,404.48,421.34,415.08,409.87,402.51,396.40,394.69,394.88,387.32,390.53,401.42,420.62,445.78,L5
2005-02-26 21:43:20+00:00,416.88,385.72,379.11,362.92,348.89,348.78,357.62,368.57,372.49,369.67,368.11,369.74,376.91,389.55,390.24,383.10,378.05,377.74,384.02,391.66,401.20,414.66,378.68,406.12,405.10,399.62,388.06,381.17,382.94,374.10,365.45,358.54,359.41,355.50,349.37,354.64,357.47,368.81,375.31,376.15,382.81,388.19,383.82,383.95,392.05,402.95,410.82,424.50,419.37,405.14,392.86,380.81,375.91,369.79,370.90,370.92,373.19,377.85,388.30,400.82,408.43,424.89,417.31,411.41,403.92,395.79,396.10,397.58,390.39,393.46,403.93,422.50,446.18,L7
2005-03-22 21:40:41+00:00,421.44,386.64,377.46,362.81,349.95,352.07,360.66,371.60,375.78,371.78,369.73,374.34,381.69,395.41,394.37,385.67,379.45,379.78,386.24,394.57,404.53,420.07,382.08,407.94,402.80,397.78,389.21,383.67,383.57,375.59,366.49,360.28,360.08,356.73,350.07,353.77,360.18,369.65,379.69,376.97,382.29,388.11,384.17,386.79,395.21,405.52,413.22,424.77,418.27,400.76,391.04,381.72,378.36,372.06,375.27,376.59,378.11,384.42,398.39,410.69,417.00,431.71,422.06,412.46,405.65,399.44,400.12,399.57,392.91,396.23,408.57,426.00,446.23,L5
2005-04-15 21:43:13+00:00,419.29,382.87,372.43,358.38,344.99,348.37,357.37,368.74,372.74,368.13,367.82,371.43,378.13,390.96,391.11,383.06,377.37,379.78,386.24,394.57,404.53,416.28,375.75,401.81,397.56,394.06,387.47,382.50,381.84,373.65,364.50,359.03,358.15,353.24,347.30,352.18,357.73,367.84,376.39,374.47,378.40,388.11,384.17,386.79,395.21,405.52,411.00,421.83,414.39,396.66,386.91,377.18,375.95,369.69,373.32,374.35,376.74,383.33,398.45,412.58,418.64,432.99,423.86,416.41,405.25,396.91,398.21,397.57,391.84,394.79,407.54,424.73,444.29,L7
2005-05-09 21:40:56+00:00,417.02,381.77,370.96,358.02,345.84,349.13,357.65,368.44,371.73,367.74,368.36,371.84,377.91,389.75,391.14,384.36,378.80,381.99,387.38,395.35,404.62,416.42,375.75,400.87,396.92,393.28,388.60,384.38,383.65,374.02,364.37,359.66,358.28,353.18,347.30,352.18,357.73,367.84,376.39,374.47,378.40,388.11,384.17,386.79,395.21,405.52,411.00,421.83,414.39,396.04,385.75,376.22,376.10,370.81,373.67,374.02,377.64,384.15,398.86,412.27,418.78,432.69,422.56,414.63,404.35,396.34,397.35,396.99,391.82,395.19,407.81,425.02,443.09,L5
2005-06-02 21:43:12+00:00,417.22,380.41,368.90,355.87,344.01,348.75,356.52,362.61,366.59,364.60,365.36,367.05,371.89,383.13,388.56,383.32,378.05,381.99,387.38,395.35,404.62,416.42,362.51,397.36,392.06,389.78,385.98,382.86,383.83,372.22,362.86,358.40,357.35,352.25,345.53,350.83,351.58,363.64,372.37,371.46,375.57,384.09,379.99,383.19,391.44,405.52,408.29,418.73,411.19,391.82,382.66,372.97,375.54,367.73,370.82,370.72,376.47,383.30,397.96,410.98,418.15,432.10,420.10,409.21,398.37,390.94,393.53,393.33,390.17,394.19,406.40,421.12,439.01,L7
2005-06-10 21:41:12+00:00,419.41,380.62,370.34,355.52,346.43,349.51,356.29,361.35,367.38,366.56,368.07,368.66,373.38,383.55,388.21,382.06,378.60,382.89,387.17,395.37,403.85,418.58,362.51,397.36,392.06,386.35,384.30,382.36,384.03,371.81,362.91,359.05,357.57,352.50,345.32,350.67,350.17,362.96,370.92,371.91,374.14,382.60,381.20,381.31,389.28,403.28,406.84,419.81,412.05,393.09,382.33,373.07,376.22,370.21,371.04,369.86,377.59,384.67,398.80,413.16,419.48,433.84,418.52,406.50,395.53,387.99,389.23,393.55,391.42,395.39,406.77,420.58,438.69,L5
2005-06-26 21:41:16+00:00,415.68,378.65,367.29,352.95,346.58,348.95,355.80,360.80,367.29,366.26,368.88,368.14,373.17,382.59,387.50,381.44,379.03,382.88,385.31,394.93,403.38,419.14,352.28,398.02,390.22,384.62,386.04,383.02,384.06,371.65,362.24,359.14,356.39,350.85,344.44,350.04,348.83,360.43,367.12,369.03,370.58,376.96,378.60,378.67,388.99,401.28,405.78,417.72,409.15,390.88,381.09,373.03,376.72,371.59,372.04,370.62,378.87,385.81,399.95,414.13,420.39,434.28,418.44,406.01,395.28,387.31,388.33,392.91,391.47,395.35,406.86,420.43,438.40,L5
2005-07-12 21:41:23+00:00,413.39,377.40,366.09,352.58,346.23,349.27,356.25,361.55,367.90,366.37,369.13,366.91,372.28,381.37,387.13,380.84,379.03,382.88,385.31,394.93,403.38,419.14,352.28,398.02,390.22,384.62,386.04,383.02,384.28,372.55,362.67,359.23,356.09,350.01,344.11,350.09,348.63,360.00,366.11,368.76,369.63,375.44,376.87,376.40,387.12,398.98,404.64,415.83,407.62,390.24,380.44,372.10,375.81,371.38,372.27,370.24,378.68,385.06,399.15,412.76,418.58,432.69,417.24,405.19,395.00,386.27,386.91,392.19,390.97,395.08,405.87,419.05,436.72,L5
2005-07-20 21:43:05+00:00,414.23,377.14,365.60,351.55,344.48,347.55,354.56,360.73,367.50,365.55,366.63,365.16,370.39,379.84,387.13,380.84,379.03,382.88,385.31,394.93,403.38,419.14,352.28,398.02,390.22,384.62,386.04,380.81,382.66,370.85,361.34,358.27,353.40,346.77,342.87,348.54,346.41,358.06,366.11,368.76,369.63,375.44,374.65,373.30,384.05,398.98,402.31,414.55,403.63,388.27,379.20,371.07,374.50,370.70,371.76,369.39,377.61,384.13,397.77,410.82,417.12,430.91,415.23,403.37,393.49,384.56,385.40,390.04,389.28,394.04,404.86,416.76,434.86,L7
2005-07-28 21:41:34+00:00,416.13,378.08,366.40,352.69,345.03,348.46,355.68,361.85,368.55,366.64,366.59,365.03,370.16,379.98,387.05,380.96,379.06,380.71,383.21,393.62,401.93,414.28,351.70,395.96,389.00,384.04,386.72,381.91,384.03,371.93,362.11,358.66,353.30,346.60,343.62,349.27,347.19,357.96,365.51,368.51,370.44,374.60,373.04,372.13,382.82,396.76,402.44,413.82,402.18,387.77,378.64,371.48,374.87,371.16,372.77,369.96,378.58,384.39,397.47,409.78,415.85,430.67,415.22,403.48,393.13,384.36,384.72,389.45,388.89,393.44,404.46,416.18,433.51,L5
2005-08-29 21:41:46+00:00,417.59,377.10,365.03,352.70,346.06,350.29,357.25,361.75,367.89,364.88,365.78,362.79,367.37,374.99,386.37,380.17,378.98,382.44,383.01,395.36,402.90,404.75,353.63,390.91,387.48,383.70,391.26,387.72,388.47,376.49,362.99,358.33,351.98,343.86,344.16,350.68,347.84,352.87,361.61,363.01,365.09,368.31,366.07,366.39,377.95,394.83,402.58,413.99,403.91,388.54,379.40,373.40,375.86,371.99,373.70,368.72,378.88,383.20,396.48,407.87,413.08,428.18,415.76,405.08,392.00,382.87,383.89,386.97,386.73,391.38,402.51,415.56,433.24,L5
2005-10-08 21:42:41+00:00,414.71,376.41,365.43,352.90,346.15,348.86,355.85,360.80,366.10,362.95,364.75,360.44,365.88,372.98,384.29,378.69,378.63,381.08,379.29,391.66,395.36,401.98,366.61,390.92,388.18,382.96,387.74,385.34,387.11,375.72,361.62,357.03,350.16,341.94,342.51,350.00,345.04,350.66,356.14,361.14,361.92,366.81,363.69,362.60,374.73,393.18,400.41,413.00,403.95,389.27,378.69,371.52,373.87,369.30,371.66,366.08,375.87,379.64,391.74,403.52,408.04,424.20,412.67,404.25,390.99,380.43,381.52,385.15,384.37,388.41,399.34,412.87,432.51,L7
2005-11-01 21:41:44+00:00,417.53,380.31,369.66,357.43,350.56,353.04,358.59,363.40,369.01,366.34,365.18,360.96,366.91,375.27,385.74,381.02,379.57,380.40,378.57,390.61,394.84,402.32,374.23,392.74,393.37,387.92,391.14,388.29,389.62,378.11,364.23,358.94,352.86,342.98,344.04,350.25,346.60,350.80,359.50,362.56,365.18,366.96,363.16,362.60,374.64,391.89,401.16,415.17,408.06,392.25,382.51,375.11,375.49,371.04,372.14,366.72,375.98,380.11,391.62,401.63,407.35,422.92,410.44,400.34,391.05,382.48,383.16,385.92,383.98,388.51,399.77,412.54,431.64,L5
2005-11-09 21:43:06+00:00,419.58,381.09,370.73,357.71,350.40,352.76,358.14,363.82,370.07,367.50,365.40,359.96,366.56,374.67,384.79,378.26,376.03,384.38,379.00,390.96,394.56,403.04,382.08,389.87,393.19,389.20,391.57,388.07,389.32,378.77,366.50,360.13,355.12,343.68,345.13,350.45,348.61,350.80,359.50,362.56,365.18,368.86,364.04,363.54,375.06,392.29,401.58,415.86,408.63,392.60,383.64,375.69,376.11,370.95,371.86,367.62,376.67,379.82,391.17,401.54,408.66,423.58,410.56,401.03,391.22,384.71,385.59,386.91,384.17,387.15,398.84,410.93,431.43,L7
2006-01-20 21:43:37+00:00,422.78,388.25,377.01,365.18,352.82,358.79,363.60,377.49,382.63,380.59,375.19,371.60,376.30,385.17,387.76,383.33,380.44,387.51,385.20,395.47,398.84,405.17,392.72,393.10,393.68,390.92,392.96,394.75,396.63,389.00,375.88,368.18,367.04,354.50,352.56,355.98,358.96,356.68,366.62,368.88,372.89,376.81,366.81,367.74,377.16,394.34,408.12,421.59,417.93,395.25,386.43,377.95,377.53,372.52,371.67,368.68,378.00,382.05,391.39,399.06,408.73,430.23,417.37,408.51,394.99,391.27,392.83,391.68,385.97,387.03,399.84,413.43,435.47,L5
2006-03-01 21:43:46+00:00,418.06,387.76,379.03,365.84,353.79,359.49,364.16,380.17,385.22,384.47,381.21,380.69,382.02,389.83,391.75,386.20,382.53,394.12,390.06,398.70,400.25,410.17,409.50,400.23,398.93,393.96,395.36,396.37,394.98,383.23,375.21,369.24,371.70,359.84,351.29,354.64,359.47,364.34,372.72,378.20,381.05,389.14,375.96,372.87,382.03,397.61,405.81,422.57,419.79,398.62,388.81,375.49,373.67,368.95,365.73,366.52,372.78,377.29,389.85,400.74,416.87,431.62,415.86,407.17,398.39,396.54,397.60,395.92,387.32,389.10,401.90,414.51,433.38,L7
2006-04-10 21:45:17+00:00,424.74,387.50,377.05,364.61,351.93,361.25,365.37,381.14,385.50,385.54,380.83,384.00,384.08,392.20,391.89,385.16,378.40,388.89,386.49,395.06,402.03,415.33,413.74,396.97,396.68,394.17,397.95,399.36,396.65,383.23,375.02,367.67,369.58,358.91,352.89,354.97,359.84,360.80,373.41,381.86,384.92,382.58,370.14,372.15,380.01,394.29,406.40,419.97,416.06,396.75,389.53,376.97,375.16,368.43,365.09,367.98,371.56,378.24,391.56,401.01,419.19,433.83,417.73,406.60,398.13,398.57,399.26,398.13,390.37,392.16,405.01,414.85,429.08,L5
2006-04-18 21:43:39+00:00,423.05,387.73,378.21,365.55,351.93,361.25,367.49,381.92,386.11,386.70,381.79,385.19,386.19,392.38,391.66,384.58,378.56,387.48,387.01,395.62,404.54,419.77,418.07,399.77,397.68,394.99,399.45,399.36,396.65,383.23,374.60,366.30,367.19,357.56,351.91,356.42,360.73,362.04,373.81,382.88,385.35,383.47,372.57,372.76,380.72,394.98,406.29,419.81,416.53,397.96,389.48,376.97,375.16,368.43,365.09,369.93,373.20,378.03,389.98,400.64,417.03,432.81,416.92,405.70,397.28,396.58,396.54,397.59,391.24,392.76,405.42,416.14,431.16,L7
2006-06-05 21:43:42+00:00,419.85,385.08,376.00,361.27,348.31,356.60,366.47,380.67,384.03,385.73,383.65,388.23,387.56,395.36,394.97,386.03,381.55,382.64,387.57,396.41,408.71,429.59,435.03,409.37,399.15,394.80,401.00,401.32,398.49,378.42,366.74,360.49,357.33,353.78,349.88,357.07,356.23,359.34,373.88,386.86,388.18,387.70,371.64,371.16,381.00,393.92,401.33,414.80,406.76,392.41,384.35,371.93,360.35,354.87,357.01,363.12,363.36,370.72,379.23,394.33,404.62,427.57,413.62,401.02,391.26,384.80,383.62,391.22,389.60,393.88,404.60,414.57,429.50,L7
2006-06-13 21:46:13+00:00,413.64,381.62,373.35,358.23,344.86,352.17,362.48,376.30,379.48,380.72,379.72,382.43,384.05,390.16,392.58,383.41,379.60,380.05,383.57,393.31,402.87,414.06,435.03,404.32,396.44,391.41,396.86,395.44,393.01,374.91,363.99,358.12,354.69,351.43,347.41,355.93,353.43,357.33,368.66,381.33,382.22,380.75,369.38,368.32,379.21,391.17,399.71,411.05,403.96,390.92,380.66,369.12,358.09,352.70,354.43,359.96,361.47,368.82,378.43,392.90,402.39,424.81,410.94,398.85,389.94,382.71,381.42,388.43,386.53,391.72,402.63,412.60,428.84,L5
2006-06-29 21:46:28+00:00,413.64,381.62,373.35,358.23,344.86,352.17,362.48,376.30,379.48,380.72,379.72,382.43,384.05,390.16,392.58,383.41,379.60,380.05,383.57,393.31,402.87,414.06,435.03,404.32,396.44,391.41,396.86,392.59,390.43,373.32,362.48,357.26,353.87,350.86,346.58,356.19,352.49,357.42,366.59,378.41,378.72,377.49,368.86,367.83,379.53,390.20,399.55,411.51,405.44,392.58,381.05,367.96,359.38,354.96,354.76,360.11,361.11,367.33,377.40,392.19,402.96,424.69,411.08,399.13,390.59,382.97,381.12,387.72,385.57,391.75,401.94,412.30,429.03,L5
2006-07-07 21:43:31+00:00,415.50,382.52,373.96,358.03,347.20,352.61,361.55,372.96,374.69,376.89,374.12,382.43,384.05,390.16,391.64,381.85,379.60,380.05,383.57,393.31,402.87,414.06,435.03,404.32,396.44,391.41,396.86,392.59,387.39,370.12,359.44,355.56,352.09,347.35,343.82,356.19,352.49,357.42,366.59,373.86,374.79,371.73,364.30,366.17,377.79,390.20,397.18,411.43,401.61,389.53,379.56,366.51,358.27,352.87,350.67,356.06,358.95,367.54,377.43,391.72,400.44,422.50,410.64,399.12,391.54,382.65,380.33,385.04,383.30,390.16,400.70,411.37,428.38,L7
2006-07-23 21:43:23+00:00,418.76,382.32,374.19,358.03,348.32,351.85,357.52,367.30,367.90,371.61,366.15,373.59,376.10,381.92,385.09,377.72,375.65,375.77,378.83,388.67,396.50,408.05,434.90,399.82,394.39,388.05,394.85,388.84,382.60,365.32,355.00,351.42,346.29,338.69,338.27,352.22,348.62,351.42,360.54,366.45,368.10,361.89,355.40,360.18,373.13,385.95,393.47,408.46,396.59,386.07,376.15,361.46,357.19,351.56,347.94,354.03,358.95,367.54,377.43,391.72,400.44,418.49,405.06,394.71,388.91,379.86,376.31,379.87,379.67,387.76,398.66,410.90,426.16,L7
2006-09-01 21:47:19+00:00,423.71,383.07,373.93,359.29,351.81,353.34,356.42,363.93,363.41,367.21,364.29,369.31,373.54,378.07,382.33,374.17,372.69,374.92,379.04,388.44,395.00,407.95,431.46,396.85,390.90,387.24,396.56,390.05,383.49,366.12,355.37,350.15,344.23,336.63,338.41,349.92,347.15,349.28,356.35,363.54,362.87,356.26,355.48,359.30,372.79,385.53,395.30,410.72,397.67,386.42,375.25,361.09,357.38,352.49,349.28,354.17,359.06,368.94,377.50,390.95,400.54,418.27,405.08,394.82,388.53,379.76,376.48,379.42,379.44,386.15,396.45,408.54,424.61,L5
2006-09-17 21:47:31+00:00,427.21,386.01,377.50,364.44,357.66,355.73,358.08,363.11,365.72,369.23,367.46,372.22,374.43,377.05,379.58,373.96,370.92,378.60,384.70,393.40,399.77,412.00,424.18,403.71,390.90,392.91,396.46,392.38,385.90,368.66,358.76,353.73,346.55,337.80,340.67,352.40,351.12,349.19,356.70,365.07,363.69,357.92,358.11,359.15,372.56,385.53,398.92,414.30,397.67,385.39,376.56,363.30,358.92,355.06,354.08,353.82,360.55,369.60,377.56,390.61,400.75,418.36,404.50,395.59,387.80,383.36,380.78,378.46,379.43,384.77,395.94,410.16,428.58,L5
2006-09-25 21:43:08+00:00,426.66,386.25,378.84,366.03,360.36,358.31,359.25,363.11,365.72,369.23,367.46,375.37,377.15,377.02,379.21,374.18,371.11,377.10,381.80,391.48,398.36,410.00,417.62,403.83,393.53,394.52,397.46,393.07,387.23,370.31,360.32,353.73,346.55,337.80,340.60,351.54,351.00,350.42,356.37,364.56,362.74,357.47,358.49,358.48,371.69,386.08,399.29,414.71,398.85,385.78,376.48,362.76,358.54,355.28,354.56,352.81,360.55,369.60,377.56,390.61,400.75,418.36,404.50,395.59,387.80,382.88,380.06,378.55,379.36,384.46,395.94,410.16,428.58,L7
2006-10-27 21:43:21+00:00,426.03,388.39,382.20,368.92,364.25,359.65,358.16,360.17,360.53,364.43,364.09,375.29,376.92,376.57,378.17,375.50,371.01,376.56,379.85,390.43,396.43,405.78,409.19,409.17,399.41,400.57,399.38,393.59,388.18,371.68,360.87,355.78,346.72,335.94,339.60,350.38,352.03,351.97,355.15,360.72,358.24,355.00,357.32,355.47,369.89,384.73,399.70,416.68,398.39,384.03,373.92,361.64,357.72,355.90,354.45,349.93,359.43,369.10,375.98,389.67,399.01,415.72,402.21,394.62,387.11,382.01,379.28,375.16,376.69,382.12,393.73,408.86,429.90,L7
2006-11-28 21:43:44+00:00,424.57,388.19,380.91,367.59,363.53,358.21,358.60,359.74,360.49,364.51,364.53,375.12,377.95,378.38,379.17,375.50,371.01,376.56,379.85,390.43,396.43,406.76,401.82,407.76,397.65,399.36,397.01,392.74,387.26,371.89,361.40,356.54,348.53,337.49,339.79,349.61,351.50,351.05,354.18,360.01,358.24,355.00,357.32,355.47,369.89,384.55,399.41,415.63,397.11,382.78,371.27,360.03,356.64,355.59,353.52,349.71,359.07,367.76,375.70,389.65,400.37,416.54,402.09,393.18,385.88,381.07,377.89,375.22,375.67,381.03,392.36,407.25,428.75,L7
2006-12-06 21:48:41+00:00,425.28,388.95,382.26,370.21,366.42,360.31,360.64,360.73,361.73,365.28,364.98,372.59,380.53,378.38,379.17,375.50,371.01,372.21,376.29,386.09,391.88,406.76,401.06,404.49,392.76,399.36,397.01,392.74,387.26,372.97,359.87,354.33,351.26,336.24,337.43,346.00,348.87,348.34,350.67,356.65,354.09,353.15,357.12,355.28,368.39,384.56,399.66,413.46,394.94,378.92,366.93,356.34,353.99,353.52,350.58,347.81,356.88,365.51,371.47,384.90,399.13,417.78,403.11,395.39,387.35,383.38,380.82,378.81,378.76,380.60,395.87,411.37,436.41,L5
2006-12-14 21:43:50+00:00,430.49,392.48,385.43,374.09,371.47,364.01,363.23,361.98,362.97,365.73,367.31,376.79,385.14,384.40,381.92,380.04,374.75,375.60,379.84,388.28,394.83,411.51,401.06,407.88,394.19,406.54,398.49,394.01,387.78,373.85,361.07,358.18,357.14,339.40,341.03,348.51,351.70,349.97,352.42,357.48,354.51,353.96,358.58,358.85,371.68,389.09,400.37,415.40,395.25,377.47,365.60,355.83,355.01,354.89,350.20,347.51,360.12,368.14,372.78,384.53,402.71,421.48,407.19,398.07,391.17,385.51,383.71,379.22,379.11,379.44,395.64,413.08,438.14,L7
2007-04-21 21:44:09+00:00,417.54,391.79,382.86,368.58,374.22,368.51,376.84,378.21,379.92,377.38,385.57,381.16,394.02,398.05,390.17,401.74,393.44,384.11,386.08,390.62,401.88,411.83,390.42,414.24,400.89,409.10,399.11,397.69,392.04,382.22,357.37,365.47,375.41,353.25,351.69,343.07,347.69,347.37,348.60,362.48,358.47,366.14,372.78,374.17,384.88,397.61,405.23,411.99,400.09,376.49,361.54,357.13,357.18,359.31,352.18,352.56,365.97,371.07,377.31,389.22,412.40,428.62,414.96,403.65,398.00,390.18,391.37,393.39,388.69,384.37,404.13,420.07,443.81,L7
2007-06-08 21:43:56+00:00,418.98,385.47,374.33,372.22,379.47,383.72,391.95,403.16,399.55,385.42,393.21,401.02,402.52,409.28,403.91,408.98,404.09,404.91,403.16,406.44,420.71,431.43,,439.32,420.35,411.58,402.33,399.92,394.13,384.90,,384.42,380.58,373.10,373.18,369.26,369.01,369.97,369.44,379.96,374.68,377.02,382.34,388.81,404.09,413.59,421.47,423.84,421.46,393.19,383.83,379.22,377.90,377.27,369.98,370.92,384.55,387.96,395.87,402.21,423.71,435.26,425.30,410.83,407.64,395.66,396.73,395.82,390.18,392.61,406.49,422.94,443.07,L7
