dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,satname
2017-02-16 22:16:10+00:00,,,,,,,,,,,,,,,338.60,341.90,343.46,350.69,350.62,343.79,344.74,342.67,338.13,333.27,333.07,,,346.20,344.47,344.31,346.65,341.46,342.15,342.71,342.07,340.59,343.40,350.28,349.46,346.14,,343.73,346.02,350.85,350.88,346.16,346.35,348.85,348.51,350.48,355.14,351.94,348.68,349.74,,345.98,339.53,337.54,338.82,333.68,331.58,328.50,327.30,328.76,320.46,320.41,319.86,320.32,320.28,319.86,321.47,320.02,321.52,325.83,326.73,328.77,335.04,335.99,338.28,339.43,344.35,344.71,343.45,347.00,344.86,336.33,337.44,334.17,330.95,325.83,325.35,328.84,332.73,329.89,322.94,332.34,332.82,334.39,335.21,335.61,338.41,332.10,333.49,334.67,333.88,333.67,333.10,329.66,328.12,328.78,328.81,327.62,328.54,329.01,322.36,323.85,327.31,320.43,324.25,332.47,332.05,332.40,333.76,335.99,338.26,335.38,335.05,337.67,340.51,332.67,336.46,334.06,341.20,339.79,339.76,L7
2017-03-04 22:16:19+00:00,342.38,338.74,334.76,337.19,337.53,335.26,341.50,341.59,,337.73,342.99,349.01,337.80,338.30,340.61,344.00,344.70,342.35,346.36,347.82,342.32,344.50,,341.21,346.16,345.67,348.77,349.87,346.47,350.28,352.29,350.55,350.32,349.42,349.82,348.60,,348.76,358.91,355.65,354.59,349.46,349.99,356.10,351.21,350.18,358.94,354.66,349.87,356.72,,345.16,345.44,346.26,348.50,345.34,340.07,335.52,338.14,337.01,333.38,335.11,327.74,330.74,323.62,321.61,325.82,328.82,322.94,322.54,319.10,320.08,322.14,331.15,328.98,334.00,334.13,337.38,340.52,336.76,343.41,349.49,346.97,349.57,350.42,342.66,341.20,335.86,331.61,327.30,326.09,330.19,332.69,325.44,328.18,336.70,331.49,332.96,334.36,332.42,334.54,334.40,330.29,333.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-04-21 22:16:36+00:00,354.22,350.89,348.06,348.81,347.44,344.59,346.99,344.22,351.16,348.59,350.72,350.20,,,354.88,357.29,354.74,352.58,353.57,361.25,349.53,351.86,352.08,350.72,348.02,353.13,358.99,,363.37,363.28,361.44,357.25,359.61,358.44,360.68,354.57,362.21,365.65,365.15,360.38,366.52,,365.31,362.26,357.44,359.65,358.41,363.71,357.92,356.70,355.75,356.81,358.25,354.05,358.50,,356.31,352.48,346.11,349.22,344.90,343.76,341.33,336.73,337.48,330.17,330.14,328.42,329.09,327.40,334.14,332.85,335.70,332.86,339.87,338.85,343.62,343.90,348.60,349.96,351.13,354.30,353.82,357.65,358.68,357.34,350.24,346.52,342.87,332.61,332.20,338.18,339.94,337.71,337.24,337.37,342.28,340.92,343.67,348.32,348.62,345.47,344.96,343.16,342.46,341.93,336.43,334.62,337.35,335.55,338.95,332.85,340.73,343.71,334.17,339.45,342.01,342.31,340.45,339.54,336.29,336.18,339.66,339.94,342.31,340.34,348.52,352.75,348.41,349.47,,,,,,L7
2017-06-16 22:13:55+00:00,348.96,345.86,341.51,346.38,344.90,340.02,350.53,345.40,349.60,351.88,349.99,349.10,346.82,350.41,348.09,348.96,352.85,355.12,355.09,356.15,351.91,352.86,354.14,354.48,354.15,354.15,354.38,358.26,,,,,,,,,,,,,,,,,,357.18,356.68,357.06,359.37,358.05,358.98,357.34,353.85,359.56,361.98,355.01,353.75,348.11,347.65,341.38,341.40,336.13,337.37,330.69,330.35,329.94,335.25,331.69,327.92,332.37,332.46,329.44,329.93,336.18,337.85,339.74,341.58,345.00,343.64,348.09,345.32,354.38,354.10,354.91,355.96,352.45,345.77,345.21,333.66,336.16,332.89,,345.23,339.48,342.89,340.29,340.86,344.03,343.75,343.69,343.93,343.10,340.46,337.99,341.52,337.37,336.43,335.87,331.85,330.67,335.97,335.47,340.28,331.80,337.49,338.63,337.50,336.34,336.57,338.37,337.35,336.73,331.16,341.84,343.08,347.33,347.86,347.42,347.37,343.89,342.01,346.68,348.06,346.14,346.26,L8
2017-06-24 22:16:51+00:00,331.45,339.24,326.03,324.79,334.12,322.37,321.34,331.10,312.05,335.69,,321.29,319.49,329.30,315.30,,,316.01,,322.84,,316.43,315.63,324.00,325.48,327.62,323.27,330.13,,,,,344.30,,325.56,319.78,,327.73,329.95,335.43,,326.15,,339.34,325.87,331.68,349.18,357.44,334.52,332.96,328.10,325.77,334.49,360.93,331.49,328.92,,318.55,317.78,312.63,301.58,298.50,309.23,313.41,310.34,312.55,294.56,313.25,306.69,,,,298.44,302.37,,,317.64,305.62,312.27,,,,,,,,,,295.05,,,,,302.14,,,,,,,,,,309.04,,319.74,,319.60,323.57,335.03,,331.44,310.64,314.82,328.97,331.74,323.82,327.04,,325.83,326.82,325.04,336.25,346.23,338.36,339.92,347.75,347.21,346.29,,,,,,,L7
2017-08-03 22:14:11+00:00,,,,,,,,,,,,,350.68,352.46,351.74,355.19,356.29,352.99,355.82,355.61,354.38,356.26,358.39,358.53,359.33,360.25,360.35,358.25,358.69,361.78,355.39,358.75,356.86,357.30,359.75,357.80,361.26,358.56,359.62,361.61,360.76,361.39,360.78,358.44,361.46,360.85,364.65,359.67,358.46,360.48,363.04,361.44,359.14,358.96,363.47,359.67,356.82,350.77,345.36,,345.48,344.89,339.70,337.12,338.12,335.88,332.58,332.45,331.79,334.40,333.63,336.56,338.30,336.32,,343.02,344.09,348.07,347.59,348.56,353.67,357.16,357.22,354.82,358.80,354.92,351.51,343.12,343.20,337.60,338.22,336.71,341.93,340.94,341.90,342.87,344.33,345.18,344.37,343.25,345.89,342.07,342.08,341.88,,,,,,,,,,,,,,,,,339.94,344.19,343.06,342.50,346.12,347.96,348.43,344.21,348.65,348.32,,,,,,L8
2017-08-11 22:16:49+00:00,369.19,371.49,365.72,364.24,368.16,379.82,371.61,368.56,372.67,,367.82,389.88,380.46,377.30,371.45,363.31,375.48,375.18,373.06,371.68,381.22,383.66,377.43,,375.30,372.16,370.03,378.05,380.31,382.24,382.17,391.69,384.80,374.49,374.64,380.60,383.98,,382.90,387.59,376.90,377.86,380.92,383.53,386.78,392.35,381.11,389.62,384.67,380.23,385.63,,383.59,377.00,368.45,372.50,368.25,372.90,367.65,371.21,357.64,354.10,353.48,343.35,352.92,357.24,344.97,352.85,351.21,362.83,345.54,351.73,357.58,365.95,369.12,370.79,358.14,361.76,371.25,372.93,378.78,371.24,371.82,377.79,374.80,364.87,371.20,371.29,346.36,353.52,356.45,358.50,352.15,353.46,357.08,366.54,359.55,363.69,358.76,365.99,355.76,357.85,353.29,351.05,364.57,359.51,361.62,362.77,358.03,356.63,358.65,355.18,359.73,361.95,364.89,357.26,346.43,353.34,364.88,371.16,372.56,368.19,364.47,360.91,368.72,367.73,358.84,367.03,368.84,376.66,380.82,379.22,369.61,369.58,368.34,L7
2017-09-28 22:16:48+00:00,352.67,,347.43,352.91,349.78,347.67,353.92,356.59,353.56,353.11,360.52,362.02,356.80,360.06,355.78,,358.38,358.45,359.79,358.77,355.21,359.44,358.22,358.98,359.25,353.56,362.60,366.75,361.68,,364.38,359.03,362.22,359.58,365.21,355.49,369.78,369.01,371.70,364.86,364.69,358.60,365.40,364.02,365.28,363.45,366.05,365.53,362.71,362.22,364.45,363.41,360.95,361.47,368.72,358.98,355.69,352.30,348.11,343.63,348.07,344.01,344.01,340.95,338.09,334.90,333.74,331.03,336.76,336.34,336.32,338.29,338.87,339.37,346.36,343.32,342.81,354.23,354.71,352.91,357.96,357.65,355.33,357.33,361.33,361.29,355.53,352.06,347.58,339.42,340.38,339.91,345.86,344.68,347.04,346.91,350.25,351.17,347.21,348.08,350.89,351.54,346.27,351.02,347.56,345.93,342.77,342.60,343.12,339.68,340.34,336.58,344.03,339.51,342.35,345.17,345.04,345.16,342.55,347.94,344.39,341.08,344.31,354.95,354.89,350.75,351.20,356.33,357.40,358.34,356.60,350.87,353.64,348.99,350.02,L7
2017-10-14 22:16:50+00:00,343.17,343.70,338.38,344.60,347.01,343.73,349.59,347.76,354.09,349.97,346.82,352.30,344.85,352.42,347.43,346.46,348.84,350.71,355.31,359.77,350.06,349.92,351.81,349.64,352.13,348.86,353.11,351.80,349.66,352.60,352.25,353.80,355.68,354.93,352.61,352.15,360.60,358.22,361.57,359.33,362.06,352.49,354.51,358.56,357.82,358.59,362.63,359.80,359.57,360.14,357.44,356.12,357.27,359.79,360.23,357.22,350.59,347.88,342.96,340.07,349.59,339.31,340.50,336.69,335.73,332.89,333.16,329.00,327.17,337.52,329.57,327.85,327.44,333.12,338.27,341.71,339.08,345.22,347.44,350.32,352.87,350.59,349.15,348.61,352.04,345.81,343.67,341.65,339.35,333.64,332.25,333.90,339.99,337.33,338.46,336.41,334.35,336.48,336.47,335.16,341.20,341.11,342.91,342.11,346.04,341.77,337.31,337.12,335.77,332.96,334.09,332.37,333.59,329.17,329.77,329.68,335.68,338.68,340.08,340.19,337.89,338.38,339.52,344.92,343.07,347.57,339.12,341.46,344.25,342.28,347.73,347.01,344.01,344.11,342.64,L7
2017-11-07 22:14:29+00:00,339.04,337.00,329.27,330.40,333.18,339.72,332.68,338.84,340.25,343.08,342.74,341.02,342.15,340.37,341.18,341.78,345.06,349.38,347.50,346.44,346.52,344.53,344.17,345.42,348.31,,,,349.80,349.42,352.52,346.92,348.96,350.30,346.09,345.26,348.06,349.44,349.34,354.16,356.90,357.16,354.42,352.17,354.22,351.90,353.54,353.98,350.73,352.44,354.33,355.39,351.26,351.63,344.21,345.77,343.58,339.51,334.01,335.71,330.40,331.46,332.12,328.37,325.60,326.87,326.00,321.11,323.05,327.77,326.03,325.05,321.20,331.86,330.63,335.65,337.63,340.78,344.68,344.06,347.21,347.42,347.27,352.31,353.95,348.20,340.93,338.30,336.63,329.93,327.59,328.35,327.95,332.10,335.37,330.12,334.67,333.06,337.12,338.34,329.81,333.56,333.59,331.72,329.65,328.17,330.78,327.70,329.81,332.30,330.31,330.34,332.79,331.12,330.10,329.68,329.40,331.26,332.05,329.36,327.22,334.09,334.52,335.26,335.88,339.61,342.46,340.36,340.15,338.67,346.01,343.90,340.03,334.21,331.43,L8
2018-02-11 22:14:02+00:00,342.77,333.83,329.02,332.20,335.02,334.16,333.77,337.14,338.03,334.81,337.75,339.54,337.43,338.93,339.52,342.81,341.63,342.61,349.03,348.92,341.00,344.36,344.66,341.06,344.41,351.96,353.00,346.09,350.82,346.50,342.73,341.49,346.58,350.27,346.61,343.82,344.11,351.31,344.42,347.79,348.20,349.32,354.11,353.45,347.87,351.31,350.75,349.58,344.22,352.20,350.13,351.01,351.85,352.63,348.32,343.67,342.14,340.84,332.42,330.07,331.79,,,,,,,,,,,,,,,,,,347.69,344.16,344.18,348.41,350.13,347.86,346.58,344.05,338.60,331.27,327.32,326.98,325.38,323.59,326.51,319.43,320.08,322.20,324.65,332.48,331.43,326.25,322.78,325.77,334.51,330.25,328.02,331.38,327.78,325.52,326.86,328.37,328.30,330.69,326.72,324.59,324.51,322.24,330.30,328.24,329.91,329.07,327.86,327.20,332.30,337.11,335.24,332.49,338.00,338.75,341.98,340.05,338.31,337.10,339.70,329.56,333.92,L8
2018-03-07 22:15:30+00:00,347.38,343.63,339.63,339.09,341.26,341.55,345.52,343.34,349.93,345.58,340.65,348.97,,,352.46,348.09,353.97,354.63,351.77,357.57,349.66,353.85,355.17,357.11,353.02,360.97,,,360.69,358.86,357.36,352.78,356.74,352.87,353.61,349.56,359.57,356.19,359.65,355.13,,,361.82,359.42,360.67,358.92,360.38,360.66,359.27,357.63,354.22,358.94,357.31,356.30,356.09,,351.15,348.63,342.97,342.03,335.80,334.21,341.16,336.50,335.25,331.93,328.51,330.70,326.99,,334.90,334.15,332.46,336.34,335.30,343.02,341.04,341.68,343.35,348.47,348.90,350.48,350.18,,,356.34,352.57,344.92,340.25,333.37,335.85,333.57,343.13,337.31,337.90,335.92,340.66,342.04,,346.19,347.64,341.07,344.40,342.69,340.95,339.47,337.78,336.18,335.73,336.20,336.14,334.76,,336.51,338.71,341.13,338.78,338.82,339.42,339.10,336.58,336.74,338.87,335.44,342.98,339.63,,353.81,350.39,348.47,350.23,348.02,347.09,349.20,346.49,L7
2018-03-31 22:13:39+00:00,337.09,333.14,331.22,331.74,329.26,337.34,331.67,332.04,333.10,334.30,337.49,333.78,341.27,342.98,350.29,349.25,344.66,345.52,343.06,333.24,347.78,346.06,343.56,347.81,351.50,347.98,343.47,346.47,352.27,351.18,345.89,348.13,344.92,345.84,352.04,349.57,345.04,343.94,345.19,350.90,343.35,354.15,353.47,351.76,354.36,356.41,356.54,353.09,354.01,352.20,354.17,352.79,354.17,345.72,340.26,339.25,348.38,343.12,340.21,333.40,331.81,334.40,331.70,331.55,323.43,328.17,319.53,319.01,322.67,317.82,323.01,330.24,330.26,327.57,324.01,331.24,336.50,336.72,342.64,345.40,343.05,339.28,348.77,353.51,349.60,347.20,345.37,337.41,329.70,327.40,325.15,330.56,323.30,326.16,329.61,335.74,335.55,339.73,335.12,335.43,334.74,333.06,332.97,330.34,330.35,326.83,328.08,328.53,331.07,328.11,328.47,328.57,324.84,328.42,332.37,331.41,328.60,330.36,330.18,332.93,332.70,328.15,335.55,326.42,331.66,331.80,336.43,341.76,340.74,341.28,340.92,340.02,341.39,336.35,339.95,L8
2018-04-16 22:13:30+00:00,336.63,334.63,328.46,325.74,326.66,335.72,335.10,336.21,324.65,338.59,335.45,340.88,346.70,338.82,348.18,349.27,349.65,351.22,343.58,338.15,349.05,342.76,350.44,346.51,348.19,345.62,350.07,349.49,357.66,355.32,345.45,343.72,346.83,352.78,345.68,353.91,346.50,350.33,349.46,352.61,346.76,352.58,355.21,352.71,356.30,359.50,357.23,357.57,350.71,346.23,352.39,355.14,355.42,347.26,341.33,336.51,333.62,343.98,342.27,332.34,328.61,334.41,332.67,329.74,330.76,331.53,321.35,318.12,321.34,321.76,323.10,320.57,327.34,329.43,328.06,328.05,336.94,335.11,340.72,336.83,335.67,343.52,342.81,344.30,350.65,344.74,348.32,337.25,329.92,332.38,323.35,316.62,324.37,326.09,333.39,328.64,335.03,336.52,335.88,336.24,332.86,332.61,333.50,336.75,326.79,327.15,334.13,333.95,332.30,330.51,329.45,333.04,320.36,323.54,327.14,327.19,319.18,320.66,333.66,325.53,330.81,334.70,336.33,327.99,332.30,333.28,338.03,342.31,339.87,339.24,343.49,342.94,341.86,338.16,337.99,L8
2018-04-24 22:14:47+00:00,348.97,342.10,338.34,339.78,337.86,336.69,,348.17,347.04,358.97,351.09,349.90,342.55,350.54,350.99,346.93,348.36,349.09,353.65,355.96,,354.45,352.21,348.12,356.07,356.59,358.46,356.87,357.91,359.96,362.40,353.59,356.61,356.29,,359.33,363.37,367.14,364.15,358.39,359.32,354.51,365.43,358.94,359.43,364.88,363.68,362.61,358.00,,362.99,360.72,366.91,365.09,358.45,358.66,353.97,350.35,345.15,342.90,341.32,339.93,,,334.00,320.90,330.79,336.17,329.47,325.62,329.62,334.62,333.67,331.17,334.12,339.99,347.53,,,352.88,360.20,368.43,360.02,365.32,350.83,350.19,,,,,342.52,,,,,,,,,,,,,,,,,,,346.21,,372.44,,,,,,,,,,,,,,,,,,,,,,,,L7
2018-05-18 22:13:10+00:00,342.08,337.70,336.52,334.35,336.51,337.59,336.59,340.90,341.31,344.40,344.03,344.36,345.25,343.61,348.22,347.36,350.23,350.30,346.12,344.72,352.29,348.71,348.93,355.94,348.72,351.14,349.54,353.80,352.30,351.62,354.02,351.91,350.19,354.32,355.99,353.73,350.07,351.80,353.74,355.38,354.78,357.39,358.19,355.88,357.33,357.37,358.81,358.97,357.23,352.60,358.20,356.19,357.85,353.38,347.99,349.77,350.94,348.28,344.19,340.33,338.00,338.38,335.73,335.24,332.26,332.35,325.83,323.72,328.55,327.77,328.27,332.37,329.47,331.35,330.53,337.14,340.19,342.79,345.76,348.64,348.98,350.10,352.41,355.62,353.52,348.37,344.54,342.70,337.48,327.88,329.52,332.85,329.74,335.39,336.42,340.01,339.47,337.44,339.94,339.99,339.42,335.31,335.51,331.29,333.03,329.53,333.16,333.58,332.94,332.28,332.69,333.05,326.30,333.63,334.05,332.19,330.58,329.33,332.48,329.56,329.49,329.46,333.80,329.56,330.69,330.05,337.95,338.28,336.99,336.87,335.10,337.26,334.31,331.49,333.84,L8
2018-07-13 22:13:21+00:00,363.66,357.13,356.81,360.49,349.90,356.31,357.37,353.20,352.54,359.99,364.14,,,355.25,367.98,375.17,373.25,370.28,364.51,360.41,365.31,366.92,366.88,363.55,365.46,,,373.42,382.71,379.19,,,,,,,,,,,,,,,384.96,374.18,376.23,373.91,371.08,368.83,374.24,376.05,370.85,367.78,,,379.48,366.59,365.00,353.86,355.70,343.90,352.27,343.83,341.91,349.32,343.53,340.21,,,348.47,357.09,352.28,345.98,351.00,352.08,350.34,368.14,368.43,355.15,362.63,363.10,,,366.74,363.72,358.81,360.66,347.42,351.52,349.84,350.26,344.33,348.03,345.45,348.08,357.72,,355.75,351.72,366.04,358.82,353.13,356.66,349.25,343.85,,356.56,352.75,347.81,345.48,,,,,,,,,,,,,,,,,,367.48,364.48,360.33,361.29,364.35,358.16,357.92,L7
2018-07-21 22:13:25+00:00,347.05,342.10,339.50,339.39,342.61,340.62,342.36,348.13,342.07,347.89,352.93,354.01,352.72,354.29,348.47,351.44,350.92,348.83,353.83,353.96,351.75,351.68,352.66,354.26,355.77,358.25,361.47,359.94,357.22,355.56,352.77,355.23,357.81,355.26,351.76,355.06,362.30,359.14,362.13,359.90,360.92,357.87,358.24,360.06,361.27,358.21,358.18,357.52,358.25,358.35,356.64,359.82,357.43,360.32,362.39,357.12,352.69,347.11,345.68,341.66,339.88,344.07,339.76,339.71,340.53,331.22,331.61,330.23,330.04,336.81,332.20,330.11,330.73,334.39,336.75,339.58,339.56,343.78,346.40,349.38,352.56,355.72,353.77,356.67,361.17,355.00,348.71,342.35,335.45,335.78,333.57,335.10,340.98,338.99,341.43,341.45,344.48,343.48,344.21,345.25,343.81,341.67,341.36,340.47,344.18,338.84,334.54,335.10,336.48,335.14,334.91,337.04,336.85,334.84,332.95,338.38,338.64,337.65,337.93,342.15,336.43,335.08,337.20,344.73,344.56,349.11,347.70,346.58,348.14,345.28,344.10,345.07,344.60,342.35,341.81,L8
2018-07-29 22:13:04+00:00,337.74,334.91,332.05,337.36,337.29,344.18,347.49,346.95,348.86,,346.10,343.39,341.34,345.28,347.51,349.42,346.17,358.98,355.88,351.84,361.77,357.40,364.06,,,352.95,356.88,348.53,355.28,353.30,353.61,357.43,370.16,361.21,361.93,361.88,358.59,,,353.61,358.34,352.85,354.78,359.59,356.56,365.21,361.56,359.55,363.64,357.55,363.61,360.66,,356.10,349.22,353.22,347.08,343.23,343.09,340.65,353.31,348.58,345.06,346.05,343.23,337.92,,326.27,328.33,333.62,329.36,328.51,325.96,337.74,344.78,342.84,348.86,351.94,351.26,356.89,,351.61,351.78,365.29,357.00,346.93,347.06,342.18,345.81,334.30,334.75,,338.93,343.90,,345.41,343.32,329.26,341.38,342.88,341.55,339.88,345.30,336.33,342.48,343.99,,344.75,,,,,324.34,334.63,334.88,338.02,340.19,336.67,335.01,340.06,343.21,344.33,,,337.54,348.08,350.68,349.05,347.46,345.99,350.91,358.44,351.10,354.80,343.77,L7
2018-08-14 22:12:47+00:00,,,,369.27,,,386.09,383.16,,,377.86,,,,383.28,,,,390.40,389.21,387.81,387.33,386.33,390.07,386.28,385.04,391.25,386.63,,,,388.81,,397.78,393.86,395.36,392.34,393.24,,,,,,,,,,,,396.21,393.27,,,,,,,,,,366.98,378.86,379.02,383.01,369.53,,,360.65,362.02,368.53,,,,,376.83,364.80,367.27,387.31,386.34,388.69,385.17,378.75,388.38,389.68,390.95,,,,380.87,,369.95,,370.99,371.40,378.68,,365.40,,,,,,374.07,363.26,,376.44,,,371.63,,,367.24,,374.70,,,368.13,367.81,,373.04,370.85,375.43,369.21,354.67,360.59,380.85,380.67,380.60,,,381.15,,,382.99,384.96,L7
2018-09-07 22:13:48+00:00,336.68,335.05,329.66,331.04,333.54,333.06,332.32,327.98,329.65,332.62,336.00,337.15,336.35,342.90,342.66,343.50,338.26,337.70,337.08,332.67,331.58,339.82,345.29,340.10,339.15,340.40,350.29,344.31,345.55,350.83,344.19,352.39,351.36,347.82,351.01,351.56,347.73,345.30,345.49,345.69,347.75,348.78,356.56,349.17,357.50,352.16,350.74,353.28,347.91,349.91,348.84,344.15,338.17,342.12,340.80,336.35,343.14,336.96,333.90,329.39,,324.61,324.17,322.21,333.35,329.40,322.94,323.24,318.28,313.97,312.06,323.07,321.40,330.57,321.09,327.62,320.24,330.87,338.90,344.67,343.13,346.03,338.41,334.78,335.25,343.81,341.31,330.70,327.61,319.04,320.59,325.64,324.66,326.07,321.85,325.37,336.05,327.28,328.39,330.23,321.99,321.48,323.55,327.91,326.61,328.25,325.12,316.00,321.86,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-09-15 22:12:06+00:00,348.02,343.17,340.63,,336.88,335.01,339.11,342.25,343.59,345.35,349.91,352.12,345.37,351.65,349.91,348.42,350.23,,,351.55,347.00,349.70,354.44,349.99,349.46,354.84,359.99,359.79,355.60,356.20,358.34,,,351.76,353.60,359.22,358.67,359.37,357.15,357.80,359.78,353.99,358.07,359.34,359.86,,,362.92,356.30,355.92,360.20,354.40,356.14,356.42,360.11,357.39,354.63,350.47,346.86,340.66,,345.32,338.43,336.49,336.27,330.86,330.99,331.40,332.72,335.94,333.86,331.37,332.97,337.89,,,342.73,343.24,351.81,348.88,352.94,358.84,357.68,356.70,357.96,357.46,352.25,347.85,,,331.77,332.61,340.19,339.61,334.30,339.74,345.53,342.75,343.24,349.69,348.97,345.69,,,342.35,346.37,344.07,338.94,335.56,337.53,348.39,341.53,346.81,346.36,346.33,347.99,,,341.65,343.41,342.55,340.18,339.39,345.98,347.41,355.79,345.77,348.39,346.69,346.97,,,347.49,347.16,345.47,L7
2018-10-17 22:11:20+00:00,348.85,345.47,340.37,340.03,337.38,335.79,339.08,343.59,345.27,343.57,346.12,,,348.54,353.53,348.26,348.73,349.19,353.67,352.62,348.96,349.95,347.88,344.84,346.58,,,357.75,358.32,353.74,356.43,353.76,356.94,352.09,348.66,348.79,355.81,355.11,357.36,,,354.97,356.60,361.84,358.36,355.97,354.29,353.71,346.30,352.43,350.24,350.49,352.91,,,357.53,353.44,348.33,346.26,339.86,341.48,337.53,334.23,330.17,331.16,329.52,329.03,328.13,,330.71,333.71,333.92,333.85,333.41,335.52,337.55,339.60,348.24,343.65,348.39,352.53,352.83,,,358.52,354.75,350.45,346.97,339.17,335.57,332.25,330.41,337.81,336.13,334.68,335.64,,,342.24,343.45,345.64,342.49,343.09,341.38,336.72,335.95,337.57,336.53,335.52,335.65,,,338.42,337.48,339.64,338.60,340.39,337.95,333.40,339.02,337.02,337.23,336.51,343.70,,,353.14,356.93,352.20,347.66,348.16,349.21,346.76,344.20,343.16,L7
2018-10-25 22:14:06+00:00,351.92,349.09,343.51,344.01,342.73,346.15,341.80,344.93,347.63,348.21,346.47,346.39,349.47,344.86,351.67,350.40,353.91,356.28,352.88,351.64,354.96,355.15,357.24,356.91,357.30,358.39,357.28,357.78,357.80,357.08,355.49,360.16,357.35,358.44,359.99,358.83,354.88,354.77,352.93,362.12,360.53,363.19,362.02,360.53,364.64,364.22,364.48,360.44,359.14,361.67,360.09,362.81,365.55,357.12,352.89,351.59,352.65,350.40,349.05,344.82,339.89,342.63,342.56,335.93,333.79,331.05,333.46,335.08,334.15,331.10,333.16,333.11,332.90,336.94,339.28,342.66,346.28,346.44,348.98,352.03,352.23,349.04,358.57,363.36,356.81,352.59,348.36,345.46,343.09,339.17,332.82,338.18,332.28,338.81,345.60,344.71,341.05,340.54,344.17,343.81,339.88,341.55,340.55,338.49,334.37,337.02,337.55,336.81,341.39,338.78,341.22,342.31,335.23,341.03,336.11,340.04,335.71,340.34,338.27,334.80,341.66,344.77,340.85,340.60,337.11,340.94,350.03,350.78,350.81,346.20,352.66,347.28,346.70,352.28,346.62,L8
2018-11-10 22:14:08+00:00,345.56,341.28,336.45,338.56,339.78,343.17,339.49,340.48,338.93,,,,,,,,,,,,,,,,,,,,,,,,,,354.86,357.20,352.77,354.83,356.33,355.54,358.57,359.52,356.55,359.03,358.32,356.50,359.48,360.36,359.00,353.23,358.79,360.44,357.28,357.68,351.55,349.40,353.97,348.58,345.27,340.82,340.54,341.59,339.32,336.65,334.60,329.20,330.29,329.53,331.25,328.22,333.72,333.49,330.58,331.47,333.07,336.15,339.98,343.47,343.30,344.44,346.38,349.29,352.50,351.59,354.89,351.67,343.95,342.99,338.39,332.91,327.40,330.77,331.10,335.52,338.25,338.07,338.86,338.54,339.39,336.98,341.37,341.98,337.81,333.78,336.51,335.81,331.28,336.02,333.11,332.41,334.01,331.47,333.07,334.37,334.45,,,,,,,,,,,,,,,,,343.90,340.98,341.96,343.09,L8
2018-12-27 22:15:44+00:00,,,,,,,,,,,296.58,298.33,289.24,297.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
