dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134
2016-04-26 22:13:44+00:00,L8,343.21,339.68,338.03,336.64,338.15,346.53,345.14,341.40,344.11,346.81,345.60,345.69,348.35,345.07,346.29,350.21,351.95,350.46,349.95,350.82,350.45,348.60,355.46,351.41,351.12,352.73,354.35,353.94,354.15,357.51,349.20,352.47,352.97,351.15,356.90,351.33,355.69,353.94,358.53,350.82,355.11,356.16,357.26,353.15,356.45,354.50,354.51,359.38,358.26,354.31,360.13,356.18,356.71,355.91,351.67,353.18,353.17,343.28,342.36,339.25,334.46,337.38,336.35,330.31,328.34,328.59,324.21,325.27,325.77,328.30,328.55,327.24,327.90,331.50,331.38,337.89,336.05,343.48,343.30,343.09,344.02,347.98,350.65,353.98,349.17,347.48,343.27,343.29,336.57,330.03,331.72,331.15,332.16,336.00,334.44,340.80,336.99,340.64,340.69,338.61,340.33,343.16,337.91,339.33,337.83,336.20,336.58,334.28,336.21,334.49,332.02,333.06,336.26,338.57,331.62,336.25,336.91,335.39,332.90,337.37,335.93,333.90,337.43,336.68,337.82,341.17,345.82,342.84,346.03,342.52,345.46,342.36,342.10,341.91,337.32
2016-05-12 22:13:44+00:00,L8,344.41,339.62,336.69,336.21,338.84,342.91,338.78,342.57,343.81,344.16,346.37,344.41,342.87,345.43,346.49,346.96,349.46,349.26,349.47,347.09,344.30,348.32,349.52,347.15,349.38,351.75,354.46,348.88,351.84,353.60,348.29,349.22,348.75,350.00,345.82,346.23,354.61,354.44,353.92,353.17,351.25,352.12,352.49,351.57,350.89,350.41,354.50,355.84,353.81,351.71,353.58,356.97,354.58,349.65,350.51,349.32,347.16,346.41,340.29,337.61,333.49,333.00,335.04,332.06,328.34,326.49,325.64,322.38,319.92,321.01,327.62,324.66,325.65,326.67,324.44,329.41,335.44,341.18,338.86,341.98,345.54,343.20,344.96,346.66,347.15,346.10,340.20,340.26,333.29,324.78,326.64,329.76,330.82,327.69,329.80,332.47,333.26,338.21,335.07,338.40,339.29,335.70,331.41,331.85,329.88,335.53,326.41,329.04,330.42,331.30,328.09,329.90,330.39,323.07,326.63,330.27,331.23,329.05,327.93,330.37,332.84,332.20,333.41,335.81,331.69,333.35,339.10,343.44,340.98,336.40,340.02,343.81,341.44,337.57,339.99
2016-06-05 22:16:44+00:00,L7,344.40,344.08,339.51,346.60,347.58,,350.73,357.63,359.46,351.89,348.85,353.75,352.84,353.12,351.88,354.51,350.09,350.06,351.22,,354.58,353.29,358.80,,,,,,,,,,,,,,,,,,,,,,,,,,,366.70,366.46,375.26,359.86,362.01,364.05,359.49,358.30,353.03,348.30,346.94,345.39,343.48,337.50,337.70,339.96,340.31,327.30,334.49,330.85,331.15,325.95,328.93,338.40,333.35,337.73,338.39,337.83,344.95,340.44,350.47,350.57,353.52,356.80,359.65,356.18,355.11,348.90,340.45,332.22,334.79,331.11,,334.59,350.35,343.09,,342.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29 22:14:02+00:00,L8,342.73,343.30,341.88,340.98,342.06,345.09,345.76,348.82,347.85,350.39,350.87,349.22,351.42,348.89,349.67,351.78,351.37,353.47,349.79,352.29,353.61,350.43,355.88,353.03,355.40,356.73,357.63,358.57,355.89,355.58,354.86,353.77,355.00,354.13,354.98,357.10,357.78,356.99,358.73,355.68,359.46,357.82,361.32,360.55,359.69,357.36,360.68,361.22,358.33,356.83,361.50,360.66,357.52,357.70,353.86,354.45,351.79,350.30,346.82,342.42,344.38,341.25,337.39,336.02,333.08,332.42,327.30,325.44,332.65,330.61,330.72,331.14,329.17,330.65,332.38,339.59,343.30,343.11,345.20,347.83,348.91,352.08,352.86,356.16,356.83,350.23,347.50,343.27,339.33,329.81,330.22,,337.55,337.91,340.67,341.81,342.11,340.36,342.43,343.68,342.24,340.62,338.89,337.09,338.97,,,,,,,,,,,,,,,,,338.10,338.53,339.34,342.98,349.83,348.47,350.34,348.64,345.82,,,,,
2016-07-15 22:14:10+00:00,L8,342.07,337.03,335.39,335.94,335.04,335.35,333.97,336.56,335.61,340.27,336.19,338.85,338.81,344.27,343.66,344.09,344.60,344.84,344.90,346.82,347.53,347.10,347.72,346.70,346.60,342.24,345.65,345.80,351.25,349.00,349.20,347.47,352.44,351.12,350.20,348.64,345.89,348.08,348.40,352.57,353.77,350.69,354.60,353.51,352.96,352.24,347.79,353.19,350.51,352.16,351.04,352.42,351.83,346.51,348.81,347.23,344.27,340.43,334.19,329.55,332.33,327.41,327.16,328.70,324.43,320.95,320.39,322.97,318.09,318.70,322.93,321.85,321.50,321.60,322.99,330.07,330.53,335.55,338.89,340.02,339.14,340.72,346.32,350.51,346.76,342.34,340.91,338.95,338.74,329.06,330.83,329.37,330.06,332.11,330.52,337.08,336.52,334.20,333.89,336.50,334.60,330.82,330.66,333.51,330.34,332.06,330.60,332.66,329.62,332.50,331.20,331.59,327.91,329.93,327.95,329.47,328.80,331.79,328.29,322.30,324.76,329.12,324.42,328.89,331.77,327.48,341.06,343.83,342.66,340.69,334.97,342.35,342.92,343.57,338.31
2016-08-08 22:16:49+00:00,L7,344.53,345.22,344.88,348.28,346.09,,342.43,342.69,349.43,344.45,347.68,344.19,342.68,347.10,348.44,353.10,350.71,353.75,355.12,,351.84,347.56,352.48,352.16,353.37,351.66,353.15,352.72,360.39,355.94,349.55,357.91,355.64,,353.70,358.70,365.83,354.41,355.84,356.25,362.50,360.40,367.19,364.14,354.18,358.31,364.13,,357.78,351.27,354.99,360.35,355.77,356.17,357.20,358.52,355.66,357.33,349.45,349.17,344.80,,,336.48,341.73,330.69,330.76,329.39,325.34,327.41,336.48,336.76,332.69,332.63,333.76,338.62,,347.42,353.76,349.10,350.85,350.31,354.32,357.50,361.69,355.43,352.73,347.39,342.47,334.19,,336.17,340.98,337.60,338.87,346.73,342.81,343.68,343.37,346.29,348.26,342.58,341.39,344.02,,338.10,339.85,341.12,336.53,336.25,334.27,332.96,339.16,335.68,337.72,341.49,341.00,340.00,,340.79,340.00,339.76,340.63,338.49,340.58,341.55,345.60,347.71,351.91,349.64,347.85,353.25,,350.83,344.15
2016-09-01 22:14:24+00:00,L8,348.05,343.71,342.15,344.48,344.60,345.32,342.87,345.94,348.57,346.85,347.98,344.00,352.63,348.47,349.23,354.01,354.03,351.71,349.81,352.55,350.89,350.43,358.12,357.18,357.39,354.45,354.74,361.67,359.38,353.67,351.83,355.64,355.14,351.62,351.57,358.14,356.16,353.92,360.07,357.99,355.34,359.83,358.88,359.55,359.20,356.85,351.25,355.25,361.55,363.02,360.15,356.77,353.81,354.73,352.15,355.77,350.84,349.70,342.22,336.98,337.58,341.01,336.33,332.81,331.65,333.94,330.82,327.86,327.44,331.98,336.33,326.59,325.42,332.17,330.70,342.96,341.98,340.95,341.31,346.56,351.02,348.77,352.75,354.15,356.03,349.53,346.31,347.13,339.95,334.85,337.06,335.58,335.89,332.39,339.24,341.13,345.68,342.44,339.42,341.91,345.22,340.60,342.06,342.99,339.58,331.28,330.99,334.82,338.65,335.76,334.40,331.47,330.37,339.13,334.48,330.56,335.02,338.33,332.08,337.23,337.39,338.65,339.47,346.12,342.21,334.26,339.94,347.13,344.22,344.52,350.00,346.91,344.55,346.87,346.42
2016-09-09 22:16:55+00:00,L7,344.92,340.73,339.12,334.13,336.98,338.05,336.26,334.25,342.59,,352.37,349.51,345.05,347.47,350.62,350.84,350.78,346.71,348.92,346.54,338.78,335.61,338.06,,345.38,346.26,347.29,342.67,353.09,352.20,351.26,345.30,342.10,345.33,350.84,345.19,350.99,,357.63,355.79,359.16,345.47,355.41,354.32,354.87,351.97,342.19,345.10,348.34,348.75,351.99,348.34,,350.80,350.82,352.28,350.66,347.10,338.53,340.49,330.53,324.91,327.94,327.55,322.86,326.22,169.81,330.75,327.53,329.85,327.25,326.12,331.31,328.84,323.42,322.95,331.56,339.79,334.93,345.64,346.47,344.57,349.13,352.61,356.14,350.61,346.22,343.22,336.73,332.83,331.25,329.00,331.35,334.38,337.43,339.23,337.55,332.68,342.33,338.73,340.40,338.73,334.85,336.97,334.49,329.68,326.38,326.81,326.37,332.31,334.95,331.24,330.90,333.90,330.13,339.99,342.05,335.99,334.76,334.54,335.33,335.62,335.80,334.83,340.00,336.95,348.64,351.93,344.50,341.05,339.57,343.95,347.28,340.12,334.71
2017-02-08 22:14:10+00:00,L8,343.77,340.21,335.69,340.90,342.63,341.02,344.97,342.93,343.25,347.49,344.17,346.64,348.75,347.02,351.70,350.18,350.94,350.09,350.87,349.46,345.44,355.40,354.62,353.02,355.50,357.86,356.52,361.04,359.81,357.29,356.01,350.84,352.11,352.41,356.44,358.50,361.70,360.43,360.07,353.66,354.99,359.47,360.42,359.75,358.84,358.80,361.87,361.24,356.32,361.46,359.60,358.26,357.70,353.41,358.50,355.43,350.56,347.48,342.89,337.79,343.31,340.75,339.62,336.76,335.14,332.66,327.76,336.78,331.81,332.15,335.17,332.72,331.82,334.80,339.08,339.18,339.99,344.11,348.22,345.26,347.92,350.23,357.41,357.02,354.61,352.00,348.56,343.16,338.03,332.27,336.29,333.74,335.84,335.10,337.78,340.39,339.43,341.05,343.01,341.37,342.06,339.77,335.99,335.44,339.43,339.23,336.68,337.09,334.78,334.98,335.77,337.28,336.05,337.94,337.49,336.29,336.46,334.55,332.79,336.74,335.76,339.41,338.15,338.62,340.55,339.41,345.37,343.59,343.13,346.83,346.68,346.05,345.22,340.49,341.63
2017-02-16 22:16:10+00:00,L7,,,,,,,,,,,,,,216.24,337.30,340.60,342.16,349.39,348.02,340.08,343.44,340.99,336.45,331.97,331.77,,,344.27,343.17,343.01,344.97,339.97,339.89,341.09,340.77,339.29,340.51,347.68,345.99,344.21,,342.43,344.72,349.55,349.58,344.86,345.05,347.55,347.21,348.31,353.84,350.64,347.38,347.14,,342.92,337.95,336.05,337.52,332.38,329.32,326.71,326.00,327.03,318.29,319.11,317.38,317.84,318.95,317.12,319.61,318.72,320.22,324.53,325.20,327.04,333.74,334.55,336.95,338.02,342.09,342.54,341.72,345.59,343.23,334.60,336.14,332.84,329.65,324.34,323.49,327.31,329.26,327.41,321.64,331.04,331.38,333.09,333.72,334.31,336.48,330.31,331.56,332.31,331.14,331.41,331.61,328.22,326.75,327.05,327.23,325.89,326.06,327.52,321.06,322.41,325.14,319.13,322.95,330.30,330.75,331.10,332.46,332.52,334.79,331.91,333.37,336.37,339.21,331.37,335.16,332.69,339.90,338.49,338.18
2017-03-04 22:16:19+00:00,L7,337.60,334.16,330.53,331.95,331.74,332.12,335.03,335.12,,332.73,337.75,342.54,334.47,332.80,337.86,341.25,341.95,339.60,340.86,339.96,339.57,340.95,,338.46,343.41,342.00,343.27,345.80,343.72,347.53,348.74,347.41,345.54,345.98,347.07,345.85,,343.26,351.58,351.58,348.48,346.71,347.24,353.35,348.46,347.43,356.19,351.91,347.12,352.14,,342.41,342.69,340.76,340.04,338.87,336.74,332.38,335.39,334.26,328.60,331.32,324.99,327.07,319.04,318.86,320.58,323.58,320.12,316.75,315.17,317.33,319.39,328.40,325.74,330.33,331.38,334.32,337.70,333.79,338.63,344.91,343.30,346.60,346.98,338.99,338.45,333.04,328.86,324.16,322.16,326.95,325.36,320.20,325.43,333.95,328.43,330.21,331.22,329.67,330.47,330.61,326.22,328.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21 22:16:36+00:00,L7,350.22,347.06,344.52,344.43,342.60,341.96,341.58,338.81,346.32,344.41,346.34,344.79,,,352.58,354.99,352.44,350.28,348.97,354.68,347.23,348.89,349.11,348.42,345.72,350.06,354.39,,361.07,360.98,358.47,354.62,355.61,355.56,358.38,352.27,357.10,361.05,359.02,356.97,361.41,,363.01,359.96,355.14,357.35,356.11,361.41,355.62,352.87,353.45,354.51,355.95,349.45,351.42,,353.52,349.85,343.81,346.92,340.90,340.59,339.03,333.66,333.65,327.87,325.76,324.04,326.73,322.56,330.85,330.55,333.40,330.56,337.16,335.78,341.32,341.34,346.24,347.47,347.13,350.47,350.75,355.16,355.80,354.27,347.94,344.16,340.57,329.98,328.91,335.47,333.81,333.33,334.94,335.07,339.72,338.62,341.04,346.02,345.21,342.30,341.55,338.98,337.62,337.93,333.80,332.06,334.93,332.48,336.16,329.78,336.35,341.08,331.87,336.89,338.18,340.01,338.15,335.71,333.99,333.88,337.36,333.81,336.18,334.21,345.55,350.45,346.11,347.17,,,,,
2017-06-16 22:13:55+00:00,L8,344.96,342.03,337.97,342.00,340.06,337.39,345.12,339.99,344.76,347.70,345.61,343.69,344.03,345.81,345.79,346.66,350.55,352.82,350.49,349.58,349.61,349.89,351.17,352.18,351.85,351.08,349.78,354.85,,,,,,,,,,,,,,,,,,354.88,354.38,354.76,357.07,354.22,356.68,355.04,351.55,354.96,354.90,349.60,350.96,345.48,345.35,339.08,337.40,332.96,335.07,327.62,326.52,327.64,330.87,327.31,325.56,327.53,329.17,327.14,327.63,333.88,335.14,336.67,339.28,342.44,341.28,345.60,341.32,350.55,351.03,352.42,353.09,349.38,343.47,342.85,331.36,333.53,329.60,,339.10,335.10,340.59,337.99,338.30,341.73,341.12,341.39,340.52,339.93,337.05,333.81,336.68,333.37,333.80,333.31,329.43,327.60,333.18,332.40,335.90,329.17,335.19,336.07,333.67,334.04,334.27,334.54,335.05,334.43,328.86,335.71,336.95,341.20,344.89,345.12,345.07,341.59,339.71,344.26,345.76,343.84,343.47
2017-06-24 22:16:51+00:00,L7,341.02,348.41,334.49,335.27,345.70,328.66,334.28,344.04,323.63,345.69,311.49,334.23,326.16,340.30,320.80,304.39,305.19,321.51,,338.55,316.26,323.53,322.73,329.50,330.98,334.95,334.27,338.28,,323.40,307.87,316.05,353.87,321.27,331.06,325.28,326.24,338.73,344.62,343.58,330.15,331.65,308.25,344.84,331.37,337.18,354.68,362.94,340.02,342.13,333.60,331.27,339.99,371.93,348.41,341.86,316.48,324.84,323.28,318.13,311.15,306.09,314.73,320.74,319.51,318.05,305.04,323.73,312.33,299.58,285.99,80.10,303.94,307.87,,,323.14,311.73,317.91,313.84,314.28,,,274.57,293.77,,,,300.55,,,,310.68,312.62,266.24,,,,,,,,,319.04,307.37,329.31,,325.71,329.36,342.36,,338.77,321.12,321.11,334.47,337.85,332.99,332.54,,335.00,332.32,330.54,341.75,360.90,353.03,354.59,354.85,352.71,351.79,224.56,173.78,,,,
2017-08-03 22:14:11+00:00,L8,,,,,,,,,,,,,349.95,351.26,351.14,354.59,355.69,352.39,354.62,353.90,353.78,355.49,357.62,357.93,358.73,359.45,359.15,357.36,358.09,361.18,354.62,358.06,355.82,356.55,359.15,357.20,359.93,357.36,358.02,360.72,359.43,360.79,360.18,357.84,360.86,360.25,364.05,359.07,357.86,359.48,362.44,360.84,358.54,357.76,361.62,358.26,356.09,350.08,344.76,,344.44,344.06,339.10,336.32,337.12,335.28,331.44,331.31,331.17,333.14,332.77,335.96,337.70,335.72,,342.22,343.49,347.40,346.97,347.91,352.63,356.16,356.42,354.17,358.05,354.12,350.91,342.50,342.60,336.91,337.36,336.00,340.33,339.80,341.30,342.27,343.66,344.58,343.68,342.65,345.00,341.24,341.19,340.79,,,,,,,,,,,,,,,,,339.34,343.59,342.46,340.90,344.52,346.36,347.66,343.61,348.05,347.72,,,,,
2017-08-11 22:16:49+00:00,L7,372.49,374.66,368.64,367.86,372.16,381.99,376.08,373.03,376.67,208.49,371.44,394.35,382.76,381.10,373.35,365.21,377.38,377.08,376.86,377.11,383.12,386.11,379.88,,377.20,374.69,373.83,380.86,382.21,384.14,384.62,393.86,388.10,376.86,376.54,382.50,388.20,,387.97,390.40,381.12,379.76,382.82,385.43,388.68,394.25,383.01,391.52,386.57,383.40,387.53,,385.49,380.80,374.30,376.97,370.55,375.07,369.55,373.11,360.94,356.72,355.38,345.88,356.09,359.14,348.59,356.47,353.16,366.83,348.25,353.63,359.48,367.85,371.36,373.32,360.04,363.87,373.20,374.98,382.08,374.41,374.35,379.84,377.17,367.40,373.10,373.24,348.26,355.69,359.16,360.74,357.22,357.08,358.98,368.44,361.66,365.59,360.93,367.89,358.57,360.47,356.10,354.50,368.57,362.81,363.79,364.88,360.03,359.16,360.95,357.71,363.35,364.12,366.79,359.37,349.60,355.24,366.78,374.33,374.46,370.09,366.37,365.98,373.79,372.80,361.29,368.93,370.74,378.56,382.72,381.22,371.51,371.48,370.64
2017-09-28 22:16:48+00:00,L7,347.19,,342.58,346.91,343.15,344.07,346.51,349.18,346.93,347.38,354.52,354.61,352.98,353.76,352.63,,355.23,355.30,353.49,349.77,352.06,355.38,354.16,355.83,356.10,349.36,356.30,362.08,358.53,,360.32,355.43,356.74,355.64,362.06,352.34,362.78,362.71,363.30,360.19,357.69,355.45,362.25,360.87,362.13,360.30,362.90,362.38,359.56,356.97,361.30,360.26,357.80,355.17,359.03,351.57,351.87,348.70,344.96,340.48,342.59,339.67,340.86,336.75,332.84,331.75,327.74,325.03,333.53,329.71,331.82,335.14,335.72,336.22,342.65,339.12,339.66,350.73,351.48,349.50,352.48,352.40,351.13,353.92,357.39,357.09,352.38,348.83,344.43,335.82,335.88,336.20,337.46,338.68,343.89,343.76,346.75,348.02,343.61,344.93,346.22,347.20,341.60,345.29,340.93,340.45,339.17,339.10,339.80,335.48,336.52,332.38,338.03,335.91,339.20,341.67,339.79,342.01,339.40,342.69,341.24,337.93,341.16,346.55,346.49,342.35,347.14,353.18,354.25,355.19,353.45,347.55,350.49,345.84,346.20
2017-10-14 22:16:50+00:00,L7,336.39,337.20,332.38,337.17,338.80,339.27,340.41,338.58,345.88,342.88,339.39,343.12,340.12,344.62,343.53,342.56,344.94,346.81,347.51,348.63,346.16,344.89,346.78,345.74,348.23,343.66,345.31,346.02,345.76,348.70,347.22,349.34,348.90,350.05,348.71,348.25,351.93,350.42,351.17,353.55,353.39,348.59,350.61,354.66,353.92,354.69,358.73,355.90,355.67,353.64,353.54,352.22,353.37,351.99,348.23,348.04,345.86,343.42,339.06,336.17,342.81,333.93,336.60,331.49,329.23,328.99,325.73,321.57,323.17,329.31,324.00,323.95,323.54,329.22,333.68,336.51,335.18,340.89,343.44,346.10,346.09,344.09,343.95,344.39,347.16,340.61,339.77,337.65,335.45,329.18,326.68,329.31,329.59,329.90,334.56,332.51,330.02,332.58,332.01,331.26,335.42,335.73,337.13,335.02,337.83,334.99,332.85,332.79,331.66,327.76,329.36,327.17,326.16,324.71,325.87,325.35,329.18,334.78,336.18,333.69,333.99,334.48,335.62,334.52,332.67,337.17,334.09,337.56,340.35,338.38,343.83,342.90,340.11,340.21,337.91
2017-11-07 22:14:29+00:00,L8,342.00,339.83,331.89,333.64,336.76,341.66,336.68,342.84,343.83,346.17,345.98,345.02,344.21,343.77,342.88,343.48,346.76,351.08,350.90,351.30,348.22,346.72,346.36,347.12,350.01,519.54,606.07,545.82,351.50,351.12,354.71,348.86,351.92,352.42,347.79,346.96,351.84,352.84,353.87,356.68,360.68,358.86,356.12,353.87,355.92,353.60,355.24,355.68,352.43,355.27,356.03,357.09,352.96,355.03,349.44,349.77,345.64,341.45,335.71,337.41,333.36,333.80,333.82,330.64,328.43,328.57,329.24,324.35,324.79,331.35,328.46,326.75,322.90,333.56,332.63,337.92,339.33,342.67,346.42,345.90,350.17,350.25,349.54,354.15,356.08,350.47,342.63,340.04,338.33,331.87,330.02,330.35,332.48,335.34,337.07,331.82,336.56,334.76,339.06,340.04,332.33,335.90,336.11,334.81,333.23,331.13,332.72,329.59,331.60,334.57,332.37,332.61,336.03,333.06,331.80,331.57,332.23,332.96,333.75,332.19,328.92,335.79,336.22,339.79,340.41,344.14,344.65,342.06,341.85,340.37,347.71,345.69,341.73,335.91,333.49
2018-02-11 22:14:02+00:00,L8,342.86,333.91,329.10,332.30,335.13,334.22,333.89,337.26,338.14,334.90,337.85,339.66,337.49,339.03,339.57,342.86,341.68,342.66,349.13,349.06,341.05,344.42,344.72,341.11,344.46,352.03,353.10,346.16,350.87,346.55,342.79,341.55,346.67,350.33,346.66,343.87,344.22,351.41,344.55,347.86,348.31,349.37,354.16,353.50,347.92,351.36,350.80,349.63,344.27,352.28,350.18,351.06,351.90,352.73,348.47,343.79,342.20,340.90,332.47,330.12,331.88,,,,,,,,,,,,,,,,,,347.74,344.21,344.27,348.49,350.20,347.91,346.64,344.12,338.65,331.32,327.37,327.04,325.45,323.65,326.64,319.53,320.13,322.25,324.71,332.53,331.49,326.30,322.85,325.84,334.58,330.34,328.13,331.47,327.84,325.58,326.91,328.44,328.36,330.76,326.82,324.65,324.56,322.30,330.38,328.29,329.96,329.15,327.91,327.25,332.35,337.24,335.37,332.62,338.06,338.80,342.03,340.10,338.36,337.15,339.75,329.61,333.98
2018-03-07 22:15:30+00:00,L7,344.51,340.88,337.09,335.95,337.79,339.66,341.64,339.46,346.46,342.58,337.51,345.09,,,350.81,346.44,352.32,352.98,348.47,352.86,348.01,351.72,353.04,355.46,351.37,358.77,,,359.04,357.21,355.23,350.89,353.87,350.81,351.96,347.91,355.90,352.89,355.25,352.69,,,360.17,357.77,359.02,357.27,358.73,359.01,357.62,354.88,352.57,357.29,355.66,353.00,351.01,,349.15,346.74,341.32,340.38,332.93,331.93,339.51,334.30,332.50,330.28,325.37,327.56,325.30,,332.54,332.50,330.81,334.69,333.36,340.82,339.39,339.85,341.66,346.69,346.03,347.73,347.98,,,354.14,350.92,343.23,338.60,331.48,333.49,331.63,338.73,334.17,336.25,334.27,338.83,340.39,,344.54,345.20,338.79,341.96,339.69,337.48,336.60,335.89,334.35,333.99,334.00,334.14,332.56,,334.62,337.06,339.30,336.03,337.17,337.77,336.35,334.93,335.09,337.22,331.04,338.58,335.23,,352.16,348.74,346.82,348.58,346.28,345.44,347.55,344.49
2018-03-31 22:13:39+00:00,L8,345.79,341.47,338.91,341.26,339.79,343.05,343.43,343.80,343.63,343.39,347.01,345.54,347.33,352.98,355.29,354.25,349.66,350.52,353.06,347.53,352.78,352.51,350.01,352.81,356.50,354.65,353.47,353.88,357.27,356.18,352.34,353.84,353.62,352.09,357.04,354.57,356.15,353.94,358.52,358.31,354.46,359.15,358.47,356.76,359.36,361.41,361.54,358.09,359.01,360.53,359.17,357.79,359.17,355.72,355.64,351.01,354.44,348.83,345.21,338.40,340.51,341.30,336.70,338.22,331.76,333.17,329.05,328.53,327.80,328.35,330.15,335.24,335.26,332.57,329.89,337.91,341.50,342.28,347.77,350.81,351.75,347.61,355.44,358.92,355.85,353.87,350.37,342.54,334.70,333.11,332.29,336.44,336.63,335.68,334.61,340.74,341.11,344.73,340.83,340.43,342.15,339.96,340.38,339.43,340.88,335.53,333.79,334.09,336.33,334.78,334.53,335.24,334.36,334.13,337.37,336.97,336.93,335.36,335.18,341.26,337.70,333.15,340.55,339.75,344.99,345.13,342.88,346.76,345.74,346.28,345.92,345.28,346.39,341.35,346.01
2018-04-16 22:13:30+00:00,L8,344.63,342.30,335.54,334.50,336.34,340.98,345.92,347.03,334.33,346.95,344.21,351.70,352.28,348.02,352.78,353.87,354.25,355.82,352.78,351.29,353.65,348.70,356.38,351.11,352.79,351.75,359.27,356.30,362.26,359.92,351.39,348.98,354.83,358.53,350.28,358.51,356.72,359.53,361.73,359.42,356.98,357.18,359.81,357.31,360.90,364.10,361.83,362.17,355.31,353.90,356.99,359.74,360.02,356.46,355.48,347.33,339.20,349.24,346.87,336.94,336.61,340.75,337.27,335.87,338.43,336.13,330.11,326.88,326.06,331.44,329.67,325.17,331.94,334.03,333.47,334.18,341.54,340.22,345.44,341.80,343.67,351.19,348.94,349.27,356.40,350.87,352.92,341.97,334.52,337.64,329.92,322.03,336.64,334.85,337.99,333.24,340.14,341.12,341.14,340.84,339.67,338.95,340.31,345.11,336.47,335.15,339.39,339.06,337.14,336.64,335.03,339.17,329.12,328.80,331.74,332.30,326.85,325.26,338.26,333.20,335.41,339.30,340.93,340.26,344.57,345.55,343.97,346.91,344.47,343.84,348.09,347.78,346.46,342.76,343.57
2018-04-24 22:14:47+00:00,L7,343.67,337.02,333.65,333.97,331.44,333.20,,340.99,340.62,353.42,345.28,342.72,338.85,344.44,347.94,343.88,345.31,346.04,347.55,347.25,,350.51,348.27,345.07,353.02,352.52,352.36,352.35,354.86,356.91,358.46,350.10,351.31,352.48,,356.28,356.59,361.04,356.02,353.87,352.54,351.46,362.38,355.89,356.38,361.83,360.63,359.56,354.95,,359.94,357.67,363.86,358.99,349.07,351.48,350.27,346.86,342.10,339.85,336.02,335.72,,,328.92,317.85,324.98,330.36,326.34,319.20,325.26,331.57,330.62,328.12,330.53,335.92,344.48,,,349.58,354.90,363.35,355.95,362.02,347.02,346.12,,,,,338.16,,,,,,,,,,,,,,,,,,,342.14,,368.37,,,403.59,,,,,,,,,,,,536.24,592.11,561.75,572.32,,,,,
