dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080,satname
2015-10-28 21:54:10+00:00,383.96,381.65,380.30,380.84,383.54,388.77,396.19,401.76,405.31,416.12,418.90,408.54,399.16,385.45,376.58,369.26,360.72,350.33,343.43,338.51,333.49,328.15,330.44,330.85,326.29,331.33,333.35,327.23,335.04,334.25,332.72,343.83,347.26,349.69,348.77,359.63,356.35,361.47,366.95,372.73,375.05,386.42,391.12,396.74,380.42,380.30,371.63,366.49,361.43,349.76,351.62,344.84,338.89,338.26,338.75,331.90,330.69,330.39,328.08,322.26,322.95,322.21,318.93,319.63,324.04,327.83,333.94,339.09,343.03,347.95,350.73,353.03,357.43,362.13,368.38,373.63,374.77,369.31,367.61,365.68,363.11,L8
2015-11-13 21:54:10+00:00,390.71,386.00,385.44,388.92,394.03,394.89,396.39,406.99,412.14,416.52,424.62,412.97,401.28,388.92,382.00,375.98,367.02,353.98,349.39,349.13,339.87,331.53,327.53,333.05,332.11,332.14,333.67,333.25,334.98,336.99,336.76,341.99,346.35,354.71,349.83,359.82,362.24,372.34,370.69,376.92,379.42,388.07,390.96,,,,,,,,,,,,,333.53,335.90,331.54,325.84,329.91,329.62,323.55,328.17,325.85,327.58,330.33,338.76,340.34,340.18,347.82,346.94,350.05,355.06,359.58,369.72,377.93,379.22,378.30,380.86,385.66,,L8
2015-12-07 21:55:07+00:00,364.44,356.11,362.56,360.81,361.15,369.19,376.78,384.11,380.87,391.86,402.09,391.32,380.68,374.14,370.08,356.50,342.34,339.44,331.77,326.35,317.78,317.84,329.36,326.43,328.81,331.18,333.38,333.91,333.13,328.82,330.42,337.32,344.79,346.64,345.72,351.20,361.36,364.74,369.91,370.75,374.31,381.15,389.10,391.42,379.95,370.31,360.29,357.11,353.58,356.59,354.91,349.10,339.57,333.63,331.25,332.94,329.82,325.99,323.37,320.71,318.36,315.07,319.26,324.70,325.36,324.49,328.58,329.16,338.09,338.23,342.68,340.85,348.43,352.54,359.90,371.09,374.08,381.41,383.85,382.12,377.98,L7
2015-12-15 21:54:12+00:00,393.04,388.18,392.30,392.91,392.12,398.43,397.96,403.11,416.05,413.63,427.06,419.28,404.34,390.64,379.46,369.02,371.14,359.42,352.95,346.72,340.08,334.33,331.64,335.58,332.35,338.02,340.04,340.87,337.10,338.40,340.07,345.75,348.72,357.82,355.29,362.93,365.03,366.54,374.26,374.72,384.61,385.40,395.72,396.75,390.30,382.45,378.23,372.47,360.83,362.13,362.04,354.51,349.60,342.86,338.63,336.62,340.73,335.68,329.81,330.49,324.99,321.88,326.96,328.41,333.50,332.28,333.28,334.11,338.29,343.73,348.41,349.09,356.15,364.06,367.86,373.60,378.55,383.22,387.94,387.60,387.42,L8
2016-01-08 21:55:36+00:00,388.49,390.17,390.11,385.26,380.70,387.59,396.19,407.30,417.71,415.52,424.78,414.49,403.81,391.71,383.53,370.17,366.85,362.06,351.72,342.36,331.09,334.64,331.58,329.03,336.61,331.33,337.35,339.50,335.74,339.25,339.08,345.50,350.25,353.58,361.82,359.77,362.79,368.41,375.26,373.67,380.74,385.95,393.57,388.40,381.79,380.32,375.22,366.21,362.37,362.47,357.75,351.96,346.34,339.15,338.39,337.78,328.86,325.71,330.38,327.70,331.04,323.55,327.21,321.72,325.22,329.58,328.19,333.85,334.33,338.25,342.20,347.57,354.83,356.56,363.96,372.10,375.33,382.12,380.72,380.90,375.69,L7
2016-01-16 21:54:09+00:00,402.04,402.89,390.82,392.22,391.82,393.74,407.95,415.80,423.08,426.75,429.19,418.58,404.81,390.59,388.24,382.59,372.68,364.71,358.87,346.44,342.43,332.84,338.87,340.17,332.35,343.73,339.94,337.32,343.32,341.47,343.55,348.65,352.09,360.00,361.22,366.78,364.90,374.32,372.67,385.64,384.32,389.12,394.74,398.52,388.66,390.17,376.82,371.64,367.57,358.96,362.96,357.09,348.54,344.10,341.07,336.55,337.44,334.05,330.38,328.63,332.98,329.13,326.58,327.38,331.68,336.08,339.42,337.46,340.93,342.89,345.00,351.66,357.51,365.00,370.35,380.95,385.32,383.91,387.80,385.83,387.09,L8
2016-02-01 21:54:07+00:00,,,,,,,,,,,,,,386.78,380.74,376.15,367.45,355.21,344.54,348.41,338.03,327.36,333.59,330.61,328.06,338.25,337.00,345.67,344.75,337.93,342.08,343.31,343.01,353.41,350.79,356.81,357.39,357.98,366.58,375.91,375.54,389.68,390.20,397.87,384.08,381.77,377.33,367.39,365.53,357.43,354.56,345.63,345.41,342.81,338.61,326.73,329.44,326.85,333.87,330.49,330.39,330.17,327.21,323.18,324.30,330.33,334.65,337.08,338.31,343.04,354.75,354.72,361.02,365.29,374.87,389.73,391.06,392.99,395.58,389.04,375.57,L8
2016-02-25 21:55:58+00:00,396.22,382.01,382.37,389.99,392.14,396.29,401.59,412.74,423.55,429.36,431.88,418.68,402.14,388.33,378.36,378.68,369.65,361.73,357.30,355.09,345.87,340.01,347.50,339.39,340.20,341.78,336.63,334.22,345.28,345.05,352.29,351.48,360.08,358.76,358.25,367.47,368.47,375.42,376.53,390.20,384.80,394.36,398.51,406.13,401.82,389.05,383.81,376.46,377.14,365.20,365.45,364.54,356.82,349.53,349.08,340.43,338.12,341.13,339.66,329.84,333.14,335.05,334.91,334.66,333.33,338.56,343.32,342.70,346.90,356.31,363.98,364.19,367.41,374.37,390.23,402.25,401.82,400.04,398.12,390.48,383.28,L7
2016-03-04 21:53:57+00:00,390.66,389.79,385.63,379.57,388.85,391.61,400.56,411.67,424.44,437.55,440.95,424.54,405.68,397.05,384.81,375.77,370.23,367.43,358.63,357.14,350.54,346.80,345.47,353.24,346.53,341.89,346.30,340.59,340.04,351.07,349.13,358.72,361.78,357.41,359.72,364.50,370.08,375.73,381.97,382.11,389.22,388.47,396.25,396.44,396.50,392.61,378.30,382.85,379.73,369.00,363.51,366.21,357.74,357.01,351.85,342.60,343.59,335.05,338.18,339.76,338.15,333.06,334.16,337.93,335.61,343.16,339.63,341.18,341.35,348.83,360.18,368.45,373.12,376.47,389.04,398.60,400.85,400.08,395.24,388.81,380.30,L8
2016-03-12 21:56:09+00:00,384.47,382.94,380.36,375.46,379.71,384.86,392.85,397.16,416.59,422.08,428.88,417.08,403.30,389.91,381.82,369.65,364.45,354.68,351.44,337.97,337.49,332.10,331.85,333.26,328.80,329.37,334.06,336.74,340.79,342.69,344.52,337.95,347.49,350.81,355.09,364.76,367.36,365.58,370.75,378.45,386.80,385.36,395.35,388.00,384.19,377.62,370.73,368.01,367.87,359.10,357.21,356.02,346.91,346.16,338.42,337.05,336.29,336.04,329.97,334.06,327.96,325.99,331.06,332.49,334.94,336.72,337.13,340.00,340.48,348.05,353.00,359.30,361.12,364.20,376.60,386.87,391.02,391.97,390.46,383.63,380.95,L7
2016-03-20 21:53:51+00:00,391.08,385.30,381.52,378.44,383.59,388.72,393.31,404.73,416.02,425.73,432.43,420.65,404.14,391.07,381.05,373.75,369.02,366.93,353.49,352.62,348.93,337.15,333.88,340.46,344.14,335.19,346.49,341.18,337.75,346.06,347.19,354.38,353.06,350.91,354.65,359.58,368.25,368.71,373.52,377.71,388.55,392.20,398.42,391.72,390.59,385.38,377.22,376.76,374.60,360.32,354.38,355.81,351.17,345.40,343.42,344.34,337.93,334.20,333.81,336.51,333.67,331.36,330.44,332.95,333.33,330.69,330.53,340.88,341.82,344.08,353.73,362.72,365.45,368.18,381.56,390.16,393.69,393.25,390.87,394.83,415.69,L8
2016-04-13 21:56:19+00:00,387.13,382.42,375.41,381.86,377.24,384.02,390.35,406.40,418.30,422.22,424.67,414.02,400.15,388.95,375.10,371.24,363.03,355.05,346.22,336.63,340.30,334.92,333.03,337.48,327.59,338.13,336.64,338.77,341.92,342.07,341.95,346.58,345.90,351.18,353.62,361.85,361.32,367.39,369.58,377.07,380.46,383.45,393.97,396.93,386.44,378.91,371.18,372.56,371.64,360.87,358.81,351.80,345.69,346.05,335.47,338.51,339.03,334.70,325.46,327.13,327.81,331.85,334.09,328.75,332.98,332.58,331.91,337.84,338.50,345.97,347.93,354.42,362.73,367.24,375.10,386.44,392.44,388.30,387.29,385.09,387.77,L7
2016-05-07 21:53:39+00:00,390.31,382.99,384.43,382.48,388.42,393.41,399.92,411.02,418.30,421.03,425.14,412.20,404.50,393.40,387.99,377.02,366.20,358.21,355.34,350.09,341.34,340.44,339.52,336.97,337.03,338.00,341.48,346.84,343.14,353.33,353.08,354.14,355.89,356.58,365.65,361.62,369.99,374.71,380.35,380.91,390.44,389.82,401.21,400.76,393.60,382.83,380.13,383.43,373.53,374.81,369.09,,,,,,,328.50,336.22,,,,,,,,,,,,356.53,360.87,375.06,,,,380.90,376.51,368.37,372.89,388.87,L8
2016-05-15 21:56:28+00:00,383.15,375.15,383.39,381.92,381.09,388.00,395.60,410.05,415.90,424.68,429.25,412.18,404.19,386.84,377.14,378.03,366.61,363.99,354.54,358.67,348.70,339.42,339.36,336.71,342.47,338.31,345.02,343.58,348.72,356.30,355.34,360.13,355.69,360.65,368.61,355.78,365.82,367.24,375.18,375.31,387.88,386.29,403.02,401.17,393.40,382.40,382.39,378.59,366.92,365.00,359.78,353.80,351.43,352.52,345.62,349.60,343.96,336.23,336.66,340.29,340.06,340.35,337.93,337.12,335.85,339.85,332.86,342.23,347.61,349.66,359.89,369.51,381.70,388.99,394.76,400.42,397.01,404.25,389.85,392.39,394.98,L7
2016-05-23 21:53:41+00:00,372.81,370.67,360.61,360.48,363.53,371.82,378.78,388.04,406.32,417.79,412.42,405.66,395.29,381.95,370.44,361.04,353.87,352.25,342.02,342.05,336.28,325.84,322.97,329.85,325.14,334.80,334.35,330.93,336.45,335.69,332.22,343.44,341.34,344.66,347.41,348.92,356.42,359.23,364.44,366.58,375.34,375.69,387.44,386.77,381.18,372.75,364.17,366.08,359.07,352.68,351.77,341.46,340.52,343.76,331.45,329.48,333.10,329.30,328.96,323.63,327.60,327.59,327.88,326.15,326.98,330.50,337.56,336.18,339.24,339.57,343.12,353.33,360.51,371.60,379.00,384.71,384.30,389.66,382.82,381.94,381.09,L8
2016-05-31 21:56:34+00:00,378.31,387.99,377.39,381.93,389.08,386.13,399.17,399.85,407.91,407.23,415.17,418.07,399.42,384.16,371.85,361.43,355.40,343.94,341.13,342.26,333.67,327.10,325.89,321.70,330.22,327.07,329.04,329.87,330.47,329.86,328.80,334.81,337.64,344.19,343.03,351.37,352.46,357.20,358.33,365.93,371.96,378.60,385.99,387.42,381.19,372.57,368.42,357.12,351.69,349.08,349.81,347.32,345.24,339.85,333.37,324.95,323.84,323.90,329.02,323.18,310.31,311.18,317.63,321.48,323.47,326.38,324.74,326.72,338.23,341.41,349.77,353.78,,,,,,,,,,L7
2016-06-16 21:56:37+00:00,388.65,381.41,377.38,376.33,378.10,379.71,390.33,406.98,412.97,428.78,427.88,417.72,401.91,395.77,381.57,373.65,366.25,356.46,350.86,343.15,341.81,334.76,339.33,344.09,343.73,340.71,348.36,344.14,345.29,347.51,344.51,350.02,351.40,359.70,360.74,367.33,370.07,374.14,378.04,381.06,387.63,394.57,395.30,399.83,391.93,384.27,376.80,368.76,359.70,365.67,360.96,355.46,354.96,350.61,346.84,343.10,336.53,341.14,334.57,337.47,335.58,327.50,328.45,338.74,336.40,341.10,343.86,346.28,348.19,355.43,357.98,,,,,,,,,,,L7
2016-07-02 21:56:38+00:00,400.70,389.50,391.28,391.68,393.88,394.24,401.35,419.72,424.34,433.81,430.79,419.46,406.59,388.72,376.44,373.52,369.14,368.49,361.17,357.51,348.89,344.09,337.27,344.92,341.67,339.21,346.41,343.86,344.60,348.07,346.44,358.38,353.16,357.45,366.10,363.44,364.47,367.96,378.42,381.34,384.81,389.88,400.09,403.02,392.69,384.22,378.75,386.74,376.64,360.97,359.96,353.96,356.75,355.43,343.16,344.17,345.05,347.66,343.18,340.27,338.31,334.08,332.37,331.84,327.64,334.99,340.17,353.44,362.54,362.61,371.69,376.64,382.97,,,,,,,,,L7
2016-07-26 21:54:04+00:00,383.74,382.03,374.19,375.89,378.83,382.46,396.17,402.65,409.68,421.72,423.95,414.10,400.85,386.18,375.95,368.44,360.30,352.60,346.12,339.14,340.00,331.24,334.26,337.55,329.26,333.57,335.92,331.02,338.72,340.19,341.59,347.09,346.72,352.57,352.98,356.48,362.95,367.01,369.16,374.83,380.77,385.39,394.05,393.19,387.09,384.96,372.31,370.88,365.35,359.44,359.07,346.95,345.64,347.11,338.33,335.39,338.19,337.62,333.12,328.04,331.45,330.18,326.80,329.32,332.20,336.70,340.60,342.95,346.36,353.21,349.86,354.09,357.61,365.16,373.28,381.48,386.00,383.07,384.20,383.81,376.42,L8
2016-08-11 21:54:06+00:00,387.06,383.89,380.84,381.68,386.16,390.27,399.97,407.02,413.12,419.23,423.30,408.83,395.05,382.46,370.19,371.24,361.68,348.00,340.29,338.74,332.53,325.40,332.17,331.00,327.35,323.97,331.17,330.23,336.79,335.08,340.46,342.67,350.25,350.58,347.07,359.15,358.92,368.24,366.96,378.25,375.82,386.13,388.11,398.13,383.70,380.57,375.64,364.55,363.39,353.00,351.21,352.37,339.49,340.95,334.45,328.56,329.66,332.78,324.31,322.94,324.93,330.62,328.32,324.65,327.27,331.09,336.37,336.82,342.29,348.24,353.46,351.65,354.61,356.39,366.50,372.05,372.47,371.63,372.07,367.98,367.30,L8
2016-08-27 21:54:14+00:00,381.43,372.19,380.03,378.46,387.05,396.41,401.73,409.74,412.06,417.46,420.75,407.20,395.55,382.29,375.45,368.99,361.66,353.38,345.13,339.34,335.35,326.45,330.79,330.57,328.98,330.85,332.90,337.39,336.99,339.44,339.52,342.40,352.24,352.09,357.79,356.39,365.60,366.92,378.16,381.40,382.94,383.90,396.78,391.88,385.24,377.34,374.68,370.57,362.57,358.74,354.68,349.51,346.48,343.54,341.71,342.27,339.60,336.40,334.01,336.29,331.20,329.57,330.40,334.08,335.62,342.19,338.04,343.47,350.26,352.66,358.56,364.01,366.25,366.90,374.61,383.42,385.57,383.34,375.13,362.56,380.52,L8
2016-09-04 21:56:46+00:00,372.72,370.58,358.03,373.20,375.49,379.21,388.49,393.03,394.86,407.58,415.79,400.36,390.84,374.09,368.13,351.36,354.01,342.78,333.69,328.13,,,315.90,328.09,318.70,331.67,318.94,328.04,340.36,327.30,328.62,324.72,334.61,339.99,345.00,355.36,353.85,353.44,359.09,366.59,372.28,380.52,392.78,380.76,382.97,368.09,372.49,362.73,355.12,347.19,343.48,342.83,340.48,332.25,335.85,322.00,330.94,330.18,325.77,328.45,332.99,337.98,336.04,336.80,335.17,339.39,344.44,345.75,352.66,354.92,349.11,361.31,355.15,362.10,367.78,374.80,374.73,376.99,378.03,373.83,376.52,L7
2016-09-12 21:54:18+00:00,387.10,387.05,385.07,390.44,398.75,402.82,405.15,409.83,407.67,417.01,424.17,408.37,392.88,385.28,378.36,372.05,362.45,353.88,348.26,342.46,334.55,328.90,330.86,328.84,335.55,335.29,337.24,339.36,336.58,335.27,340.81,342.30,350.15,355.41,360.53,357.14,356.85,360.47,363.36,373.31,380.58,385.56,390.49,389.65,390.76,383.40,380.32,364.92,362.28,358.65,348.74,346.18,346.24,342.45,339.53,335.56,332.00,333.55,335.00,329.34,325.20,323.52,324.79,328.00,333.53,336.34,336.98,340.19,342.71,347.17,351.43,353.67,355.76,364.11,377.09,386.28,383.54,367.92,362.87,363.92,365.31,L8
2016-10-14 21:54:24+00:00,379.89,373.31,378.89,376.91,381.84,387.57,390.76,399.49,404.57,410.45,413.92,410.09,407.18,391.62,378.06,374.67,360.27,354.10,354.28,337.14,331.44,323.21,331.01,333.34,325.29,337.69,338.91,335.15,334.74,336.94,343.83,343.08,347.22,347.57,349.48,353.62,356.21,357.27,356.67,365.51,377.98,384.32,395.17,411.93,388.51,375.03,376.21,362.79,357.54,355.21,342.01,349.98,342.41,334.56,342.11,341.44,334.69,333.00,331.16,323.49,327.59,329.60,323.70,322.17,333.87,330.29,330.75,334.62,337.88,346.37,345.00,352.14,350.84,363.38,371.36,364.67,359.34,358.30,352.27,353.11,364.06,L8
2016-11-15 21:54:24+00:00,365.75,370.13,372.18,376.60,386.20,390.40,396.05,400.29,406.35,414.66,416.58,405.98,393.35,379.62,369.97,370.07,361.83,349.68,337.95,329.12,333.56,325.43,321.99,325.66,325.66,319.54,330.67,324.70,333.75,337.34,334.32,338.92,341.37,348.39,350.35,355.69,351.40,357.41,362.10,359.71,372.48,385.93,388.78,394.76,378.61,380.16,361.06,356.66,354.76,347.15,345.85,340.70,334.76,337.79,336.81,336.87,329.63,315.08,317.31,322.95,324.17,318.85,321.03,321.86,,,,,,,,,,,,,,,,,,L8
2016-11-23 21:56:35+00:00,377.83,372.44,375.07,376.68,385.43,389.93,398.66,408.67,409.26,420.31,428.07,409.85,388.16,380.20,377.03,373.81,359.89,349.64,345.15,337.71,337.91,338.23,335.68,325.99,329.98,326.52,333.04,338.21,340.46,351.86,345.97,340.03,341.34,359.78,367.33,357.23,354.57,362.31,361.24,371.52,374.56,389.26,400.08,401.55,391.67,391.22,370.61,362.12,364.79,362.62,355.68,352.38,341.58,342.85,349.80,352.84,330.49,317.38,331.41,337.51,336.14,328.54,330.69,336.67,328.48,326.51,333.16,341.26,345.78,344.80,350.94,355.22,362.07,359.91,363.33,368.45,368.03,369.53,378.20,383.14,392.95,L7
2016-12-17 21:54:19+00:00,380.85,382.53,384.79,381.25,393.78,395.82,399.12,411.20,420.30,421.10,427.44,410.23,401.58,388.27,378.19,372.26,364.77,356.24,351.80,337.27,339.44,337.95,330.94,328.62,330.81,328.41,331.85,337.98,337.92,346.66,346.81,341.24,346.51,348.84,355.71,362.51,365.86,361.44,366.67,372.99,384.52,388.20,398.40,397.44,391.16,382.22,375.17,366.15,359.35,359.55,357.52,349.31,345.40,343.70,341.03,339.39,339.61,326.19,328.05,333.92,330.33,325.09,327.20,330.64,334.87,333.49,335.76,335.94,337.91,345.34,349.32,353.47,358.42,358.28,363.85,371.42,371.30,368.45,373.70,381.13,389.87,L8
2017-01-10 21:56:15+00:00,385.63,379.95,380.05,393.05,400.41,400.28,398.74,419.58,430.71,432.65,432.90,422.20,411.36,395.59,380.22,381.87,379.98,374.14,367.76,359.36,351.63,351.60,349.20,341.37,341.34,340.40,345.23,346.76,355.67,362.82,363.76,370.81,356.82,349.31,359.51,369.11,378.15,375.69,374.74,384.83,392.75,399.95,409.42,414.72,409.95,393.68,378.76,377.11,369.06,367.74,368.63,366.03,357.08,346.24,343.91,344.64,349.52,349.03,337.35,341.17,346.31,345.38,337.53,340.12,340.73,339.05,342.65,352.50,346.86,346.98,357.38,364.78,366.82,372.21,375.46,385.19,394.60,393.06,375.24,398.76,416.44,L7
2017-01-26 21:56:05+00:00,382.05,375.41,374.19,383.91,393.53,390.81,397.61,401.13,408.99,422.03,419.01,409.94,400.21,391.01,374.93,369.04,365.12,360.20,350.96,345.95,337.56,335.53,333.81,330.57,329.02,324.27,328.67,336.11,338.55,348.78,347.33,350.12,348.19,347.57,350.21,354.18,364.77,367.32,367.53,373.27,382.76,389.67,398.96,394.85,388.42,379.51,373.43,365.54,368.29,359.47,352.50,350.53,346.41,338.38,336.83,336.34,335.49,333.23,333.17,332.38,331.25,327.34,329.24,327.88,324.08,324.68,329.11,332.24,335.31,337.71,343.82,349.34,352.33,356.02,364.99,371.17,373.05,378.90,372.80,379.51,386.82,L7
2017-03-31 21:56:19+00:00,383.52,378.60,376.98,376.88,385.11,399.86,402.07,411.35,419.34,424.85,426.31,407.38,402.34,390.19,383.54,373.12,362.77,351.73,353.30,341.24,337.90,333.70,333.64,334.56,326.65,331.57,334.87,336.47,338.84,343.26,342.50,348.59,346.86,348.49,354.10,360.02,366.32,368.95,372.75,374.94,384.54,388.80,394.76,393.41,389.33,384.80,378.48,372.92,369.80,363.62,363.29,351.83,348.05,344.20,341.20,335.56,332.46,326.81,335.50,333.80,332.81,334.00,332.22,330.12,333.97,332.47,333.79,330.26,336.60,341.57,344.81,,356.27,364.27,368.05,376.20,380.28,376.22,371.83,378.37,377.58,L7
2017-04-24 21:53:25+00:00,380.72,377.29,374.42,374.09,376.89,379.49,393.82,400.97,405.35,410.57,410.01,400.37,394.52,393.84,396.23,376.22,367.60,362.89,349.11,339.09,327.85,328.17,326.21,325.00,329.02,328.10,,,,,,,,,,,,,,,,,,,,,,,,362.18,353.50,342.07,339.27,330.13,333.71,338.83,334.61,332.48,333.16,335.22,327.07,320.19,323.21,325.54,323.67,323.10,325.49,330.05,335.99,340.01,337.95,347.27,356.06,359.35,365.82,366.04,365.71,367.29,366.45,362.10,360.72,L8
2017-05-02 21:56:31+00:00,382.45,375.03,370.36,381.10,379.93,387.48,388.75,402.22,414.66,422.95,425.51,412.08,396.21,385.59,375.93,369.23,361.31,351.06,344.91,333.66,334.07,330.22,330.92,330.16,328.16,335.57,337.54,333.62,333.48,339.32,336.44,339.38,342.99,354.26,354.12,362.36,362.00,370.92,371.84,381.78,381.43,380.89,394.60,394.30,386.51,378.99,372.96,374.52,369.37,355.98,358.83,349.72,348.81,347.72,333.62,332.81,332.76,332.06,325.35,326.44,328.64,330.22,326.16,328.38,329.40,333.60,334.94,337.30,335.17,341.36,342.78,348.66,352.46,358.39,361.25,374.89,376.89,369.18,370.00,374.54,370.70,L7
2017-06-11 21:53:45+00:00,392.90,378.97,385.24,388.54,391.13,397.11,400.99,409.22,416.53,422.26,427.91,415.43,401.09,392.42,386.83,376.42,370.54,360.28,348.33,350.44,338.62,327.87,328.67,330.98,329.68,338.48,335.05,331.89,339.49,338.29,345.41,347.10,343.44,352.89,349.33,361.64,360.26,368.42,369.78,379.51,381.04,392.94,391.94,399.10,384.09,381.96,377.94,369.25,365.25,361.16,358.01,354.82,346.67,345.86,338.31,333.83,334.75,339.70,338.10,331.60,331.87,333.76,326.32,324.59,329.68,333.06,340.88,346.31,346.24,348.54,353.85,356.52,360.28,367.12,372.66,378.05,377.20,373.40,373.89,369.89,371.25,L8
2017-08-14 21:54:07+00:00,388.24,383.43,382.80,384.52,394.25,399.58,403.12,402.40,412.57,418.83,423.92,412.76,396.86,382.07,373.32,374.43,365.32,357.27,347.08,343.36,340.89,330.44,327.77,331.74,327.60,332.37,332.83,331.15,332.41,333.83,334.48,342.12,342.61,346.08,347.46,347.87,359.79,357.40,369.31,373.88,378.02,379.12,390.40,381.57,385.40,377.10,369.14,367.98,354.75,355.47,354.09,341.94,338.91,331.34,331.12,333.53,332.86,326.44,322.04,326.30,320.62,317.40,317.70,321.92,327.52,333.32,337.72,327.95,332.93,337.60,342.23,349.25,353.23,360.80,,,,,,,,L8
2017-08-30 21:54:10+00:00,361.21,374.83,380.01,382.98,387.43,392.60,399.14,406.01,413.78,417.93,420.68,408.27,393.89,381.37,370.54,372.80,369.28,360.09,345.75,346.74,334.50,327.47,334.95,329.56,325.81,325.33,328.40,328.55,334.28,333.44,331.43,336.12,333.14,309.88,321.03,334.39,349.56,359.46,,,,,,,,,,,,,336.95,327.60,332.28,324.82,327.34,324.41,327.92,330.42,319.49,318.38,322.02,311.67,316.61,320.69,321.86,324.79,328.16,333.05,335.66,327.42,333.73,343.02,350.78,359.42,362.47,372.10,366.71,361.74,356.30,352.34,348.25,L8
2017-09-07 21:56:40+00:00,387.14,381.18,378.23,380.88,385.15,386.42,390.26,395.06,408.02,417.35,419.95,408.11,390.43,381.56,376.12,374.58,369.03,349.96,336.94,327.95,331.35,326.99,329.17,329.48,324.97,329.69,328.51,324.32,327.82,328.96,325.43,330.30,330.33,334.53,339.76,348.67,348.31,351.96,362.02,368.19,371.58,370.71,377.60,379.31,371.20,365.11,358.62,354.20,355.53,350.47,349.43,343.68,330.37,331.74,326.31,321.16,323.00,323.66,316.42,319.30,308.72,300.56,309.57,316.22,324.27,329.93,330.06,332.64,337.93,325.62,326.63,335.02,342.90,350.72,,,,,,,,L7
2017-09-23 21:56:39+00:00,372.79,373.24,372.81,374.54,374.36,378.66,387.00,390.61,399.26,405.91,414.44,398.55,387.62,375.12,372.12,365.97,359.48,349.00,341.34,327.08,321.92,322.78,319.54,320.69,322.54,322.26,319.22,326.53,323.40,325.29,331.52,326.81,334.04,331.32,337.50,340.58,343.05,348.76,348.69,361.07,359.23,371.25,376.14,375.20,369.74,359.98,359.52,351.63,347.71,343.74,336.37,336.78,332.16,321.86,325.84,324.21,320.58,318.07,318.52,316.71,305.39,309.03,311.41,313.16,318.48,316.76,320.43,325.87,329.88,335.02,335.00,339.32,346.70,355.51,361.73,362.54,358.46,351.75,350.97,353.63,357.34,L7
2017-10-01 21:54:18+00:00,381.61,371.83,374.13,376.72,381.35,385.83,392.92,403.91,409.48,416.06,423.05,406.31,394.71,387.92,381.04,373.87,366.78,363.36,350.70,338.28,329.26,330.27,333.11,328.53,333.51,325.47,325.78,328.87,334.08,333.54,339.60,336.06,334.98,340.91,340.77,351.14,357.16,362.66,364.87,370.76,375.43,379.11,379.68,385.55,379.26,373.55,367.65,359.72,354.25,346.74,345.02,346.84,337.94,335.53,330.07,327.87,322.83,324.33,327.98,315.70,315.18,308.71,310.38,312.95,315.26,321.02,324.00,333.27,332.41,331.16,338.79,339.60,344.69,353.54,364.28,373.96,364.76,360.25,354.72,359.00,362.28,L8
2017-10-09 21:56:41+00:00,376.86,376.85,373.55,374.99,382.64,382.68,390.27,397.30,402.92,410.58,410.36,402.54,394.59,382.74,377.02,364.87,357.86,352.71,346.38,327.44,318.66,318.77,321.22,317.29,319.57,319.76,316.00,320.72,322.27,325.75,328.98,326.12,328.86,330.45,337.90,344.03,347.10,351.11,350.71,361.77,366.85,375.34,,,,,,,,,,,,,,,,320.37,315.55,316.08,306.85,309.98,309.65,313.91,317.76,318.56,321.07,325.80,326.10,324.36,325.56,337.62,346.33,352.95,363.83,366.36,362.04,354.28,350.68,361.97,365.09,L7
