dates,satname,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080
2015-10-28 21:54:10+00:00,L8,383.74,381.43,380.08,380.62,383.32,388.55,395.97,401.56,405.09,415.92,418.70,408.34,398.96,385.27,376.38,369.06,360.55,350.18,343.23,338.36,333.32,327.97,330.24,330.67,326.15,331.13,333.20,327.05,334.86,334.08,332.52,343.69,347.08,349.52,348.59,359.43,356.15,361.27,366.78,372.51,374.85,386.22,390.92,396.56,380.22,380.12,371.43,366.32,361.23,349.56,351.42,344.64,338.69,338.08,338.55,331.72,330.51,330.21,327.90,322.08,322.78,322.03,318.75,319.43,323.82,327.63,333.74,338.89,342.83,347.73,350.53,352.83,357.25,361.96,368.21,373.45,374.57,369.13,367.39,365.43,362.82
2015-11-13 21:54:10+00:00,L8,385.15,380.44,379.88,383.36,388.47,389.33,390.83,401.99,406.58,411.52,419.62,407.97,396.28,384.37,377.00,370.98,362.85,350.13,344.39,345.28,335.70,326.98,322.53,328.50,328.54,327.14,329.82,328.70,330.43,332.82,331.76,338.42,341.80,350.54,345.28,354.82,357.24,367.34,366.52,371.36,374.42,383.07,385.96,,,,,,,,,,,,,328.98,331.35,326.99,321.29,325.36,325.45,319.00,323.62,320.85,322.02,325.33,333.76,335.34,335.18,342.26,341.94,345.05,350.51,355.41,365.55,373.38,374.22,373.75,375.30,379.41,160.88
2015-12-07 21:55:07+00:00,L7,373.77,365.44,371.89,370.14,370.48,378.52,386.11,392.51,390.20,400.26,410.49,399.72,389.08,381.78,378.48,364.90,349.34,345.90,340.17,332.81,324.78,325.48,337.76,334.07,334.81,339.58,339.84,341.55,340.77,335.82,338.82,343.32,352.43,353.64,353.36,359.60,369.76,373.14,376.91,380.08,382.71,389.55,397.50,399.06,388.35,377.95,368.69,364.11,361.98,364.99,363.31,357.50,347.97,341.27,339.65,340.58,337.46,333.63,331.01,328.35,325.36,322.71,326.90,333.10,334.69,332.89,336.98,337.56,346.49,347.56,351.08,349.25,356.07,359.54,366.90,378.73,382.48,389.05,393.18,392.62,389.98
2015-12-15 21:54:12+00:00,L8,376.60,371.74,375.86,376.47,375.68,381.99,381.52,388.31,399.61,398.83,412.26,404.48,389.54,377.19,364.66,354.22,358.81,348.04,338.15,335.34,327.75,320.88,316.84,322.13,321.78,323.22,328.66,327.42,323.65,326.07,325.27,335.18,335.27,345.49,341.84,348.13,350.23,351.74,361.93,358.28,369.81,370.60,380.92,383.30,375.50,369.00,363.43,360.14,346.03,347.33,347.24,339.71,334.80,329.41,323.83,323.17,327.28,322.23,316.36,317.04,312.66,308.43,313.51,313.61,317.06,317.48,318.48,319.31,323.49,327.29,333.61,334.29,342.70,351.73,355.53,360.15,363.75,369.77,371.50,369.10,366.28
2016-01-08 21:55:36+00:00,L7,398.49,400.17,400.11,395.26,390.70,397.59,406.19,416.30,427.71,424.52,433.78,423.49,412.81,399.89,392.53,379.17,374.35,368.98,360.72,349.28,338.59,342.82,340.58,337.21,343.04,340.33,344.27,347.68,343.92,346.75,348.08,351.93,358.43,361.08,370.00,368.77,371.79,377.41,382.76,383.67,389.74,394.95,402.57,396.58,390.79,388.50,384.22,373.71,371.37,371.47,366.75,360.96,355.34,347.33,347.39,345.96,337.04,333.89,338.56,335.88,338.54,331.73,335.39,330.72,335.22,338.58,337.19,342.85,343.33,348.25,351.20,356.57,363.01,364.06,371.46,380.28,384.33,390.30,390.72,392.15,388.55
2016-01-16 21:54:09+00:00,L8,390.04,390.89,378.82,380.22,379.82,381.74,395.95,405.00,411.08,415.95,418.39,407.78,394.01,380.77,377.44,371.79,363.68,356.40,348.07,338.13,333.43,323.02,328.07,330.35,324.64,332.93,331.63,327.50,333.50,332.47,332.75,340.94,342.27,351.00,351.40,355.98,354.10,363.52,363.67,373.64,373.52,378.32,383.94,388.70,377.86,380.35,366.02,362.64,356.77,348.16,352.16,346.29,337.74,334.28,330.27,326.73,327.62,324.23,320.56,318.81,323.98,319.31,316.76,316.58,319.68,325.28,328.62,326.66,330.13,330.89,334.20,340.86,347.69,356.00,361.35,371.13,374.52,374.09,375.80,372.33,371.66
2016-02-01 21:54:07+00:00,L8,,,,,,,,,,,,,,384.42,378.14,373.55,365.28,353.21,341.94,346.41,335.86,325.00,330.99,328.25,326.20,335.65,335.00,343.31,342.39,335.76,339.48,341.45,340.65,351.24,348.43,354.21,354.79,355.38,364.41,373.02,372.94,387.08,387.60,395.51,381.48,379.41,374.73,365.22,362.93,354.83,351.96,343.03,342.81,340.45,336.01,324.37,327.08,324.49,331.51,328.13,328.22,327.81,324.85,320.58,321.41,327.73,332.05,334.48,335.71,340.15,352.15,352.12,358.66,363.12,372.70,387.37,388.46,390.63,392.69,385.79,371.86
2016-02-25 21:55:58+00:00,L7,386.00,371.79,372.15,379.77,381.92,386.07,391.37,403.54,413.33,420.16,422.68,409.48,392.94,379.97,369.16,369.48,361.98,354.65,348.10,348.01,338.20,331.65,338.30,331.03,333.63,332.58,329.55,325.86,336.92,337.38,343.09,344.91,351.72,351.09,349.89,358.27,359.27,366.22,368.86,379.98,375.60,385.16,389.31,397.77,392.62,380.69,374.61,368.79,367.94,356.00,356.25,355.34,347.62,341.17,339.88,332.07,329.76,332.77,331.30,321.48,325.47,326.69,326.55,325.46,323.11,329.36,334.12,333.50,337.70,346.09,354.78,354.99,359.05,366.70,382.56,393.89,392.62,391.68,387.90,378.98,370.14
2016-03-04 21:53:57+00:00,L8,397.99,397.12,392.96,386.90,396.18,398.94,407.89,418.27,431.77,444.15,447.55,431.14,412.28,403.05,391.41,382.37,375.73,372.51,365.23,362.22,356.04,352.80,352.07,359.24,351.24,348.49,351.38,346.59,346.04,356.57,355.73,363.43,367.78,362.91,365.72,371.10,376.68,382.33,387.47,389.44,395.82,395.07,402.85,402.44,403.10,398.61,384.90,388.35,386.33,375.60,370.11,372.81,364.34,363.01,358.45,348.60,349.59,341.05,344.18,345.76,343.65,339.06,340.16,344.53,342.94,349.76,346.23,347.78,347.95,356.16,366.78,375.05,379.12,381.97,394.54,404.60,407.45,406.08,402.57,397.06,389.73
2016-03-12 21:56:09+00:00,L7,366.25,364.72,362.14,357.24,361.49,366.64,374.63,380.76,398.37,405.68,412.48,400.68,386.90,375.00,365.42,353.25,350.78,342.06,335.04,325.35,323.82,317.19,315.45,318.35,317.09,312.97,321.44,321.83,325.88,329.02,328.12,326.24,332.58,337.14,340.18,348.36,350.96,349.18,357.08,360.23,370.40,368.96,378.95,373.09,367.79,362.71,354.33,354.34,351.47,342.70,340.81,339.62,330.51,331.25,322.02,322.14,321.38,321.13,315.06,319.15,314.29,311.08,316.15,316.09,316.72,320.32,320.73,323.60,324.08,329.83,336.60,342.90,346.21,350.53,362.93,371.96,374.62,377.06,372.24,363.13,357.52
2016-03-20 21:53:51+00:00,L8,403.30,397.52,393.74,390.66,395.81,400.94,405.53,415.73,428.24,436.73,443.43,431.65,415.14,401.07,392.05,384.75,378.19,375.39,364.49,361.08,358.10,347.15,344.88,350.46,352.00,346.19,354.95,351.18,347.75,355.23,358.19,362.24,363.06,360.08,364.65,370.58,379.25,379.71,382.69,389.93,399.55,403.20,409.42,401.72,401.59,395.38,388.22,385.93,385.60,371.32,365.38,366.81,362.17,355.40,354.42,354.34,347.93,344.20,343.81,346.51,342.84,341.36,340.44,343.95,345.55,341.69,341.53,351.88,352.82,356.30,364.73,373.72,375.45,377.35,390.73,400.16,404.69,403.25,403.09,408.58,431.40
2016-04-13 21:56:19+00:00,L7,376.91,372.20,365.19,371.64,367.02,373.80,380.13,397.20,408.08,413.02,415.47,404.82,390.95,380.59,365.90,362.04,355.36,347.97,337.02,329.55,332.63,326.56,323.83,329.12,321.02,328.93,329.56,330.41,333.56,334.40,332.75,340.01,337.54,343.51,345.26,352.65,352.12,358.19,361.91,366.85,371.26,374.25,384.77,388.57,377.24,370.55,361.98,364.89,362.44,351.67,349.61,342.60,336.49,337.69,326.27,330.15,330.67,326.34,317.10,318.77,320.14,323.49,325.73,319.55,322.76,323.38,322.71,328.64,329.30,335.75,338.73,345.22,354.37,359.57,367.43,378.08,383.24,379.94,377.07,373.59,374.63
2016-05-07 21:53:39+00:00,L8,391.64,384.32,385.76,383.81,389.75,394.74,401.25,412.22,419.63,422.23,426.34,413.40,405.70,394.49,389.19,378.22,367.20,359.13,356.54,351.01,342.34,341.53,340.72,338.06,337.89,339.20,342.40,347.93,344.23,354.33,354.28,355.00,356.98,357.58,366.74,362.82,371.19,375.91,381.35,382.24,391.64,391.02,402.41,401.85,394.80,383.92,381.33,384.43,374.73,376.01,370.29,,502.08,511.60,509.09,,,329.59,337.31,388.77,390.46,412.00,434.19,416.03,485.07,498.01,522.42,540.26,,,357.73,362.07,376.15,,,127.04,382.10,377.60,369.70,374.39,390.58
2016-05-15 21:56:28+00:00,L7,388.48,380.48,388.72,387.25,386.42,393.33,400.93,414.85,421.23,429.48,434.05,416.98,408.99,391.20,381.94,382.83,370.61,367.68,359.34,362.36,352.70,343.78,344.16,341.07,345.90,343.11,348.71,347.94,353.08,360.30,360.14,363.56,360.05,364.65,372.97,360.58,370.62,372.04,379.18,380.64,392.68,391.09,407.82,405.53,398.20,386.76,387.19,382.59,371.72,369.80,364.58,358.60,356.23,356.88,350.42,353.96,348.32,340.59,341.02,344.65,344.06,344.71,342.29,341.92,341.18,344.65,337.66,347.03,352.41,354.99,364.69,374.31,386.06,392.99,398.76,404.78,401.81,408.61,395.18,398.39,401.84
2016-05-23 21:53:41+00:00,L8,369.03,366.89,356.83,356.70,359.75,368.04,375.00,384.64,402.54,414.39,409.02,402.26,391.89,378.86,367.04,357.64,351.04,349.63,338.62,339.43,333.45,322.75,319.57,326.76,322.71,331.40,331.73,327.84,333.36,332.86,328.82,341.01,338.25,341.83,344.32,345.52,353.02,355.83,361.61,362.80,371.94,372.29,384.04,383.68,377.78,369.66,360.77,363.25,355.67,349.28,348.37,338.06,337.12,340.67,328.05,326.39,330.01,326.21,325.87,320.54,324.77,324.50,324.79,322.75,323.20,327.10,334.16,332.78,335.84,335.79,339.72,349.93,357.42,368.77,376.17,381.62,380.90,386.57,379.04,377.69,376.23
2016-05-31 21:56:34+00:00,L7,385.64,395.32,384.72,389.26,396.41,393.46,406.50,406.45,415.24,413.83,421.77,424.67,406.02,390.16,378.45,368.03,360.90,349.02,347.73,347.34,339.17,333.10,332.49,327.70,334.93,333.67,334.12,335.87,336.47,335.36,335.40,339.52,343.64,349.69,349.03,357.97,359.06,363.80,363.83,373.26,378.56,385.20,392.59,393.42,387.79,378.57,375.02,362.62,358.29,355.68,356.41,353.92,351.84,345.85,339.97,330.95,329.84,329.90,335.02,329.18,315.81,317.18,323.63,328.08,330.80,332.98,331.34,333.32,344.83,348.74,356.37,360.38,,,,,,,,,
2016-06-16 21:56:37+00:00,L7,400.43,393.19,389.16,388.11,389.88,391.49,402.11,417.58,424.75,439.38,438.48,428.32,412.51,405.41,392.17,384.25,375.08,364.61,361.46,351.30,350.64,344.40,349.93,353.73,351.30,351.31,356.51,353.78,354.93,356.34,355.11,357.59,361.04,368.53,370.38,377.93,380.67,384.74,386.87,392.84,398.23,405.17,405.90,409.47,402.53,393.91,387.40,377.59,370.30,376.27,371.56,366.06,365.56,360.25,357.44,352.74,346.17,350.78,344.21,347.11,344.41,337.14,338.09,349.34,348.18,351.70,354.46,356.88,358.79,367.21,368.58,,,,,,,,,,
2016-07-02 21:56:38+00:00,L7,418.26,407.06,408.84,409.24,411.44,411.80,418.91,435.52,441.90,449.61,446.59,435.26,422.39,403.08,392.24,389.32,382.31,380.64,376.97,369.66,362.06,358.45,353.07,359.28,352.96,355.01,358.56,358.22,358.96,361.24,362.24,369.67,367.52,370.62,380.46,379.24,380.27,383.76,391.59,398.90,400.61,405.68,415.89,417.38,408.49,398.58,394.55,399.91,392.44,376.77,375.76,369.76,372.55,369.79,358.96,358.53,359.41,362.02,357.54,354.63,351.48,348.44,346.73,347.64,345.20,350.79,355.97,369.24,378.34,380.17,387.49,392.44,397.33,,,,,,,,
2016-07-26 21:54:04+00:00,L8,373.74,372.03,364.19,365.89,368.83,372.46,386.17,393.65,399.68,412.72,414.95,405.10,391.85,378.00,366.95,359.44,352.80,345.68,337.12,332.22,332.50,323.06,325.26,329.37,322.83,324.57,329.00,322.84,330.54,332.69,332.59,340.66,338.54,345.07,344.80,347.48,353.95,358.01,361.66,364.83,371.77,376.39,385.05,385.01,378.09,376.78,363.31,363.38,356.35,350.44,350.07,337.95,336.64,338.93,329.33,327.21,330.01,329.44,324.94,319.86,323.95,322.00,318.62,320.32,322.20,327.70,331.60,333.95,337.36,343.21,340.86,345.09,349.43,357.66,365.78,373.30,377.00,374.89,374.20,372.56,363.56
2016-08-11 21:54:06+00:00,L8,386.62,383.45,380.40,381.24,385.72,389.83,399.53,406.62,412.68,418.83,422.90,408.43,394.65,382.10,369.79,370.84,361.35,347.69,339.89,338.43,332.20,325.04,331.77,330.64,327.06,323.57,330.86,329.87,336.43,334.75,340.06,342.38,349.89,350.25,346.71,358.75,358.52,367.84,366.63,377.81,375.42,385.73,387.71,397.77,383.30,380.21,375.24,364.22,362.99,352.60,350.81,351.97,339.09,340.59,334.05,328.20,329.30,332.42,323.95,322.58,324.60,330.26,327.96,324.25,326.83,330.69,335.97,336.42,341.89,347.80,353.06,351.25,354.25,356.06,366.17,371.69,372.07,371.27,371.63,367.48,366.73
2016-08-27 21:54:14+00:00,L8,389.65,380.41,388.25,386.68,395.27,404.63,409.95,417.14,420.28,424.86,428.15,414.60,402.95,389.02,382.85,376.39,367.83,359.07,352.53,345.03,341.52,333.18,338.19,337.30,334.27,338.25,338.59,344.12,343.72,345.61,346.92,347.69,358.97,358.26,364.52,363.79,373.00,374.32,384.33,389.62,390.34,391.30,404.18,398.61,392.64,384.07,382.08,376.74,369.97,366.14,362.08,356.91,353.88,350.27,349.11,349.00,346.33,343.13,340.74,343.02,337.37,336.30,337.13,341.48,343.84,349.59,345.44,350.87,357.66,360.88,365.96,371.41,372.98,373.07,380.78,390.15,392.97,390.07,383.35,371.81,391.09
2016-09-04 21:56:46+00:00,L7,362.94,360.80,348.25,363.42,365.71,369.43,378.71,384.23,385.08,398.78,406.99,391.56,382.04,366.09,359.33,342.56,346.68,336.01,324.89,321.36,,,307.10,320.09,312.41,322.87,312.17,320.04,332.36,319.97,319.82,318.43,326.61,332.66,337.00,346.56,345.05,344.64,351.76,356.81,363.48,371.72,383.98,372.76,374.17,360.09,363.69,355.40,346.32,338.39,334.68,334.03,331.68,324.25,327.05,314.00,322.94,322.18,317.77,320.45,325.66,329.98,328.04,328.00,325.39,330.59,335.64,336.95,343.86,345.14,340.31,352.51,347.15,354.77,360.45,366.80,365.93,368.99,368.25,362.83,363.95
2016-09-12 21:54:18+00:00,L8,394.88,394.83,392.85,398.22,406.53,410.60,412.93,416.83,415.45,424.01,431.17,415.37,399.88,391.64,385.36,379.05,368.28,359.26,355.26,347.84,340.38,335.26,337.86,335.20,340.55,342.29,342.62,345.72,342.94,341.10,347.81,347.30,356.51,361.24,366.89,364.14,363.85,367.47,369.19,381.09,387.58,392.56,397.49,396.01,397.76,389.76,387.32,370.75,369.28,365.65,355.74,353.18,353.24,348.81,346.53,341.92,338.36,339.91,341.36,335.70,331.03,329.88,331.15,335.00,341.31,343.34,343.98,347.19,349.71,354.95,358.43,360.67,362.12,369.94,382.92,392.64,390.54,374.28,370.65,372.67,375.31
2016-10-14 21:54:24+00:00,L8,395.22,388.64,394.22,392.24,397.17,402.90,406.09,413.29,419.90,424.25,427.72,423.89,420.98,404.17,391.86,388.47,371.77,364.72,368.08,347.76,342.94,335.76,344.81,345.89,335.15,351.49,349.53,347.70,347.29,348.44,357.63,352.94,359.77,359.07,362.03,367.42,370.01,371.07,368.17,380.84,391.78,398.12,408.97,424.48,402.31,387.58,390.01,374.29,371.34,369.01,355.81,363.78,356.21,347.11,355.91,353.99,347.24,345.55,343.71,336.04,339.09,342.15,336.25,335.97,349.20,344.09,344.55,348.42,351.68,361.70,358.80,365.94,363.39,374.88,382.86,377.22,373.14,370.85,367.60,370.36,383.77
2016-11-15 21:54:24+00:00,L8,365.53,369.91,371.96,376.38,385.98,390.18,395.83,400.09,406.13,414.46,416.38,405.78,393.15,379.44,369.77,369.87,361.66,349.53,337.75,328.97,333.39,325.25,321.79,325.48,325.52,319.34,330.52,324.52,333.57,337.17,334.12,338.78,341.19,348.22,350.17,355.49,351.20,357.21,361.93,359.49,372.28,385.73,388.58,394.58,378.41,379.98,360.86,356.49,354.56,346.95,345.65,340.50,334.56,337.61,336.61,336.69,329.45,314.90,317.13,322.77,324.00,318.67,320.85,321.66,,,,,,,,,,,,,,,,,
2016-11-23 21:56:35+00:00,L7,381.39,376.00,378.63,380.24,388.99,393.49,402.22,411.87,412.82,423.51,431.27,413.05,391.36,383.11,380.23,377.01,362.56,352.10,348.35,340.17,340.58,341.14,338.88,328.90,332.27,329.72,335.50,341.12,343.37,354.53,349.17,342.32,344.25,362.45,370.24,360.43,357.77,365.51,363.91,375.08,377.76,392.46,403.28,404.46,394.87,394.13,373.81,364.79,367.99,365.82,358.88,355.58,344.78,345.76,353.00,355.75,333.40,320.29,334.32,340.42,338.81,331.45,333.60,339.87,332.04,329.71,336.36,344.46,348.98,348.36,354.14,358.42,364.98,362.58,366.00,371.36,371.23,372.44,381.76,387.14,397.52
2016-12-17 21:54:19+00:00,L8,362.18,363.86,366.12,362.58,375.11,377.15,380.45,394.40,401.63,404.30,410.64,393.43,384.78,373.00,361.39,355.46,350.77,343.32,335.00,324.35,325.44,322.68,314.14,313.35,318.81,311.61,318.93,322.71,322.65,332.66,330.01,329.24,331.24,334.84,340.44,345.71,349.06,344.64,352.67,354.32,367.72,371.40,381.60,382.17,374.36,366.95,358.37,352.15,342.55,342.75,340.72,332.51,328.60,328.43,324.23,324.12,324.34,310.92,312.78,318.65,316.33,309.82,311.93,313.84,316.20,316.69,318.96,319.14,321.11,326.67,332.52,336.67,343.15,344.28,349.85,356.15,354.50,353.18,355.03,360.13,365.87
2017-01-10 21:56:15+00:00,L7,401.41,395.73,395.83,408.83,416.19,416.06,414.52,433.78,446.49,446.85,447.10,436.40,425.56,408.50,394.42,396.07,391.81,385.06,381.96,370.28,363.46,364.51,363.40,354.28,351.48,354.60,356.15,359.67,368.58,374.65,377.96,380.95,369.73,361.14,372.42,383.31,392.35,389.89,386.57,400.61,406.95,414.15,423.62,427.63,424.15,406.59,392.96,388.94,383.26,381.94,382.83,380.23,371.28,359.15,358.11,357.55,362.43,361.94,350.26,354.08,358.14,358.29,350.44,354.32,356.51,353.25,356.85,366.70,361.06,362.76,371.58,378.98,379.73,384.04,387.29,398.10,408.80,405.97,391.02,416.51,436.73
2017-01-26 21:56:05+00:00,L7,390.27,383.63,382.41,392.13,401.75,399.03,405.83,408.53,417.21,429.43,426.41,417.34,407.61,397.74,382.33,376.44,371.29,365.89,358.36,351.64,343.73,342.26,341.21,337.30,334.31,331.67,334.36,342.84,345.28,354.95,354.73,355.41,354.92,353.74,356.94,361.58,372.17,374.72,373.70,381.49,390.16,397.07,406.36,401.58,395.82,386.24,380.83,371.71,375.69,366.87,359.90,357.93,353.81,345.11,344.23,343.07,342.22,339.96,339.90,339.11,337.42,334.07,335.97,335.28,332.30,332.08,336.51,339.64,342.71,345.93,351.22,356.74,359.06,362.19,371.16,377.90,380.45,385.63,381.02,388.76,397.39
2017-03-31 21:56:19+00:00,L7,366.85,361.93,360.31,360.21,368.44,383.19,385.40,396.35,402.67,409.85,411.31,392.38,387.34,376.55,368.54,358.12,350.27,340.19,338.30,329.70,325.40,320.06,318.64,320.92,315.94,316.57,323.33,322.83,325.20,330.76,327.50,337.88,333.22,335.99,340.46,345.02,351.32,353.95,360.25,358.27,369.54,373.80,379.76,379.77,374.33,371.16,363.48,360.42,354.80,348.62,348.29,336.83,333.05,330.56,326.20,321.92,318.82,313.17,321.86,320.16,320.31,320.36,318.58,315.12,317.30,317.47,318.79,315.26,321.60,324.90,329.81,,342.63,351.77,355.55,362.56,365.28,362.58,355.16,359.62,356.15
2017-04-24 21:53:25+00:00,L8,396.05,392.62,389.75,389.42,392.22,394.82,409.15,414.77,420.68,424.37,423.81,414.17,408.32,406.39,410.03,390.02,379.10,373.51,362.91,349.71,339.35,340.72,340.01,337.55,338.88,341.90,,,,,,,,,,,,,,,,,,,,,,,,375.98,367.30,355.87,353.07,342.68,347.51,351.38,347.16,345.03,345.71,347.77,338.57,332.74,335.76,339.34,339.00,336.90,339.29,343.85,349.79,355.34,351.75,361.07,368.61,370.85,377.32,378.59,379.51,379.84,381.78,379.35,380.43
2017-05-02 21:56:31+00:00,L7,372.45,365.03,360.36,371.10,369.93,377.48,378.75,393.22,404.66,413.95,416.51,403.08,387.21,377.41,366.93,360.23,353.81,344.14,335.91,326.74,326.57,322.04,321.92,321.98,321.73,326.57,330.62,325.44,325.30,331.82,327.44,332.95,334.81,346.76,345.94,353.36,353.00,361.92,364.34,371.78,372.43,371.89,385.60,386.12,377.51,370.81,363.96,367.02,360.37,346.98,349.83,340.72,339.81,339.54,324.62,324.63,324.58,323.88,317.17,318.26,321.14,322.04,317.98,319.38,319.40,324.60,325.94,328.30,326.17,331.36,333.78,339.66,344.28,350.89,353.75,366.71,367.89,361.00,360.00,363.29,357.84
2017-06-11 21:53:45+00:00,L8,387.79,373.86,380.13,383.43,386.02,392.00,395.88,404.62,411.42,417.66,423.31,410.83,396.49,388.24,382.23,371.82,366.71,356.74,343.73,346.90,334.79,323.69,324.07,326.80,326.39,333.88,331.51,327.71,335.31,334.46,340.81,343.81,339.26,349.06,345.15,357.04,355.66,363.82,365.95,374.40,376.44,388.34,387.34,394.92,379.49,377.78,373.34,365.42,360.65,356.56,353.41,350.22,342.07,341.68,333.71,329.65,330.57,335.52,333.92,327.42,328.04,329.58,322.14,319.99,324.57,328.46,336.28,341.71,341.64,343.43,349.25,351.92,356.10,363.29,368.83,373.87,372.60,369.22,368.78,364.14,364.68
2017-08-14 21:54:07+00:00,L8,378.02,373.21,372.58,374.30,384.03,389.36,392.90,393.20,402.35,409.63,414.72,403.56,387.66,373.71,364.12,365.23,357.65,350.19,337.88,336.28,333.22,322.08,318.57,323.38,321.03,323.17,325.75,322.79,324.05,326.16,325.28,335.55,334.25,338.41,339.10,338.67,350.59,348.20,361.64,363.66,368.82,369.92,381.20,373.21,376.20,368.74,359.94,360.31,345.55,346.27,344.89,332.74,329.71,322.98,321.92,325.17,324.50,318.08,313.68,317.94,312.95,309.04,309.34,312.72,317.30,324.12,328.52,318.75,323.73,327.38,333.03,340.05,344.87,353.13,,,,,,,
2017-08-30 21:54:10+00:00,L8,362.10,375.72,380.90,383.87,388.32,393.49,400.03,406.81,414.67,418.73,421.48,409.07,394.69,382.10,371.34,373.60,369.95,360.71,346.55,347.36,335.17,328.20,335.75,330.29,326.38,326.13,329.02,329.28,335.01,334.11,332.23,336.69,333.87,310.55,321.76,335.19,350.36,360.26,,,,,,,,,,,,,337.75,328.40,333.08,325.55,328.14,325.14,328.65,331.15,320.22,319.11,322.69,312.40,317.34,321.49,322.75,325.59,328.96,333.85,336.46,328.31,334.53,343.82,351.51,360.09,363.14,372.83,367.51,362.47,357.19,353.34,349.39
2017-09-07 21:56:40+00:00,L7,387.14,381.18,378.23,380.88,385.15,386.42,390.26,395.06,408.02,417.35,419.95,408.11,390.43,381.56,376.12,374.58,369.03,349.96,336.94,327.95,331.35,326.99,329.17,329.48,324.97,329.69,328.51,324.32,327.82,328.96,325.43,330.30,330.33,334.53,339.76,348.67,348.31,351.96,362.02,368.19,371.58,370.71,377.60,379.31,371.20,365.11,358.62,354.20,355.53,350.47,349.43,343.68,330.37,331.74,326.31,321.16,323.00,323.66,316.42,319.30,308.72,300.56,309.57,316.22,324.27,329.93,330.06,332.64,337.93,325.62,326.63,335.02,342.90,350.72,,,,,,,
2017-09-23 21:56:39+00:00,L7,361.23,361.68,361.25,362.98,362.80,367.10,375.44,380.21,387.70,395.51,404.04,388.15,377.22,365.67,361.72,355.57,350.81,341.00,330.94,319.08,313.25,313.33,309.14,311.24,315.11,311.86,311.22,317.08,313.95,316.62,321.12,319.38,324.59,322.65,328.05,330.18,332.65,338.36,340.02,349.51,348.83,360.85,365.74,365.75,359.34,350.53,349.12,342.96,337.31,333.34,325.97,326.38,321.76,312.41,315.44,314.76,311.13,308.62,309.07,307.26,296.72,299.58,301.96,302.76,306.92,306.36,310.03,315.47,319.48,323.46,324.60,328.92,337.25,346.84,353.06,353.09,348.06,342.30,339.41,340.63,342.48
2017-10-01 21:54:18+00:00,L8,389.83,380.05,382.35,384.94,389.57,394.05,401.14,411.31,417.70,423.46,430.45,413.71,402.11,394.65,388.44,381.27,372.95,369.05,358.10,343.97,335.43,337.00,340.51,335.26,338.80,332.87,331.47,335.60,340.81,339.71,347.00,341.35,341.71,347.08,347.50,358.54,364.56,370.06,371.04,378.98,382.83,386.51,387.08,392.28,386.66,380.28,375.05,365.89,361.65,354.14,352.42,354.24,345.34,342.26,337.47,334.60,329.56,331.06,334.71,322.43,321.35,315.44,317.11,320.35,323.48,328.42,331.40,340.67,339.81,339.38,346.19,347.00,351.42,359.71,370.45,380.69,372.16,366.98,362.94,368.25,372.85
2017-10-09 21:56:41+00:00,L7,360.42,360.41,357.11,358.55,366.20,366.24,373.83,382.50,386.48,395.78,395.56,387.74,379.79,369.29,362.22,350.07,345.53,341.33,331.58,316.06,306.33,305.32,306.42,303.84,309.00,304.96,304.62,307.27,308.82,313.42,314.18,315.55,315.41,318.12,324.45,329.23,332.30,336.31,338.38,345.33,352.05,360.54,,,,,,,,,,,,,,,,306.92,302.10,302.63,294.52,296.53,296.20,299.11,301.32,303.76,306.27,311.00,311.30,307.92,310.76,322.82,332.88,340.62,351.50,352.91,347.24,340.83,334.24,343.47,343.95
