dates,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0037,nzd0279-0038,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0061,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0080,satname
2015-12-15 21:54:12+00:00,381.18,377.07,377.04,374.97,377.65,381.69,388.93,395.56,401.31,409.93,416.43,407.33,395.77,385.62,376.16,369.17,361.52,352.14,344.86,339.55,333.48,330.18,330.34,330.95,331.03,332.86,334.03,333.03,336.62,336.51,336.01,340.73,345.00,348.94,351.19,358.27,361.86,365.43,370.33,372.83,378.50,384.50,391.86,393.36,382.38,377.46,370.37,366.32,359.38,356.78,351.90,343.99,339.76,336.87,335.71,333.89,334.42,331.47,329.55,325.71,323.16,321.27,321.37,321.81,323.74,325.78,331.41,335.40,340.56,342.94,345.86,347.57,353.17,358.35,366.62,373.79,374.44,371.93,372.97,373.30,368.72,L8
2016-01-08 21:55:36+00:00,382.15,378.68,379.04,377.37,378.67,383.10,390.37,397.34,403.18,410.23,417.61,407.89,397.09,385.82,376.25,368.77,362.13,352.02,344.98,339.59,333.18,330.01,330.21,330.54,330.80,332.58,333.89,333.22,335.92,335.31,335.58,340.84,345.49,350.06,351.88,357.62,361.06,365.52,370.39,372.45,377.95,384.65,391.94,392.96,382.42,377.42,370.65,365.93,359.09,356.84,352.39,345.09,341.21,337.17,335.50,333.29,332.77,329.70,328.83,325.71,324.07,321.65,321.67,321.24,323.26,325.69,330.71,334.50,339.41,342.42,345.46,347.57,353.35,358.15,366.32,373.60,374.54,373.06,373.83,374.14,369.59,L7
2016-01-16 21:54:09+00:00,384.07,382.36,381.26,379.85,380.70,385.44,392.31,399.33,405.35,412.02,418.75,409.00,398.18,385.50,376.61,369.24,362.83,353.49,346.10,339.81,333.92,329.52,330.33,331.08,330.25,333.69,334.46,332.92,335.43,335.49,335.65,342.05,347.03,351.00,352.04,358.74,361.35,366.05,369.40,373.16,378.39,385.29,392.09,393.69,382.81,378.69,370.99,365.51,358.81,355.56,353.48,346.63,341.91,337.42,335.43,333.60,332.74,329.79,328.25,325.88,325.28,322.07,321.89,321.87,324.56,326.77,331.47,334.32,338.95,342.31,345.84,348.04,353.47,359.15,366.94,373.32,375.01,374.42,375.75,375.71,372.32,L8
2016-02-01 21:54:07+00:00,384.07,382.36,381.26,379.85,380.70,385.44,392.31,399.33,405.35,412.02,418.75,409.00,398.18,385.63,377.02,369.93,363.35,353.68,345.93,340.77,334.37,329.28,330.70,331.03,330.01,334.20,334.74,334.33,336.47,335.76,336.36,342.19,346.59,351.27,351.90,358.53,360.91,365.15,369.11,373.43,378.11,385.72,391.90,394.15,382.95,379.03,371.70,365.72,359.55,355.77,353.60,346.52,342.30,338.02,335.79,332.91,332.41,329.49,328.82,326.34,325.79,322.88,322.42,322.00,324.53,327.13,331.78,334.59,338.88,342.38,346.73,348.70,354.23,359.76,367.73,374.96,376.62,376.28,377.73,377.04,372.68,L8
2016-02-25 21:55:58+00:00,387.21,383.55,383.50,382.92,383.58,388.13,394.89,402.45,408.83,415.25,421.63,410.96,398.84,386.31,377.78,371.35,363.98,354.49,347.06,342.20,335.52,330.35,332.38,331.86,331.03,334.96,334.93,334.32,337.35,336.69,337.96,343.12,347.94,352.02,352.54,359.42,361.66,366.18,370.29,375.77,379.04,386.82,392.82,396.12,385.24,381.11,373.83,367.79,362.34,357.14,355.96,349.82,344.83,340.18,338.37,334.07,333.58,331.14,329.99,326.80,326.93,324.67,324.49,323.84,326.11,329.75,333.60,336.14,340.09,344.17,349.08,350.75,356.36,361.71,370.59,378.53,380.04,379.73,380.89,379.86,375.59,L7
2016-03-04 21:53:57+00:00,387.56,384.18,383.71,382.58,384.10,388.48,395.45,403.37,410.39,417.48,423.57,412.31,399.52,387.29,378.42,371.75,364.54,355.66,348.12,343.56,336.89,331.85,333.57,333.81,332.44,335.59,335.97,334.89,337.59,338.00,338.97,344.54,349.20,352.51,353.19,359.88,362.43,367.05,371.35,376.35,379.97,386.97,393.13,396.15,386.37,382.26,374.27,369.29,364.08,358.32,356.71,351.46,346.12,341.87,339.72,334.85,334.49,331.49,330.73,327.98,327.95,325.43,325.37,325.12,326.97,330.96,334.15,336.60,340.20,344.59,350.09,352.36,357.88,363.05,372.27,380.36,381.93,381.58,382.20,380.68,376.06,L8
2016-03-12 21:56:09+00:00,387.28,384.06,383.40,381.94,383.70,388.15,395.22,402.81,410.96,417.90,424.05,412.75,399.86,387.51,378.71,371.58,364.54,355.58,348.39,343.09,336.94,331.87,333.42,333.76,332.14,335.07,335.81,335.05,337.86,338.39,339.43,343.99,349.05,352.37,353.35,360.29,362.84,366.93,371.30,376.52,380.54,386.83,393.31,395.41,386.17,381.84,373.95,369.18,364.42,358.39,356.76,351.87,346.19,342.26,339.60,335.03,334.64,331.87,330.67,328.49,327.95,325.48,325.85,325.74,327.64,331.44,334.40,336.88,340.22,344.88,350.33,352.94,358.15,363.15,372.63,380.90,382.69,382.45,382.88,380.92,376.51,L7
2016-03-20 21:53:51+00:00,387.60,384.17,383.25,381.64,383.69,388.20,395.06,402.97,411.38,418.55,424.75,413.41,400.22,387.78,378.89,371.75,364.88,356.45,348.78,343.82,337.86,332.27,333.46,334.28,333.06,335.08,336.63,335.52,337.85,338.98,340.03,344.79,349.36,352.26,353.45,360.23,363.26,367.06,371.47,376.62,381.15,387.25,393.71,395.10,386.54,382.13,374.22,369.81,365.27,358.55,356.56,352.20,346.61,342.52,339.92,335.75,334.89,332.05,330.91,329.10,328.39,325.93,326.20,326.29,328.07,331.39,334.10,337.19,340.35,344.82,350.59,353.69,358.71,363.53,373.32,381.61,383.54,383.28,383.50,381.99,379.77,L8
2016-04-13 21:56:19+00:00,388.39,384.31,382.44,382.39,384.08,388.92,395.47,404.71,414.01,419.76,425.95,414.56,400.86,388.63,380.15,372.40,365.38,357.58,349.98,344.78,338.82,333.14,334.56,335.80,333.65,336.03,337.90,337.44,339.15,340.34,341.65,346.29,350.07,353.74,354.56,361.26,363.80,368.22,372.39,377.99,381.98,387.47,393.99,395.36,387.70,382.63,374.61,370.72,367.48,360.17,358.47,354.32,347.88,344.09,340.45,336.58,335.65,332.61,330.73,329.79,329.25,326.91,328.25,328.14,330.16,332.72,334.94,337.81,340.18,345.43,350.79,354.67,360.02,364.63,373.96,383.61,386.51,387.08,387.19,384.97,383.17,L7
2016-05-07 21:53:39+00:00,388.96,384.44,382.81,382.54,384.52,389.34,395.80,405.55,415.19,420.20,426.52,414.89,401.35,389.29,381.10,373.04,365.84,358.24,350.97,345.75,339.48,334.16,335.32,336.31,334.55,336.58,338.58,339.07,339.83,341.93,343.34,347.15,350.78,354.32,355.97,361.42,364.93,369.32,373.51,378.67,383.27,387.75,394.83,395.72,388.90,382.86,375.39,372.26,368.58,362.44,360.06,355.27,348.78,344.67,340.62,337.01,336.10,332.45,331.41,330.48,329.83,327.33,329.10,328.91,330.71,333.16,335.04,337.69,339.93,345.20,351.28,355.32,361.49,364.86,374.47,384.52,387.02,387.68,387.26,385.57,385.51,L8
2016-05-15 21:56:28+00:00,388.28,383.45,382.63,381.90,383.35,388.71,395.73,405.83,415.53,420.95,426.94,414.82,401.61,389.12,380.69,373.21,365.80,359.07,351.40,346.54,340.21,334.82,336.30,336.61,335.41,337.10,339.53,339.93,340.97,343.54,344.89,348.66,351.56,354.81,357.54,361.09,365.23,368.90,373.88,378.54,383.97,387.60,395.84,396.18,389.28,382.82,375.97,372.79,368.44,362.66,360.04,355.13,349.02,345.38,341.07,338.47,336.84,332.84,332.31,331.42,330.78,328.86,329.98,329.94,331.46,334.03,334.50,337.86,340.60,345.37,352.36,356.95,363.71,367.54,376.75,386.56,388.51,389.84,388.01,386.13,386.30,L7
2016-05-23 21:53:41+00:00,386.99,382.38,380.79,380.12,381.70,387.31,394.32,404.34,414.76,420.68,425.73,414.06,401.09,388.57,379.90,372.28,364.89,358.55,350.68,346.20,339.91,334.13,335.28,336.09,334.62,336.92,339.13,339.24,340.63,342.93,343.92,348.26,350.78,354.03,356.76,360.15,364.55,368.15,373.15,377.62,383.31,386.69,395.19,395.45,388.65,382.04,375.06,372.27,367.72,361.89,359.40,353.99,348.31,345.25,340.27,337.72,336.53,332.57,332.06,330.77,330.51,328.75,329.81,329.62,331.09,333.74,334.75,337.72,340.49,344.88,351.65,356.67,363.46,367.88,376.94,386.41,388.18,389.82,387.61,385.81,385.90,L8
2016-05-31 21:56:34+00:00,386.32,382.82,380.53,380.26,382.26,387.22,394.69,404.00,414.23,419.65,424.92,414.37,400.96,388.25,379.33,371.50,364.21,357.50,350.00,345.91,339.47,333.63,334.61,335.06,334.31,336.22,338.41,338.57,339.90,342.00,342.84,347.30,349.84,353.33,355.78,359.52,363.69,367.37,372.09,376.78,382.50,386.11,394.53,394.88,388.12,381.37,374.59,371.19,366.58,360.97,358.72,353.48,348.08,344.83,339.74,336.74,335.55,331.95,331.84,330.19,328.96,327.40,328.87,328.99,330.50,333.17,333.98,336.88,340.31,344.62,351.51,356.46,363.46,367.88,376.94,386.41,388.18,389.82,387.61,385.81,385.90,L7
2016-06-16 21:56:37+00:00,387.78,384.48,380.79,380.49,382.86,387.16,395.55,405.98,416.76,423.23,426.89,416.16,402.44,389.73,380.20,373.01,365.51,358.67,351.24,347.14,341.27,334.88,335.60,336.38,335.61,336.81,339.44,339.18,341.05,343.71,344.13,348.39,350.43,353.99,356.97,360.50,364.26,368.16,372.55,377.73,383.36,387.20,394.92,395.38,388.87,382.36,375.58,371.99,367.49,361.58,358.93,353.92,349.23,346.41,341.13,337.59,335.68,332.83,332.86,331.56,330.72,328.90,329.80,330.21,331.17,334.63,335.32,338.53,341.32,346.12,352.93,358.38,365.50,369.79,379.55,389.22,390.34,391.19,387.92,385.98,386.48,L7
2016-07-02 21:56:38+00:00,388.77,384.86,381.59,381.36,383.70,387.70,396.00,407.04,417.34,424.04,427.19,416.41,402.76,389.66,379.93,373.05,365.77,359.37,351.95,347.89,341.81,335.53,335.72,336.99,336.04,336.98,339.93,339.51,341.30,344.02,344.30,349.11,350.63,354.24,357.62,360.71,364.27,368.14,372.97,377.99,383.46,387.39,395.29,395.93,389.15,382.49,375.80,373.04,368.14,361.54,359.00,353.93,349.81,347.11,341.29,338.10,336.40,333.89,333.59,332.23,331.31,329.30,329.99,330.34,330.90,334.66,335.69,339.68,342.96,347.39,354.27,359.78,366.95,369.79,379.55,389.22,390.34,391.19,387.92,385.98,386.48,L7
2016-07-26 21:54:04+00:00,387.27,382.68,379.50,379.67,382.87,386.77,395.00,405.92,416.19,424.33,426.95,416.20,402.35,389.16,378.71,372.18,364.74,358.23,350.98,347.75,342.45,335.48,335.69,337.40,335.76,336.64,339.82,339.03,341.38,344.29,344.55,349.26,350.24,353.71,356.66,359.99,364.23,367.56,372.53,377.49,383.40,387.21,395.37,396.10,389.59,382.26,375.50,373.51,368.42,361.51,358.80,353.25,349.86,348.02,341.30,338.03,337.09,334.79,334.05,332.56,331.20,329.86,330.24,331.22,331.42,335.13,336.41,340.62,344.13,349.01,355.57,361.00,368.06,371.28,381.60,391.18,391.91,392.01,388.28,386.29,386.49,L8
2016-08-11 21:54:06+00:00,387.25,382.78,379.60,379.82,383.12,387.04,395.38,406.00,415.96,423.94,426.67,415.63,401.79,388.83,377.90,371.80,364.29,357.67,350.66,347.00,342.03,335.33,335.58,337.43,335.70,335.54,339.37,337.84,340.77,344.07,344.42,349.21,350.80,353.50,356.38,360.17,364.35,368.35,372.56,377.67,383.42,386.94,395.21,396.12,389.56,382.16,375.37,373.29,368.25,361.16,358.54,353.81,349.36,347.87,340.95,338.18,337.11,335.25,333.32,331.93,330.75,329.90,330.34,331.34,331.67,335.19,336.56,340.60,344.46,349.45,355.47,360.75,367.48,370.29,380.67,389.22,390.05,389.88,385.93,384.19,385.66,L8
2016-08-27 21:54:14+00:00,386.12,382.02,379.42,378.94,382.73,387.05,395.39,405.77,415.07,423.02,425.81,414.75,401.28,388.37,377.68,371.06,363.68,357.03,349.72,345.79,341.22,334.29,334.29,336.75,334.84,334.70,339.09,338.09,340.13,343.64,343.44,348.52,350.20,352.98,356.34,359.32,364.13,367.70,372.68,377.00,383.28,386.13,395.08,395.02,388.29,381.26,374.67,372.84,367.13,360.67,357.71,352.56,348.50,347.37,340.34,338.33,337.23,334.89,332.88,332.46,330.59,329.44,329.96,331.29,331.86,335.50,336.12,340.67,344.74,349.14,355.05,360.73,367.38,369.46,378.94,387.13,388.43,388.21,383.63,381.39,385.39,L8
2016-09-04 21:56:46+00:00,384.74,380.54,377.30,378.45,381.71,386.10,394.46,404.34,412.80,420.72,423.88,412.89,400.14,386.60,376.39,369.18,362.43,355.14,347.80,343.56,340.44,333.24,332.02,334.82,332.70,333.91,336.98,337.12,340.15,341.81,341.86,345.90,348.11,351.64,355.21,358.62,362.88,365.98,370.92,375.80,381.98,385.52,394.81,393.81,387.25,379.38,374.22,371.29,365.24,358.99,356.17,350.61,347.06,345.30,339.01,336.62,336.18,334.51,331.93,331.52,330.16,329.85,330.12,331.20,331.82,335.18,336.52,341.05,345.68,349.65,354.20,360.14,365.74,367.86,376.58,384.48,385.81,385.90,381.91,379.89,385.01,L7
2016-09-12 21:54:18+00:00,384.94,380.86,377.66,379.60,383.17,387.48,395.41,405.31,412.11,420.33,423.52,412.22,399.34,386.24,376.13,369.37,362.28,355.07,347.56,343.91,340.20,332.98,331.94,334.48,333.22,334.37,337.23,337.32,339.83,341.24,341.58,346.24,348.31,352.00,355.63,358.03,362.07,365.59,370.35,375.41,381.50,385.54,394.43,393.94,387.75,379.82,374.96,371.05,364.81,358.96,355.52,349.79,347.01,344.99,339.10,336.49,335.82,334.32,332.31,331.13,329.93,329.65,329.59,330.82,331.70,335.15,336.50,341.06,345.87,349.58,354.08,359.67,365.25,367.85,376.63,384.42,385.06,383.49,379.15,377.92,383.45,L8
2016-10-14 21:54:24+00:00,383.82,379.73,377.63,379.28,383.52,387.67,395.62,404.79,410.64,418.90,421.88,411.19,399.52,386.06,375.96,369.29,361.49,354.01,347.74,343.22,338.60,331.53,331.61,333.64,332.12,334.26,336.64,336.70,339.40,340.42,341.27,345.26,348.03,351.79,355.37,357.22,361.13,364.49,369.01,374.25,380.70,385.06,394.20,395.38,387.69,379.04,375.19,369.76,362.82,358.37,354.21,349.07,346.33,343.91,339.31,336.05,335.23,334.19,332.67,330.31,329.57,329.29,328.57,330.03,331.64,335.35,336.94,340.79,346.18,350.11,353.87,359.18,364.05,367.33,375.55,380.98,380.43,379.07,373.96,372.49,377.23,L8
2016-11-15 21:54:24+00:00,381.65,378.98,375.99,378.51,383.54,387.37,395.27,403.33,409.08,417.79,420.43,410.53,398.08,384.74,374.22,367.86,360.62,352.32,345.54,339.91,336.81,329.24,329.31,332.33,330.14,332.22,334.90,334.06,337.70,337.52,338.28,342.53,346.01,350.24,352.77,356.81,359.02,362.66,366.79,372.23,378.42,384.59,392.27,394.30,385.81,378.49,372.80,366.53,360.74,355.25,351.59,347.88,344.82,342.57,338.51,334.89,333.93,332.78,330.58,328.73,328.12,327.33,327.04,328.64,331.22,334.90,337.35,340.64,346.04,350.16,353.00,357.85,360.46,364.23,372.80,378.20,377.99,375.84,372.48,369.59,373.03,L8
2016-11-23 21:56:35+00:00,382.11,379.14,377.30,379.98,385.53,389.01,397.08,405.21,409.34,418.02,421.85,410.91,397.43,384.58,374.82,369.02,361.17,352.09,345.82,339.52,336.97,330.48,330.47,331.98,330.58,331.46,334.78,334.72,338.07,338.99,339.53,342.22,346.01,351.61,354.58,357.56,358.85,362.94,366.50,372.68,378.35,385.82,393.42,395.65,386.76,380.17,373.39,366.17,361.26,356.16,351.95,348.88,344.91,342.49,340.18,337.01,333.69,331.70,330.81,329.99,328.90,327.42,327.29,329.60,331.37,334.50,336.91,341.15,346.69,350.68,353.78,358.06,360.66,362.56,370.56,375.88,375.67,372.97,371.82,369.76,374.73,L7
2016-12-17 21:54:19+00:00,381.71,378.37,378.04,380.28,386.74,390.91,397.75,406.16,410.22,418.33,422.48,409.45,397.20,383.87,374.78,369.64,361.60,352.88,346.38,338.66,337.07,331.21,330.09,331.46,329.32,330.67,333.71,334.59,338.09,339.81,340.84,342.08,346.36,351.27,355.23,357.70,359.07,362.25,366.18,372.55,378.67,385.91,394.47,396.23,387.24,380.72,373.72,366.81,362.18,356.25,351.82,348.42,343.92,342.06,340.28,337.85,334.99,330.98,330.33,330.32,330.23,328.80,328.13,329.60,332.07,334.55,337.36,341.60,346.49,350.59,353.26,358.02,360.41,362.03,369.72,375.32,375.12,372.40,372.06,371.18,376.62,L8
2017-01-10 21:56:15+00:00,380.20,377.41,376.91,380.42,387.39,391.52,397.48,406.15,410.86,418.22,422.69,409.72,397.68,384.56,375.16,370.48,362.68,353.44,347.04,338.84,337.38,332.05,331.28,331.10,329.29,330.79,333.59,334.88,339.20,341.29,342.57,343.33,346.72,350.45,354.57,358.27,360.44,363.02,365.81,372.89,379.47,386.92,395.41,397.40,388.97,381.67,373.73,365.85,361.42,356.93,352.69,349.62,343.96,341.14,340.35,337.90,335.43,331.12,329.75,330.41,331.03,329.93,328.65,330.43,333.53,335.01,337.64,341.50,344.75,348.85,351.67,356.70,358.61,363.16,370.36,376.42,377.29,374.70,372.41,374.25,381.04,L7
2017-01-26 21:56:05+00:00,380.03,376.75,376.91,381.22,388.86,392.35,397.63,406.00,410.79,418.25,422.19,409.31,397.62,385.04,375.05,370.54,363.17,354.20,347.53,339.52,337.11,332.52,331.24,330.40,329.27,329.86,332.86,335.39,339.18,342.15,343.14,343.63,346.87,349.95,354.30,358.04,360.62,363.05,365.65,372.74,379.67,387.34,395.90,397.57,389.10,381.12,373.84,365.31,361.72,356.93,352.03,349.98,344.03,340.27,340.20,337.99,335.16,330.68,329.75,330.84,331.01,329.65,328.89,330.29,332.62,333.67,336.36,340.31,343.52,347.13,351.00,356.18,358.03,362.14,369.44,375.27,375.85,374.24,371.15,373.77,382.20,L7
2017-03-31 21:56:19+00:00,379.36,376.05,377.45,380.75,389.47,393.52,397.57,407.39,414.22,420.86,423.46,410.81,400.60,388.07,377.42,373.55,364.95,356.53,351.60,341.11,338.49,335.09,333.75,331.44,329.82,329.77,334.75,336.48,339.99,346.81,346.36,347.54,346.90,349.99,355.24,358.91,362.47,364.34,365.96,371.82,381.37,389.45,397.94,401.24,391.09,383.80,373.39,366.18,363.37,359.34,355.07,351.54,345.10,341.10,341.67,341.01,335.98,328.67,330.56,332.17,332.66,329.83,328.80,329.92,332.67,331.08,334.20,337.80,340.06,343.80,348.55,354.99,357.79,362.34,367.84,372.85,374.43,374.08,370.67,379.00,387.95,L7
2017-04-24 21:53:25+00:00,379.48,376.62,376.81,380.35,388.76,392.37,398.01,407.60,414.33,420.88,422.90,409.42,398.79,388.39,380.02,373.77,365.99,357.79,350.86,341.39,337.98,335.80,333.07,330.25,330.35,328.40,334.06,336.70,340.87,348.45,346.78,348.29,346.85,350.40,356.20,359.79,363.51,365.52,367.51,372.88,381.93,390.30,398.40,399.46,391.52,385.27,372.92,366.75,364.34,360.33,356.71,350.41,344.65,340.47,340.47,340.64,335.97,328.60,330.85,333.85,332.58,328.48,328.73,330.40,330.97,329.88,333.33,337.04,339.74,342.73,347.37,354.02,358.66,361.67,366.92,373.08,375.50,375.57,373.04,380.50,387.40,L8
2017-05-02 21:56:31+00:00,379.85,376.42,376.01,380.44,387.66,391.76,396.85,406.93,414.37,421.14,423.23,409.75,398.47,388.04,379.51,373.20,365.41,356.95,350.12,340.43,337.49,335.10,332.80,330.24,330.08,329.30,334.55,336.26,339.81,347.15,345.30,347.01,346.30,350.95,355.90,360.16,363.30,366.29,368.12,374.15,381.86,388.96,397.86,398.72,390.81,384.37,372.92,367.86,365.06,359.79,356.97,350.32,345.17,341.38,339.61,339.66,335.57,329.03,330.16,332.92,332.09,328.70,328.41,330.15,330.74,330.41,333.56,337.08,339.09,342.54,346.71,353.12,357.78,361.20,366.11,373.34,375.69,374.66,372.60,379.65,385.01,L7
2017-06-11 21:53:45+00:00,384.02,378.25,378.00,382.69,388.68,392.98,397.30,407.95,416.55,422.34,424.16,411.09,401.04,390.99,382.27,374.02,367.44,359.51,352.31,343.86,338.15,335.01,333.34,331.61,330.67,332.40,335.54,337.14,340.66,346.52,347.04,349.54,347.47,350.23,353.83,361.64,366.23,368.79,370.55,377.89,384.51,390.07,398.01,398.97,391.58,383.53,376.12,370.92,366.85,361.39,358.90,352.04,347.38,342.32,338.37,337.34,337.03,334.21,332.95,333.50,332.61,330.85,328.84,329.61,330.91,331.35,334.66,337.80,339.15,343.07,347.13,353.34,357.52,362.23,367.44,374.71,377.00,375.21,371.99,377.76,381.91,L8
2017-08-14 21:54:07+00:00,385.57,378.66,377.96,381.03,385.46,392.70,397.75,405.23,413.69,419.89,422.73,409.60,398.20,388.82,383.17,373.88,365.51,356.65,348.55,341.56,335.87,330.08,329.44,330.49,328.22,333.22,335.07,333.28,336.06,338.68,339.71,344.30,343.98,350.43,351.25,357.97,362.09,366.42,370.92,377.53,381.26,385.44,392.93,392.09,386.33,380.71,374.63,371.17,364.79,359.68,357.54,348.08,344.34,339.85,335.59,334.91,333.49,331.50,330.83,330.67,328.20,327.11,325.12,326.11,328.85,331.11,334.56,334.37,337.39,341.82,344.32,350.43,355.66,361.99,366.94,373.80,375.02,371.52,370.54,371.23,370.06,L8
2017-08-30 21:54:10+00:00,381.51,378.03,378.30,381.35,385.79,392.69,397.98,405.36,413.70,419.56,422.39,409.38,397.48,387.58,381.07,373.70,366.14,357.22,348.08,342.42,335.64,329.64,330.36,330.33,327.82,331.90,333.74,332.34,335.70,337.63,338.05,342.66,341.81,342.32,345.21,353.26,359.59,365.03,370.92,377.53,381.26,385.44,392.93,392.09,386.33,380.71,374.63,371.17,364.79,359.68,354.11,344.66,342.33,337.35,334.22,333.16,332.56,331.32,328.94,328.62,327.17,324.54,323.70,325.21,327.68,330.06,333.50,334.15,337.10,339.42,342.56,348.94,354.85,361.56,366.05,373.46,373.36,369.57,367.69,367.45,365.70,L8
2017-09-07 21:56:40+00:00,382.31,378.48,378.29,381.28,385.70,391.79,396.88,403.89,412.89,419.25,422.04,409.20,396.48,386.72,380.36,373.83,366.55,356.18,346.49,340.35,335.03,329.27,330.19,330.21,327.41,331.59,332.87,331.00,334.39,336.18,335.95,340.60,339.89,341.02,344.30,352.49,357.71,362.85,369.14,375.66,379.32,382.49,389.86,389.54,383.31,377.59,371.43,367.77,362.94,358.15,353.44,344.52,340.62,336.54,333.09,331.45,331.19,330.22,327.15,327.29,324.54,321.11,321.68,323.92,327.20,330.04,333.01,333.94,337.22,337.45,340.28,346.62,353.14,360.01,366.05,373.46,373.36,369.57,367.69,367.45,365.70,L7
2017-09-23 21:56:39+00:00,381.12,377.82,377.61,380.44,384.28,390.15,395.64,402.23,411.19,417.58,421.09,407.87,395.37,385.27,379.33,372.85,365.67,355.29,345.84,338.69,333.39,328.45,328.86,329.02,326.80,330.42,330.92,330.36,332.82,334.63,335.32,338.63,339.06,339.64,343.33,350.79,355.61,360.84,365.73,373.23,375.97,380.62,387.57,387.15,381.05,374.66,369.44,365.08,360.40,356.09,351.31,343.56,339.56,334.71,332.18,330.54,329.87,328.71,326.07,325.97,322.14,319.60,320.40,322.58,326.11,328.38,331.43,332.93,336.30,337.14,339.62,345.58,352.33,359.45,365.33,371.64,370.88,366.60,364.91,365.14,364.31,L7
2017-10-01 21:54:18+00:00,380.88,376.98,377.25,380.42,383.81,388.40,394.50,401.30,409.96,416.48,420.68,407.74,394.42,384.99,379.02,372.94,366.17,356.74,345.52,338.33,332.31,328.03,328.79,328.27,327.66,329.66,329.62,329.28,332.14,333.24,334.90,336.84,337.36,338.55,341.42,349.52,354.30,359.94,364.42,372.53,374.45,379.00,385.06,385.84,379.37,372.78,367.64,362.88,357.81,353.68,349.02,342.93,338.30,333.62,330.79,329.58,328.66,328.40,325.13,323.71,319.94,316.44,317.67,320.43,323.77,326.95,330.21,333.31,335.78,335.84,338.87,344.83,350.89,358.11,364.70,371.26,368.29,363.94,362.06,361.92,361.76,L8
2017-10-09 21:56:41+00:00,380.44,376.96,376.84,379.82,383.68,387.76,394.03,400.86,409.17,415.83,419.54,407.16,394.44,384.74,378.79,372.04,365.24,356.29,345.62,337.12,330.79,327.00,327.95,327.05,326.76,328.56,327.92,328.21,330.90,332.30,334.16,335.50,336.30,337.54,340.98,348.83,353.40,358.84,362.46,370.99,373.37,378.48,385.06,385.84,379.37,372.78,367.64,362.88,357.81,353.68,349.02,342.93,338.30,333.62,330.79,329.58,328.66,327.50,324.07,322.86,318.48,315.72,316.78,319.71,323.10,326.02,329.19,332.47,334.70,334.57,337.39,344.03,350.38,357.53,364.58,370.56,367.40,362.56,360.43,361.92,362.23,L7
2017-12-04 21:54:13+00:00,381.01,377.40,378.25,380.56,385.26,389.32,395.49,401.09,408.91,415.84,420.51,407.69,395.46,384.38,377.58,372.81,365.87,356.89,346.47,338.58,331.48,326.81,328.16,327.73,326.32,327.29,327.32,327.90,331.04,331.79,334.75,335.69,336.27,336.84,340.09,347.75,352.69,358.40,361.51,369.57,372.48,379.05,383.90,385.39,378.18,372.97,366.79,360.82,355.77,351.52,347.01,342.48,336.90,333.01,330.06,328.11,327.47,326.36,323.65,321.05,316.82,314.71,315.38,318.02,322.23,325.78,329.37,332.72,335.94,334.85,337.51,343.26,349.01,356.85,366.16,372.05,367.47,362.46,360.27,361.53,362.47,L8
2018-01-13 21:56:03+00:00,380.65,377.94,377.03,380.57,385.31,388.39,394.61,400.18,407.68,414.11,418.99,407.33,395.50,384.75,377.80,372.98,366.07,356.91,347.32,337.30,330.66,327.01,327.84,327.23,325.98,325.82,325.87,327.77,330.62,330.64,333.54,334.51,336.71,335.50,339.33,346.41,351.85,357.62,360.82,368.49,371.52,377.24,382.65,383.33,375.88,371.51,366.09,360.56,354.78,350.04,345.06,339.55,335.23,331.79,329.64,327.94,325.86,324.28,322.17,320.25,315.36,312.76,313.99,316.79,320.94,324.23,327.27,330.58,335.15,334.70,337.13,343.25,348.43,356.01,367.53,374.77,367.68,363.17,362.36,364.46,363.20,L7
