dates,satname,nzd0059-0000,nzd0059-0001,nzd0059-0002,nzd0059-0003,nzd0059-0004,nzd0059-0005,nzd0059-0006,nzd0059-0007,nzd0059-0008,nzd0059-0009,nzd0059-0010,nzd0059-0011,nzd0059-0012,nzd0059-0013,nzd0059-0014,nzd0059-0015,nzd0059-0016,nzd0059-0017,nzd0059-0018,nzd0059-0019,nzd0059-0020,nzd0059-0021,nzd0059-0022,nzd0059-0023,nzd0059-0024,nzd0059-0025,nzd0059-0026,nzd0059-0027,nzd0059-0028,nzd0059-0029,nzd0059-0030,nzd0059-0031,nzd0059-0032,nzd0059-0033,nzd0059-0034,nzd0059-0035,nzd0059-0036,nzd0059-0037,nzd0059-0038,nzd0059-0039,nzd0059-0040,nzd0059-0041,nzd0059-0042,nzd0059-0043,nzd0059-0044,nzd0059-0045,nzd0059-0046,nzd0059-0047,nzd0059-0048,nzd0059-0049,nzd0059-0050,nzd0059-0051,nzd0059-0052,nzd0059-0053,nzd0059-0054,nzd0059-0055,nzd0059-0056,nzd0059-0057,nzd0059-0058,nzd0059-0059,nzd0059-0060,nzd0059-0061,nzd0059-0062,nzd0059-0063,nzd0059-0064,nzd0059-0065,nzd0059-0066,nzd0059-0067,nzd0059-0068,nzd0059-0069,nzd0059-0070,nzd0059-0071,nzd0059-0072,nzd0059-0073,nzd0059-0074,nzd0059-0075,nzd0059-0076,nzd0059-0077,nzd0059-0078,nzd0059-0079,nzd0059-0080,nzd0059-0081,nzd0059-0082,nzd0059-0083,nzd0059-0084,nzd0059-0085,nzd0059-0086,nzd0059-0087,nzd0059-0088,nzd0059-0089,nzd0059-0090,nzd0059-0091,nzd0059-0092,nzd0059-0093,nzd0059-0094
2006-03-13 22:07:41+00:00,L7,370.02,,,,366.96,365.89,367.44,368.18,367.50,365.41,361.77,354.30,342.37,341.26,342.52,,,,352.61,358.80,365.97,351.61,339.02,287.94,311.12,348.27,361.02,370.09,369.84,,,387.69,391.27,389.40,383.91,380.08,380.59,376.94,376.96,372.15,373.34,,,369.50,368.24,370.90,371.28,368.89,370.22,369.87,368.63,371.26,369.36,366.69,,,,,,,,,,364.47,370.01,375.57,,,362.60,363.31,361.14,361.11,360.50,363.89,363.10,358.15,357.65,359.27,,,354.16,357.64,356.20,361.89,365.58,375.95,379.59,380.80,372.80,372.33,,,362.04,358.56,359.11
2006-04-06 22:09:08+00:00,L5,406.88,397.01,398.75,402.04,403.60,402.73,403.61,400.70,398.60,398.74,407.14,409.37,413.66,399.77,400.63,403.46,404.41,408.20,424.51,432.14,434.89,430.67,417.84,438.74,448.06,439.41,408.71,406.56,409.72,413.87,418.01,421.21,422.09,414.94,412.55,411.79,411.22,405.27,402.97,405.89,401.28,400.02,403.14,403.75,405.84,404.65,403.10,404.53,406.68,406.40,404.78,406.35,409.73,412.33,415.67,413.36,410.74,401.15,394.79,397.02,397.05,394.54,390.00,395.66,401.69,394.34,392.55,392.63,394.45,395.04,393.66,397.88,400.56,394.56,389.64,388.23,395.63,390.45,387.34,393.93,393.49,395.50,392.43,393.40,402.89,406.24,407.27,412.05,411.41,404.88,401.86,399.98,395.74,393.31,394.02
2006-04-30 22:07:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,362.46,345.59,330.69,,,369.74,372.80,376.16,387.11,391.37,399.10,394.73,395.86,386.93,387.81,,,378.94,378.10,375.35,377.38,376.62,381.03,380.21,379.57,382.75,384.34,383.68,,,384.33,389.80,392.62,389.57,373.45,357.00,365.36,367.18,369.76,367.34,,,367.19,368.40,370.44,369.20,364.53,363.53,367.92,366.88,369.17,370.18,,,359.74,359.79,360.67,365.50,362.40,368.51,367.18,372.43,371.67,377.59,,,,379.28,372.33,367.74,370.34,379.66,373.15
2006-07-27 22:10:47+00:00,L5,373.96,374.99,376.75,380.84,374.74,377.83,368.40,368.45,368.48,365.17,361.85,357.93,352.83,357.27,355.37,348.45,353.43,356.33,363.05,372.58,371.15,359.72,348.68,340.30,331.39,318.33,361.10,371.94,371.12,375.98,387.68,395.08,397.78,388.03,384.13,379.80,375.07,378.84,380.54,377.72,377.28,377.52,381.84,374.02,376.05,372.59,372.51,373.02,368.45,373.04,376.05,387.44,390.65,391.50,395.45,387.39,373.80,351.44,358.70,363.88,360.33,360.43,362.70,372.91,373.45,368.68,373.47,371.17,366.47,357.65,360.08,355.94,356.80,358.76,356.78,363.01,364.47,365.78,368.35,365.83,355.71,350.92,357.07,364.31,364.83,363.92,370.22,377.97,370.43,365.99,366.97,363.66,363.89,356.36,358.77
2006-09-05 22:07:11+00:00,L7,,,399.97,,,,,,608.37,646.26,640.88,634.87,638.90,,639.93,654.61,618.60,659.86,500.84,459.48,,,,381.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.71,560.27,539.40,,406.05,,,,,,,568.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-08 22:07:27+00:00,L7,,,,,,,,,,,,,,,,,,,,653.41,630.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.60,,,,,,,548.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-10 22:07:44+00:00,L7,386.02,385.93,382.84,379.66,379.62,388.97,,,384.53,377.78,368.31,361.14,365.80,,363.65,351.43,363.24,370.29,370.01,377.74,,,375.95,383.36,380.23,370.74,375.59,374.93,374.25,384.81,389.03,396.13,,,,386.21,378.23,380.58,378.68,379.14,376.84,374.76,376.66,377.38,374.58,,,372.62,374.30,372.73,,,385.97,383.84,390.43,387.05,371.34,357.44,,,368.03,366.91,368.39,371.34,372.05,375.92,374.74,370.51,367.47,368.89,,,370.42,367.91,368.58,366.51,364.42,365.26,370.04,372.81,373.29,375.78,,,370.00,375.17,379.82,383.30,383.00,383.36,378.58,369.71,367.15,366.20,
2006-12-11 22:06:28+00:00,L5,,,,,,,,,,,,,,,,559.92,548.35,547.02,,,,,,,,,,,,,547.05,556.18,,,,,,,,,,,536.73,535.14,536.06,535.29,,,,,,,,,550.89,552.07,559.63,562.66,554.14,541.56,539.57,,,,,,536.39,525.71,526.21,531.81,531.88,531.68,535.92,543.73,543.67,,,,,,535.04,531.87,529.23,526.11,530.21,537.45,547.49,550.42,,,,,,,
2007-01-12 22:06:41+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-04 22:12:33+00:00,L5,379.94,367.20,360.36,365.64,366.01,370.90,370.89,369.79,374.60,366.91,362.30,352.99,335.36,319.56,310.53,326.10,331.24,337.54,345.02,352.63,354.72,351.34,353.70,352.50,346.27,352.61,366.67,370.81,359.85,368.38,369.24,381.39,383.57,379.51,385.58,382.47,379.72,380.24,376.68,375.94,370.27,364.16,364.80,365.44,365.04,366.38,370.38,380.52,380.69,381.85,379.14,384.26,388.15,374.91,374.66,371.96,365.56,345.85,354.33,366.78,367.37,367.06,369.80,371.72,375.95,366.58,363.03,362.85,363.92,359.75,356.87,365.74,365.15,367.14,364.50,365.28,365.43,354.84,352.68,357.93,357.05,359.12,356.34,371.65,371.74,375.91,371.10,377.57,376.39,368.52,358.99,353.61,353.53,355.08,354.68
2007-02-28 22:08:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,369.36,,,357.60,357.31,363.80,368.52,371.04,380.92,389.59,390.94,393.61,392.20,385.12,,,380.08,378.04,375.89,374.90,373.47,376.28,374.84,373.92,373.21,374.85,,,,,,,105.93,157.28,133.83,,,,371.00,,,367.17,370.02,371.70,373.84,371.43,370.23,368.08,371.11,364.32,360.02,,,363.40,362.77,364.36,,,,,,,,,,376.04,377.33,378.56,374.86,371.42,368.43,371.35,370.93,371.62
2007-05-03 22:08:02+00:00,L7,,,,,,,,,,,,,,,,,,,,368.17,369.82,363.76,363.84,363.72,357.64,362.59,369.83,369.60,,,376.24,384.05,388.51,387.92,384.77,391.07,388.16,385.95,381.59,383.21,382.36,,,371.35,371.01,370.09,366.84,377.43,378.40,382.44,379.74,385.83,387.30,,,378.44,367.17,343.38,357.98,361.17,371.09,372.48,370.91,372.07,373.29,,,362.40,358.95,359.75,361.28,360.34,370.50,369.85,369.65,367.52,372.12,,,357.62,357.72,358.03,357.57,374.75,375.22,384.35,380.72,385.22,378.46,,,356.58,359.49,355.45,360.97
2007-07-22 22:07:45+00:00,L7,396.55,399.08,399.47,399.37,391.67,393.94,,,394.70,391.31,392.06,396.91,385.60,,374.59,414.65,445.54,459.05,467.02,,,400.73,386.32,389.72,384.03,380.48,377.59,384.10,383.23,382.96,390.37,403.92,,,391.55,392.11,386.09,384.15,382.05,383.25,385.00,385.41,390.25,391.00,,,,387.35,387.53,391.91,387.91,387.69,390.38,398.30,404.13,395.36,383.76,,,379.85,377.13,386.75,378.82,375.32,377.84,384.65,382.93,377.53,376.74,,,378.92,380.24,372.37,367.08,368.75,367.90,368.24,371.30,381.55,377.14,,,379.11,385.19,385.09,394.71,395.27,395.04,391.13,387.39,380.88,,,370.16
2007-11-27 22:07:48+00:00,L7,,368.99,367.74,369.76,368.96,368.81,374.41,374.68,370.04,368.70,363.76,354.61,,,,344.32,337.93,329.54,308.36,283.51,322.65,354.05,356.00,355.73,353.77,,,368.99,366.44,365.19,376.27,386.38,390.08,385.85,379.61,375.40,370.81,371.67,,,366.48,360.91,370.15,369.24,371.00,369.07,370.24,374.02,378.06,378.06,,,379.77,382.02,383.57,381.34,360.25,337.56,351.80,359.47,360.46,359.80,,,362.51,362.41,357.00,351.83,354.42,359.90,359.43,358.95,359.05,355.01,,,357.20,356.10,351.33,348.28,348.11,352.77,353.11,360.57,359.38,364.74,,,369.40,369.34,361.58,360.37,355.37,358.63,358.30
2008-04-03 22:07:44+00:00,L7,418.39,415.28,414.65,410.13,406.75,406.93,409.61,409.31,404.58,398.29,397.45,398.64,,,393.73,389.38,376.04,371.93,369.79,355.43,323.11,382.93,398.08,400.97,397.72,,,403.95,407.08,406.06,413.01,420.40,410.87,409.50,406.85,399.79,395.76,,,393.78,397.56,395.81,398.73,397.64,395.34,388.87,392.99,391.80,395.30,395.69,,,403.71,404.87,406.32,406.28,395.61,384.45,387.63,385.83,385.22,383.25,,,392.05,392.26,387.69,390.66,387.95,385.27,381.20,386.22,383.65,,,,376.04,377.18,378.20,376.82,380.49,381.82,380.48,381.94,382.24,387.12,,,394.00,388.56,385.45,387.02,379.93,378.38,373.67
2008-08-09 22:06:47+00:00,L7,385.53,383.16,374.96,376.46,377.83,378.39,383.33,384.89,386.51,387.46,378.19,383.88,,,,383.21,321.62,341.39,327.39,335.12,355.11,280.86,322.64,335.76,347.25,,,355.50,356.42,357.09,368.39,377.74,377.76,376.04,380.06,367.54,363.43,359.16,,,362.40,365.96,374.36,370.37,370.94,372.27,373.85,373.03,371.06,371.95,,,377.25,384.25,389.21,379.69,369.01,333.46,364.11,355.42,357.87,363.56,,,364.47,361.91,355.78,353.96,356.13,354.57,350.47,351.32,353.88,351.30,,,346.57,350.42,348.99,352.34,358.14,360.73,362.81,360.10,365.76,367.14,,,363.08,363.78,359.33,359.27,358.81,358.10,361.41
2008-09-26 22:06:23+00:00,L7,367.63,362.61,361.51,,,360.17,358.48,359.65,356.12,351.97,343.33,334.89,308.46,287.24,313.04,314.84,316.17,,,333.59,334.07,329.77,325.97,332.50,329.51,336.28,347.66,349.83,349.84,357.53,,,366.14,368.10,363.75,359.88,356.48,355.53,355.00,359.94,364.08,368.91,,,358.70,360.13,364.60,370.20,367.38,365.30,363.57,368.10,376.05,379.86,158.28,,349.00,342.04,356.22,360.22,358.46,357.27,355.23,360.29,360.20,359.58,,,,347.67,347.67,348.15,355.62,357.39,357.38,351.03,347.78,348.52,,,349.07,347.12,347.36,351.27,363.08,370.55,374.54,370.18,364.06,362.00,,,349.18,348.01,349.63
2008-11-13 22:06:43+00:00,L7,347.39,335.46,339.58,,,334.92,336.15,333.33,331.44,321.18,315.39,312.69,281.64,205.58,218.17,263.60,280.70,,,240.23,248.47,252.71,274.10,286.26,294.38,304.04,322.40,328.97,338.11,,,,353.62,353.12,351.56,350.67,345.04,337.50,336.53,335.34,335.84,340.31,,,335.25,334.22,338.45,340.07,344.87,345.40,345.24,344.34,346.22,348.26,,,333.44,322.53,336.49,342.06,343.26,341.87,341.69,338.78,339.75,338.12,,,331.19,329.09,332.56,336.95,339.67,344.65,339.17,338.88,335.51,331.77,,,324.23,328.22,330.14,332.63,334.65,342.22,340.23,337.89,335.17,335.15,,,334.38,329.35,330.82
2008-11-29 22:06:55+00:00,L7,353.98,352.30,348.73,346.64,347.81,347.47,356.15,,,336.50,332.25,321.38,314.69,,211.31,244.78,294.18,304.69,308.07,314.49,316.73,,,319.50,319.04,329.24,338.39,342.13,347.07,352.04,354.88,362.51,360.39,,,,352.10,349.08,349.00,349.07,348.10,352.35,356.32,356.98,356.65,,,,355.26,350.78,354.58,352.28,354.10,361.21,361.85,362.31,345.23,,,,351.83,348.14,342.75,339.61,336.06,344.42,346.42,347.83,343.21,342.45,,,346.09,344.72,340.09,340.89,341.46,339.13,341.66,336.77,339.20,,,,360.13,359.18,360.89,354.85,347.41,348.92,350.47,342.24,344.31,,
2008-12-31 22:07:13+00:00,L7,360.61,360.55,355.51,347.41,350.81,359.77,355.86,349.18,344.26,243.07,,,327.53,309.15,260.67,258.52,298.94,312.23,315.73,325.89,333.60,329.19,329.27,,,333.07,336.18,342.08,347.80,350.75,355.56,358.06,359.19,359.93,360.10,,,353.35,351.41,350.42,349.04,349.51,347.30,350.94,354.01,353.07,353.05,,,,358.80,361.48,358.11,367.80,369.11,361.77,357.44,345.35,355.37,360.39,,351.01,,,,,,,,,,,,,346.72,348.06,345.89,350.64,342.60,339.06,339.79,340.81,344.50,,,,361.29,359.62,355.04,350.18,350.07,348.62,351.88,350.47,350.56
2009-02-25 22:03:43+00:00,L5,357.74,352.73,351.38,347.35,346.09,347.32,349.76,342.44,332.72,334.06,331.29,323.63,314.11,,253.93,258.01,285.35,300.20,286.91,315.48,322.98,318.39,315.78,329.38,325.44,327.57,,,,,,,,,,,,,,,,,,,349.71,349.38,342.69,348.58,351.16,353.28,356.24,352.70,357.83,364.23,368.25,361.48,347.53,334.42,340.46,348.01,348.07,345.56,344.29,342.57,349.37,351.74,349.55,342.43,342.53,341.35,338.36,341.51,349.84,349.33,,,,,,,,,,,,,,,,,,,,,
2009-05-08 22:08:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-13 22:07:45+00:00,L7,384.23,383.61,380.19,380.06,373.06,380.60,375.64,369.06,367.88,362.51,374.83,369.78,,,351.98,352.92,341.05,401.42,326.72,343.29,370.53,372.11,366.75,368.46,,,,371.61,373.06,376.67,378.95,385.79,386.99,377.47,378.73,380.81,379.39,,,372.72,367.67,376.80,376.40,379.74,375.90,371.92,371.16,379.16,392.49,,,383.96,394.86,393.85,400.33,393.94,374.59,371.41,369.91,371.86,375.90,,,381.87,382.69,372.11,370.75,369.97,368.35,373.71,375.63,379.74,382.28,,,372.09,369.27,366.43,360.69,367.71,372.23,374.50,380.37,382.28,380.03,,,384.66,373.25,377.17,367.99,373.42,383.26,384.95,378.38
2009-11-16 22:08:13+00:00,L7,,,,,,,394.72,367.60,364.38,,,334.91,324.58,,319.25,315.10,272.15,204.71,205.54,216.79,291.36,319.66,,,336.65,339.29,357.38,362.42,365.67,366.62,377.95,378.83,381.41,374.71,371.57,,,356.71,362.16,356.99,356.99,357.78,363.34,363.91,360.30,353.98,358.78,,,365.17,368.39,372.85,373.09,375.26,376.86,373.20,347.39,316.98,338.20,,,356.22,351.89,361.09,362.89,362.07,356.36,348.43,349.47,355.72,359.87,,,361.64,362.54,358.57,349.76,344.59,348.04,347.47,356.34,355.80,362.87,,,364.05,367.44,361.45,353.71,353.42,351.28,352.89,355.19,355.57,349.22
2010-02-12 22:08:30+00:00,L5,,375.28,374.94,376.09,372.12,368.19,372.63,369.22,366.94,362.78,356.82,351.65,346.58,348.71,339.08,333.13,329.54,328.83,327.86,315.13,344.11,357.20,358.03,361.31,356.47,361.26,368.06,361.65,367.70,367.16,371.01,378.73,379.38,377.99,374.64,370.93,359.11,355.67,362.84,361.14,358.00,357.38,358.78,360.60,363.35,365.70,365.93,364.16,363.89,362.44,370.26,379.79,375.70,380.01,384.49,381.41,367.72,359.24,362.44,364.50,368.33,367.96,372.96,375.27,369.49,369.36,368.83,362.66,359.18,357.97,365.62,364.69,367.25,362.64,365.17,357.20,349.73,347.20,349.80,351.89,355.76,360.29,365.07,374.68,375.61,369.11,370.58,361.98,360.57,361.22,364.41,364.67,363.64,366.55,367.02
2010-03-08 22:09:41+00:00,L7,425.38,435.91,439.12,445.26,440.21,448.75,446.64,447.75,451.29,452.79,452.46,,,,444.31,431.76,416.08,423.99,364.15,452.97,460.00,431.71,444.61,451.53,448.92,,,388.02,403.94,425.93,405.43,411.72,412.50,406.91,409.57,399.34,387.48,,,,388.83,396.69,396.15,395.96,394.81,405.19,404.27,397.93,395.20,395.95,,,414.05,422.26,420.94,420.37,454.20,452.14,431.63,403.71,404.75,421.06,,,450.43,396.42,418.68,423.14,421.71,393.86,,475.65,,397.37,,,379.27,378.39,380.74,383.88,386.78,400.68,408.37,418.20,427.00,409.86,,,392.75,400.51,400.05,402.44,407.36,398.27,397.83
2010-06-28 22:09:46+00:00,L7,364.08,359.16,358.54,353.09,351.84,357.03,,,358.49,354.02,352.96,347.45,349.10,347.80,346.18,352.88,352.49,345.45,339.58,323.79,,,343.80,341.31,337.26,340.18,351.84,356.81,358.66,360.31,363.67,369.84,,,364.58,363.48,360.23,357.25,357.98,354.16,356.49,359.07,363.20,362.50,359.72,,,358.96,360.64,360.57,363.36,368.45,368.14,374.01,376.49,372.29,354.04,,,354.33,354.63,355.09,356.87,359.51,361.28,359.38,356.32,349.71,352.47,,,355.02,354.45,352.39,354.33,350.47,349.41,347.95,347.82,347.22,349.87,,,357.26,362.64,363.28,368.04,361.70,360.01,360.06,358.69,359.98,,,
2010-07-30 22:09:48+00:00,L7,,,,375.46,376.80,375.00,381.14,383.96,381.09,378.07,376.84,376.59,374.34,374.55,,,,374.31,377.73,379.91,363.39,354.85,360.06,374.83,366.92,363.11,364.72,363.00,,381.31,391.06,394.52,398.12,391.66,383.96,381.55,379.09,378.94,378.33,380.11,,,386.06,386.93,380.99,382.30,379.80,380.89,385.64,383.66,386.98,379.35,,,400.59,401.48,388.96,374.22,373.88,374.52,383.06,380.25,379.72,374.96,,,385.19,,,,,423.60,409.47,354.30,349.26,328.30,,,362.65,362.59,354.90,357.57,368.64,358.33,365.18,363.07,374.89,369.77,,,367.15,368.65,369.18,372.80,372.31
2010-10-02 22:09:49+00:00,L7,452.51,440.01,,,441.04,453.02,456.63,455.84,454.90,454.37,461.92,464.38,460.20,461.46,457.83,,,,460.46,453.37,446.54,481.42,492.36,351.38,,449.11,417.71,420.59,429.22,,,428.84,423.41,425.78,420.53,418.34,414.35,415.69,409.07,409.46,412.91,,,418.61,411.06,414.47,416.38,418.13,420.47,430.45,431.32,435.05,438.05,,,,452.46,452.52,,426.15,425.93,435.01,430.37,425.49,435.17,,,,427.48,424.15,412.04,415.97,407.39,405.99,409.46,411.23,412.25,415.31,,,411.98,409.69,412.74,424.63,423.72,427.19,420.31,411.30,391.43,,,,420.62,409.95,411.52
2010-11-27 22:07:24+00:00,L5,423.96,428.39,419.80,411.81,411.24,420.85,418.32,414.09,413.22,414.03,415.45,423.61,422.41,424.14,419.63,414.08,411.25,413.83,415.17,409.98,406.30,413.64,369.76,379.47,413.14,410.03,400.57,403.32,404.84,409.94,399.17,402.94,404.38,404.52,403.92,412.37,404.44,402.59,391.92,394.20,405.26,391.81,383.89,382.98,396.47,397.92,395.42,408.97,409.32,413.65,417.17,419.62,431.96,414.90,402.16,400.98,413.89,418.90,402.18,399.82,400.14,414.97,406.23,400.26,412.92,396.85,390.51,380.33,373.66,380.24,379.67,391.48,387.73,387.72,395.47,404.42,397.06,380.45,378.45,377.90,381.35,378.37,383.73,397.51,396.91,402.87,411.85,413.76,408.65,392.86,386.65,391.29,393.09,394.54,397.03
2011-02-07 22:11:00+00:00,L7,377.64,377.15,371.81,369.45,373.66,372.34,373.69,371.81,,,370.53,367.34,354.80,303.51,337.38,365.60,368.00,365.81,366.89,363.95,362.38,351.65,,,330.07,347.27,361.56,362.05,365.24,363.67,372.57,376.31,375.56,371.12,,,361.65,360.68,361.34,359.46,362.51,363.75,363.56,361.27,363.40,362.54,365.58,,,364.49,373.65,372.07,379.74,379.30,379.80,373.61,366.93,361.20,361.29,,,362.11,363.14,368.75,366.32,367.71,360.53,356.07,356.82,352.34,350.35,,,355.44,357.84,354.29,355.54,349.83,347.91,347.15,350.05,350.95,355.30,,,370.23,372.91,371.93,367.33,363.01,358.03,359.21,354.84,357.01,349.26
2011-04-12 22:11:12+00:00,L7,398.20,379.95,375.66,399.50,411.02,424.95,439.08,441.93,429.56,434.82,163.65,192.78,,,,,,,,,,,,,,,,381.02,384.58,388.89,396.47,402.81,399.69,396.90,392.22,387.98,380.87,382.03,,,388.53,386.62,392.38,391.05,393.38,385.02,386.53,384.64,390.35,389.50,,,408.10,407.98,411.59,405.81,399.28,374.47,392.99,393.29,385.28,390.93,,,384.38,391.07,385.88,385.63,381.47,385.58,382.38,384.66,383.56,381.54,,,386.74,381.55,383.55,376.80,387.74,386.76,390.74,394.02,398.13,398.94,,,396.59,390.90,389.65,384.16,387.15,385.62,384.19
2011-05-30 22:11:11+00:00,L7,,,,382.35,384.81,383.94,386.86,383.31,378.06,374.50,368.37,349.27,304.59,301.26,,,,374.28,381.69,384.08,383.28,369.12,355.10,347.60,356.55,363.96,369.37,,,,389.55,393.08,394.29,390.51,381.09,379.63,374.27,372.22,372.51,371.15,,,378.75,376.83,375.33,376.92,378.08,375.58,376.00,374.06,381.19,376.80,,,392.63,392.94,368.91,352.20,364.47,364.75,370.77,370.00,374.80,372.85,,,377.35,376.33,369.75,370.92,373.83,367.67,365.89,361.22,364.15,354.45,,,358.46,363.33,362.95,364.41,363.92,363.47,368.22,367.70,376.40,374.87,,,366.90,368.51,365.68,364.29,364.80
2011-07-17 22:11:06+00:00,L7,359.58,359.65,,,356.03,358.86,361.18,361.48,356.08,354.20,340.30,325.09,296.38,269.17,317.78,329.30,,,350.89,354.22,363.66,352.60,345.66,328.51,338.98,340.34,358.11,362.01,,,369.16,371.28,371.35,368.62,366.76,361.67,359.55,359.43,358.75,352.99,353.62,,,359.96,357.98,359.08,355.60,358.56,361.10,360.44,367.27,364.78,370.02,,,369.71,354.17,339.44,354.06,357.97,357.04,354.83,356.27,355.48,353.83,,,347.92,350.37,349.99,354.06,351.71,351.29,350.71,346.62,347.86,344.95,,,343.54,344.95,345.24,345.07,350.63,358.75,357.50,363.94,362.88,361.58,,,350.30,353.60,353.50,355.29
2011-08-18 22:10:59+00:00,L7,363.59,366.93,370.70,371.67,371.84,373.26,371.25,371.22,369.79,366.32,363.06,351.69,,,338.23,323.93,338.74,357.51,369.87,372.57,378.80,375.54,381.00,374.68,373.05,,,369.81,368.21,373.07,375.81,379.34,379.09,373.68,370.76,373.88,369.34,372.10,,,370.92,373.61,370.07,371.09,375.34,373.38,373.13,371.78,373.30,371.53,,,380.72,385.08,385.32,383.16,371.96,371.44,371.28,366.97,367.27,370.75,,,365.33,363.38,360.24,357.89,353.94,360.32,357.79,361.18,360.03,361.39,,,358.80,356.70,355.75,358.56,359.14,362.46,363.77,367.84,369.41,374.60,,,376.54,373.74,370.93,364.94,362.45,362.71,365.79
2011-09-19 22:10:52+00:00,L7,382.63,384.80,384.21,384.31,382.12,384.39,387.42,383.94,384.01,378.01,372.79,,,,320.68,368.19,378.06,370.14,380.89,385.55,390.84,406.42,411.64,407.25,,,389.23,387.22,386.43,392.46,394.23,399.10,397.20,392.27,387.97,383.96,384.35,,,386.07,388.57,389.46,387.84,390.01,388.63,390.77,389.43,391.24,392.90,,,,,,,,,,,,,,,386.86,390.48,392.41,387.39,382.44,371.91,369.60,373.02,373.65,375.48,,,370.23,370.16,368.68,371.39,370.16,374.72,375.34,380.34,380.80,383.77,,,,392.22,392.45,388.91,384.93,376.25,370.12,370.81
2011-10-21 22:10:56+00:00,L7,416.84,417.72,413.58,,,423.70,416.03,424.00,426.62,419.21,430.95,429.52,439.14,446.77,455.04,401.75,400.23,,,426.37,440.32,441.02,463.28,462.54,448.28,434.92,403.34,408.33,410.00,416.25,,,419.43,420.38,413.16,411.45,409.11,399.14,396.08,395.67,395.85,399.76,,,415.11,412.51,414.92,415.54,415.83,411.08,413.58,421.37,422.36,427.71,,,438.01,,434.70,419.93,415.05,413.60,412.01,406.36,411.75,409.81,,,,413.26,411.66,425.41,428.50,405.38,394.54,397.88,390.47,390.72,,,,401.50,406.37,412.91,415.36,403.21,405.70,411.31,415.36,414.63,,,399.10,398.65,405.28
2011-11-22 22:11:15+00:00,L7,364.50,359.99,359.77,363.47,361.83,366.66,,,354.92,351.52,344.61,338.08,328.55,,203.01,280.21,336.47,346.73,352.88,,,357.53,353.75,348.69,348.94,355.45,354.04,359.27,364.44,363.64,369.19,376.65,,,354.98,356.20,352.74,353.46,351.98,363.92,362.77,361.48,365.27,361.30,,,,364.85,363.15,366.67,368.64,372.29,378.07,381.11,386.34,377.83,366.85,,,353.79,353.13,352.72,354.16,359.49,361.68,360.51,360.56,358.86,,,348.43,347.10,351.67,348.99,349.92,349.84,348.04,346.87,347.93,346.67,,,,353.77,355.59,361.50,365.47,368.91,368.43,367.98,364.09,364.07,,,351.55
2012-01-25 22:11:35+00:00,L7,,,,,,,,,343.80,345.48,338.01,326.59,311.97,,,,268.06,306.90,332.45,348.88,353.51,344.31,338.98,331.73,336.80,339.17,,,348.60,349.10,356.90,366.51,363.99,362.59,358.23,357.90,354.43,352.24,,,354.17,354.75,357.22,361.23,360.50,359.53,353.78,355.60,357.69,358.44,,,,368.40,377.29,372.37,347.58,341.58,348.58,355.67,354.86,357.54,350.41,,,350.71,347.82,346.85,348.98,349.01,349.70,348.25,351.47,348.27,347.55,,,345.90,345.80,350.64,349.43,347.76,341.63,350.40,350.12,355.12,358.43,,,356.31,353.42,351.11,349.90,350.94,350.67
2012-06-01 22:11:59+00:00,L7,402.03,,,,,470.44,531.56,513.98,536.77,529.54,401.27,389.66,386.29,,369.79,354.13,330.02,,,641.63,656.16,612.17,647.45,644.20,,,,,406.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.43,401.36,416.09,,,489.76,480.69,458.26,,,,,,,,,,,,,,,,,416.74,419.43,
2012-10-23 22:13:24+00:00,L7,434.72,424.19,409.32,417.52,415.59,405.53,408.42,425.87,426.83,420.85,136.30,,434.55,443.20,429.74,428.47,434.68,449.50,399.43,440.13,406.58,437.61,451.64,,,440.01,413.74,410.63,413.31,417.73,416.61,417.94,415.41,411.45,406.59,413.38,,,422.93,406.42,406.27,406.97,417.17,423.04,413.93,404.29,406.41,410.69,,,,432.12,423.99,419.35,433.01,443.13,453.70,433.49,442.33,428.05,,,,408.13,420.37,419.67,419.65,416.98,412.77,408.69,418.34,416.73,,,,399.83,404.30,405.33,401.61,402.86,402.02,400.88,402.04,406.40,407.50,,420.11,419.92,424.94,425.29,416.14,400.80,396.43,390.44,393.44
